"Status","Year","Ethnicity","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Operational Delivery","85","[c]","25640","25750"
"New entrant CS","2023","Black","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Operational Delivery","575","[c]","27390","27640"
"New entrant CS","2023","Black","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","Communications","[c]","[c]","[c]","[c]"
