"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","10","[c]","37900","37300"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","London","London","15","[c]","36210","35010"
"New entrant CS","2023","Commercial","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Work and Pensions","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Work and Pensions","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","London","London","15","[c]","34970","33500"
"New entrant CS","2023","Commercial","Department of Health and Social Care","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","Scotland","Outside London","20","[c]","29410","27080"
"New entrant CS","2023","Commercial","Ministry of Defence","South East (England)","Outside London","40","[c]","29580","27140"
"New entrant CS","2023","Commercial","Ministry of Defence","South West (England)","Outside London","190","[c]","30780","27500"
"New entrant CS","2023","Commercial","Ministry of Defence","West Midlands (England)","Outside London","10","[c]","38300","37420"
"New entrant CS","2023","Commercial","Ministry of Justice","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","London","London","35","[c]","43170","39500"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","London","London","10","[c]","34660","32660"
"New entrant CS","2023","Communications","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","London","London","10","[c]","40000","35650"
"New entrant CS","2023","Communications","Cabinet Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","London","London","15","[c]","39260","39460"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Wales","Outside London","10","[c]","35970","36170"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","London","London","30","[c]","34460","34370"
"New entrant CS","2023","Communications","Department for Education","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","London","London","15","[c]","37960","33830"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","London","London","15","[c]","39110","35010"
"New entrant CS","2023","Communications","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","London","London","10","[c]","36660","35400"
"New entrant CS","2023","Communications","Department for Transport","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","London","London","35","[c]","41870","41190"
"New entrant CS","2023","Communications","Department of Health and Social Care","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","London","15","[c]","39190","37900"
"New entrant CS","2023","Communications","Home Office","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","London","15","[c]","40470","40850"
"New entrant CS","2023","Communications","Ministry of Defence","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South East (England)","Outside London","10","[c]","29720","29080"
"New entrant CS","2023","Communications","Ministry of Defence","South West (England)","Outside London","15","[c]","41210","42540"
"New entrant CS","2023","Communications","Ministry of Defence","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","London","London","25","[c]","37830","35410"
"New entrant CS","2023","Communications","Ministry of Justice","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","London","15","[c]","48350","45000"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Government","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","The National Archives","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","London","London","20","[c]","55580","42000"
"New entrant CS","2023","Communications","UK Statistics Authority","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","Wales","Outside London","10","[c]","35760","34370"
"New entrant CS","2023","Communications","UK Supreme Court","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Water Services Regulation Authority","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","London","London","25","[c]","32000","26620"
"New entrant CS","2023","Counter Fraud","Cabinet Office","London","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","Outside London","50","[c]","23730","21500"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","East of England","Outside London","10","[c]","30090","31280"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","London","London","30","[c]","31450","32520"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","North East (England)","Outside London","15","[c]","31720","34170"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","North West (England)","Outside London","15","[c]","26070","21690"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Scotland","Outside London","60","[c]","23140","21690"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","South East (England)","Outside London","100","[c]","26660","25610"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","West Midlands (England)","Outside London","15","[c]","33240","34170"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Yorkshire and The Humber","Outside London","45","[c]","25990","21690"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","East Midlands (England)","Outside London","25","[c]","31720","27890"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","East of England","Outside London","15","[c]","23970","22520"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","London","London","65","[c]","32700","32260"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North East (England)","Outside London","20","[c]","32120","27890"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North West (England)","Outside London","35","[c]","29070","27770"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","Outside London","15","[c]","32450","27890"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Scotland","Outside London","15","[c]","31580","27890"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","South West (England)","Outside London","15","[c]","33140","27890"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Wales","Outside London","10","[c]","31240","27650"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","Outside London","15","[c]","27250","27650"
"New entrant CS","2023","Counter Fraud","Ministry of Defence","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","East Midlands (England)","Outside London","20","[c]","21600","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","North East (England)","Outside London","15","[c]","21690","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","North West (England)","Outside London","20","[c]","21670","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Scotland","Outside London","30","[c]","21900","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","South West (England)","Outside London","20","[c]","21690","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","Wales","Outside London","35","[c]","21830","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","West Midlands (England)","Outside London","260","[c]","21700","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Yorkshire and The Humber","Outside London","35","[c]","21950","21690"
"New entrant CS","2023","Debt","HM Revenue and Customs","East Midlands (England)","Outside London","195","[c]","22700","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","London","London","145","[c]","26890","26920"
"New entrant CS","2023","Debt","HM Revenue and Customs","North East (England)","Outside London","200","[c]","22610","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","North West (England)","Outside London","75","[c]","22670","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","Scotland","Outside London","275","[c]","22540","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","Wales","Outside London","75","[c]","22820","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","West Midlands (England)","Outside London","120","[c]","22580","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","Outside London","150","[c]","22630","22520"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","London","London","25","[c]","53080","56360"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","London","London","95","[c]","45360","35650"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","North West (England)","Outside London","30","[c]","44370","38260"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","South West (England)","Outside London","20","[c]","40870","38050"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Chancellor's other departments","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Charity Commission","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","London","15","[c]","46360","42920"
