"Status","Year","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Greater Manchester","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Inner London - East","London","65","[c]","36980","32520"
"Leaver Dept.","2023","Black","Inner London - West","London","225","[c]","38010","35600"
"Leaver Dept.","2023","Black","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Outer London - South","London","45","[c]","36810","32520"
"Leaver Dept.","2023","Black","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands","Outside London","50","[c]","30510","28120"
"Leaver Dept.","2023","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Inner London - East","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Inner London - West","London","210","[c]","43060","40600"
"Leaver Dept.","2023","Mixed","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Outer London - South","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Outer London - West and North West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Inner London - West","London","55","[c]","40480","36310"
"Leaver Dept.","2023","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Anglia","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inner London - East","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inner London - West","London","135","[c]","45560","41750"
"Leaver Dept.","2023","Undeclared","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","Outside London","90","[c]","32540","31060"
"Leaver Dept.","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Outside London","85","[c]","38070","31970"
"Leaver Dept.","2023","Unknown","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","[c]","37370","33610"
"Leaver Dept.","2023","Unknown","Greater Manchester","Outside London","115","[c]","33300","31260"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","London","175","[c]","35980","32000"
"Leaver Dept.","2023","Unknown","Inner London - West","London","1540","[c]","42100","35650"
"Leaver Dept.","2023","Unknown","Kent","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","105","[c]","31010","26120"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","125","[c]","27180","26130"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","London","70","[c]","35710","30900"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","40","[c]","31480","28120"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","95","[c]","33780","32000"
"Leaver Dept.","2023","Unknown","West Central Scotland","Outside London","75","[c]","29640","27650"
"Leaver Dept.","2023","Unknown","West Midlands","Outside London","120","[c]","30890","28120"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","40","[c]","31850","27570"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","160","[c]","33250","31270"
"Leaver Dept.","2023","White","Bedfordshire and Hertfordshire","Outside London","45","[c]","35530","37560"
"Leaver Dept.","2023","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","70","[c]","33880","29460"
"Leaver Dept.","2023","White","Cheshire","Outside London","80","[c]","32070","27840"
"Leaver Dept.","2023","White","Cornwall and Isles of Scilly","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cumbria","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Derbyshire and Nottinghamshire","Outside London","145","[c]","32300","28120"
"Leaver Dept.","2023","White","Devon","Outside London","115","[c]","29780","27570"
"Leaver Dept.","2023","White","Dorset and Somerset","Outside London","45","[c]","31950","30640"
"Leaver Dept.","2023","White","East Anglia","Outside London","120","[c]","32140","28120"
"Leaver Dept.","2023","White","East Wales","Outside London","390","[c]","36190","31560"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","Outside London","310","[c]","31200","27570"
"Leaver Dept.","2023","White","Essex","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","410","[c]","39880","37500"
"Leaver Dept.","2023","White","Greater Manchester","Outside London","465","[c]","34200","30190"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","Outside London","185","[c]","34610","32420"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","London","315","[c]","46320","40470"
"Leaver Dept.","2023","White","Inner London - West","London","2540","[c]","47660","42470"
"Leaver Dept.","2023","White","Kent","Outside London","120","[c]","28460","29290"
"Leaver Dept.","2023","White","Lancashire","Outside London","145","[c]","31920","28120"
"Leaver Dept.","2023","White","Leicestershire, Rutland and Northamptonshire","Outside London","45","[c]","25680","22680"
"Leaver Dept.","2023","White","Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Merseyside","Outside London","370","[c]","29510","28120"
"Leaver Dept.","2023","White","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North Yorkshire","Outside London","110","[c]","35530","33020"
"Leaver Dept.","2023","White","Northern Ireland","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northumberland, and Tyne and Wear","Outside London","455","[c]","31020","28120"
"Leaver Dept.","2023","White","Outer London - East and North East","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Outer London - South","London","105","[c]","48280","43210"
"Leaver Dept.","2023","White","Outer London - West and North West","London","65","[c]","33900","32520"
"Leaver Dept.","2023","White","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Shropshire and Staffordshire","Outside London","150","[c]","27320","26930"
"Leaver Dept.","2023","White","South Yorkshire","Outside London","195","[c]","35400","32000"
"Leaver Dept.","2023","White","Southern Scotland","Outside London","95","[c]","27660","27570"
"Leaver Dept.","2023","White","Surrey, East and West Sussex","Outside London","100","[c]","33400","28120"
"Leaver Dept.","2023","White","Tees Valley and Durham","Outside London","180","[c]","33380","30330"
"Leaver Dept.","2023","White","Unknown","Unknown","35","[c]","33380","28120"
"Leaver Dept.","2023","White","West Central Scotland","Outside London","400","[c]","28840","27570"
"Leaver Dept.","2023","White","West Midlands","Outside London","280","[c]","36260","31540"
"Leaver Dept.","2023","White","West Wales and The Valleys","Outside London","285","[c]","30910","28120"
"Leaver Dept.","2023","White","West Yorkshire","Outside London","310","[c]","35820","31270"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","Outside London","50","[c]","28280","25480"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","75","[c]","28160","27080"
"New entrant CS","2023","Asian","Cheshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","Outside London","125","[c]","27720","22870"
"New entrant CS","2023","Asian","Devon","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","Outside London","50","[c]","27090","23310"
"New entrant CS","2023","Asian","East Wales","Outside London","90","[c]","30540","24840"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Outside London","45","[c]","33270","29100"
"New entrant CS","2023","Asian","Essex","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","130","[c]","30240","27540"
"New entrant CS","2023","Asian","Greater Manchester","Outside London","230","[c]","28760","25830"
"New entrant CS","2023","Asian","Hampshire and Isle of Wight","Outside London","85","[c]","28850","26310"
"New entrant CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inner London - East","London","390","[c]","35970","32260"
"New entrant CS","2023","Asian","Inner London - West","London","605","[c]","35900","32150"
"New entrant CS","2023","Asian","Kent","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Lancashire","Outside London","120","[c]","25050","21690"
"New entrant CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","100","[c]","23920","21780"
"New entrant CS","2023","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Merseyside","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northumberland, and Tyne and Wear","Outside London","90","[c]","27140","22520"
"New entrant CS","2023","Asian","Outer London - East and North East","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outer London - South","London","95","[c]","31610","26920"
"New entrant CS","2023","Asian","Outer London - West and North West","London","100","[c]","31370","29750"
"New entrant CS","2023","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire and Staffordshire","Outside London","50","[c]","35500","34400"
"New entrant CS","2023","Asian","South Yorkshire","Outside London","50","[c]","28480","25750"
"New entrant CS","2023","Asian","Southern Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Surrey, East and West Sussex","Outside London","50","[c]","31490","26860"
"New entrant CS","2023","Asian","Tees Valley and Durham","Outside London","30","[c]","32350","29970"
"New entrant CS","2023","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Central Scotland","Outside London","80","[c]","29180","23450"
"New entrant CS","2023","Asian","West Midlands","Outside London","585","[c]","26380","22520"
"New entrant CS","2023","Asian","West Wales and The Valleys","Outside London","35","[c]","24730","22500"
"New entrant CS","2023","Asian","West Yorkshire","Outside London","355","[c]","26620","22520"
"New entrant CS","2023","Black","Bedfordshire and Hertfordshire","Outside London","40","[c]","27240","24130"
"New entrant CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","[c]","29550","29880"
"New entrant CS","2023","Black","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derbyshire and Nottinghamshire","Outside London","70","[c]","25840","22520"
"New entrant CS","2023","Black","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Anglia","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Wales","Outside London","40","[c]","31950","31060"
