"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AO","Female","60","[c]","22050","22150"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AO","Male","50","[c]","22050","22150"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","AO","Female","55","[c]","22340","22500"
"Leaver CS","2023","Unknown","Department for Transport","AO","Male","75","[c]","24150","22500"
"Leaver CS","2023","Unknown","Department for Transport","EO","Female","30","[c]","27670","26960"
"Leaver CS","2023","Unknown","Department for Transport","EO","Male","100","[c]","26920","26780"
"Leaver CS","2023","Unknown","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","AO","Female","220","[c]","21840","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions","AO","Male","145","[c]","21820","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions","EO","Female","165","[c]","28900","28120"
"Leaver CS","2023","Unknown","Department for Work and Pensions","EO","Male","135","[c]","28720","28120"
"Leaver CS","2023","Unknown","Department for Work and Pensions","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","EO","Female","70","[c]","26530","26880"
"Leaver CS","2023","Unknown","Department of Health and Social Care","EO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","G6","Female","55","[c]","65070","65990"
"Leaver CS","2023","Unknown","Department of Health and Social Care","G6","Male","35","[c]","65370","65310"
"Leaver CS","2023","Unknown","Department of Health and Social Care","G7","Female","80","[c]","53260","53360"
"Leaver CS","2023","Unknown","Department of Health and Social Care","G7","Male","75","[c]","53110","53360"
"Leaver CS","2023","Unknown","Department of Health and Social Care","HEO","Female","95","[c]","32000","32790"
"Leaver CS","2023","Unknown","Department of Health and Social Care","HEO","Male","55","[c]","31780","32330"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SEO","Female","100","[c]","39670","40070"
"Leaver CS","2023","Unknown","Department of Health and Social Care","SEO","Male","60","[c]","40760","40650"
"Leaver CS","2023","Unknown","Estyn","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Estyn","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","AO","Female","30","[c]","23510","23390"
"Leaver CS","2023","Unknown","HM Land Registry","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","AO","Female","370","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","AO","Male","320","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","EO","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","EO","Male","115","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","HEO","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","SEO","Female","25","[c]","[c]","[c]"
