"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","No function","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","No function","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","No function","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","No function","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","No function","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","No function","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
