"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Welsh Government","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Outer London - South","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","West Wales and The Valleys","AA/AO","Female","280","250","25120","25620"
"In post","2023","Welsh Government","West Wales and The Valleys","AA/AO","Male","145","135","25140","25620"
"In post","2023","Welsh Government","West Wales and The Valleys","EO","Female","275","255","29860","30610"
"In post","2023","Welsh Government","West Wales and The Valleys","EO","Male","195","190","30020","30610"
"In post","2023","Welsh Government","West Wales and The Valleys","G6/G7","Female","175","170","64210","63900"
"In post","2023","Welsh Government","West Wales and The Valleys","G6/G7","Male","190","185","65760","63900"
"In post","2023","Welsh Government","West Wales and The Valleys","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","West Wales and The Valleys","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Welsh Government","West Wales and The Valleys","SEO/HEO","Female","830","785","42410","39690"
"In post","2023","Welsh Government","West Wales and The Valleys","SEO/HEO","Male","435","425","43370","41700"
"In post","2023","Welsh Government","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Devon","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Wales","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Wales","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Greater Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Greater Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Greater Manchester","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Greater Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - East","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - East","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","AA/AO","Female","30","[c]","23950","24480"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","EO","Female","55","[c]","28300","27760"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","G6/G7","Female","110","[c]","59260","54270"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","G6/G7","Male","100","[c]","62000","62750"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Inner London - West","SEO/HEO","Male","30","[c]","40750","42210"
"Leaver CS","2023","Attorney General's Departments","Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Kent","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Merseyside","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Merseyside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Merseyside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - East and North East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - East and North East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - South","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - South","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - South","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - South","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - South","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - West and North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Outer London - West and North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Tees Valley and Durham","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Wales and The Valleys","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Wales and The Valleys","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
