"Status","Year","Age","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Derbyshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Kent","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Kent","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Lancashire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Merseyside","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Riding of Yorkshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Riding of Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Riding of Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Surrey","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Surrey","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Sussex CC","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Sussex CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","East Sussex CC","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Enfield","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Haven Gateway","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Haven Gateway","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Thames Gateway","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Falkirk","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Falkirk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Falkirk","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Flintshire and Wrexham","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Flintshire and Wrexham","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Flintshire and Wrexham","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Glasgow City","Outside London","Heterosexual / straight","95","[c]","34640","33520"
"Leaver CS","2023","30-39","Glasgow City","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Glasgow City","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Glasgow City","Outside London","Unknown","90","[c]","34130","29450"
"Leaver CS","2023","30-39","Gloucestershire CC","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gloucestershire CC","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gloucestershire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North East","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North West","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester North West","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South East","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South West","Outside London","Heterosexual / straight","40","[c]","31550","26750"
"Leaver CS","2023","30-39","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Greater Manchester South West","Outside London","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gwent Valleys","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gwent Valleys","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gwynedd","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hackney and Newham","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hackney and Newham","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hackney and Newham","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Haringey and Islington","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Haringey and Islington","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Haringey and Islington","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Haringey and Islington","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Harrow and Hillingdon","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Harrow and Hillingdon","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Harrow and Hillingdon","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Heart of Essex","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Heart of Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Heart of Essex","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Herefordshire, County of","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hertfordshire CC","Outside London","Heterosexual / straight","55","[c]","31700","29290"
"Leaver CS","2023","30-39","Hertfordshire CC","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hertfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hertfordshire CC","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hounslow and Richmond upon Thames","London","Heterosexual / straight","60","[c]","32360","31060"
"Leaver CS","2023","30-39","Hounslow and Richmond upon Thames","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hounslow and Richmond upon Thames","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Hounslow and Richmond upon Thames","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Anglesey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Anglesey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kent Thames Gateway","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kent Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kent Thames Gateway","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kingston upon Hull, City of","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kingston upon Hull, City of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lambeth","London","Heterosexual / straight","70","[c]","41170","40070"
"Leaver CS","2023","30-39","Lambeth","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lambeth","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lambeth","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lancaster and Wyre","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lancaster and Wyre","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leeds","Outside London","Heterosexual / straight","115","[c]","36600","31270"
"Leaver CS","2023","30-39","Leeds","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leeds","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leeds","Outside London","Unknown","105","[c]","39610","36700"
"Leaver CS","2023","30-39","Leicester","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicester","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicestershire CC and Rutland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Leicestershire CC and Rutland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lewisham and Southwark","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lewisham and Southwark","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lewisham and Southwark","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lewisham and Southwark","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lincolnshire CC","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lincolnshire CC","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lincolnshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lisburn and Castlereagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Liverpool","Outside London","Heterosexual / straight","60","[c]","29010","26750"
"Leaver CS","2023","30-39","Liverpool","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Liverpool","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Luton","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Manchester","Outside London","Heterosexual / straight","105","[c]","39260","37590"
"Leaver CS","2023","30-39","Manchester","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Manchester","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medway","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medway","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Merton, Kingston upon Thames and Sutton","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mid Kent","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mid Lancashire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mid Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Mid Lancashire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Milton Keynes","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Milton Keynes","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Milton Keynes","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Monmouthshire and Newport","Outside London","Heterosexual / straight","50","[c]","36800","33250"
"Leaver CS","2023","30-39","Monmouthshire and Newport","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Monmouthshire and Newport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Monmouthshire and Newport","Outside London","Unknown","35","[c]","38090","31380"
"Leaver CS","2023","30-39","Na h-Eileanan Siar","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Na h-Eileanan Siar","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Na h-Eileanan Siar","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Hampshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Lanarkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Lanarkshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Northamptonshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Nottinghamshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Nottinghamshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Yorkshire CC","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North Yorkshire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North and North East Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North and West Norfolk","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northumberland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Norwich and East Norfolk","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Norwich and East Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Norwich and East Norfolk","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Nottingham","Outside London","Heterosexual / straight","75","[c]","30510","27570"
"Leaver CS","2023","30-39","Nottingham","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Nottingham","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Nottingham","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","Overseas","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Oxfordshire CC","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Oxfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Oxfordshire CC","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Perth and Kinross, and Stirling","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Perth and Kinross, and Stirling","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Peterborough","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Peterborough","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Peterborough","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Plymouth","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Plymouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Plymouth","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Portsmouth","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Portsmouth","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Portsmouth","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Powys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
