"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","South East (England)","Unknown","285","[c]","[c]","[c]"
"Leaver CS","2023","No function","South West (England)","AA/AO","1000","[c]","21630","21690"
"Leaver CS","2023","No function","South West (England)","EO","625","[c]","27780","27570"
"Leaver CS","2023","No function","South West (England)","G6/G7","145","[c]","63180","58950"
"Leaver CS","2023","No function","South West (England)","SCS level","15","[c]","115760","94570"
"Leaver CS","2023","No function","South West (England)","SEO/HEO","575","[c]","37800","37420"
"Leaver CS","2023","No function","South West (England)","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AA/AO","35","[c]","21480","21690"
"Leaver CS","2023","No function","Unknown","EO","40","[c]","29380","28120"
"Leaver CS","2023","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Wales","AA/AO","1160","[c]","21390","21690"
"Leaver CS","2023","No function","Wales","EO","390","[c]","27530","27570"
"Leaver CS","2023","No function","Wales","G6/G7","50","[c]","62410","59520"
"Leaver CS","2023","No function","Wales","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Wales","SEO/HEO","190","[c]","37370","35990"
"Leaver CS","2023","No function","Wales","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands (England)","AA/AO","1135","[c]","21630","21690"
"Leaver CS","2023","No function","West Midlands (England)","EO","615","[c]","27680","27570"
"Leaver CS","2023","No function","West Midlands (England)","G6/G7","100","[c]","59400","52130"
"Leaver CS","2023","No function","West Midlands (England)","SCS level","15","[c]","104840","111610"
"Leaver CS","2023","No function","West Midlands (England)","SEO/HEO","295","[c]","37650","36660"
"Leaver CS","2023","No function","West Midlands (England)","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2023","No function","Yorkshire and The Humber","AA/AO","1025","[c]","21830","21690"
"Leaver CS","2023","No function","Yorkshire and The Humber","EO","580","[c]","27510","27570"
"Leaver CS","2023","No function","Yorkshire and The Humber","G6/G7","150","[c]","60020","59590"
"Leaver CS","2023","No function","Yorkshire and The Humber","SCS level","15","[c]","91110","82620"
"Leaver CS","2023","No function","Yorkshire and The Humber","SEO/HEO","370","[c]","35970","34970"
"Leaver CS","2023","No function","Yorkshire and The Humber","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SEO/HEO","20","[c]","39020","39520"
"Leaver CS","2023","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","SEO/HEO","30","[c]","39360","40890"
"Leaver CS","2023","Project Delivery","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","EO","35","[c]","28100","29530"
"Leaver CS","2023","Project Delivery","London","G6/G7","120","[c]","61810","58750"
"Leaver CS","2023","Project Delivery","London","SCS level","20","[c]","100620","91580"
"Leaver CS","2023","Project Delivery","London","SEO/HEO","135","[c]","37820","37620"
"Leaver CS","2023","Project Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","G6/G7","25","[c]","59530","55500"
"Leaver CS","2023","Project Delivery","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","SEO/HEO","50","[c]","36130","34170"
"Leaver CS","2023","Project Delivery","North West (England)","Unknown","20","[c]","40050","37010"
"Leaver CS","2023","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","SEO/HEO","15","[c]","38910","39780"
"Leaver CS","2023","Project Delivery","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","G6/G7","25","[c]","57600","56970"
"Leaver CS","2023","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","SEO/HEO","60","[c]","37260","37690"
"Leaver CS","2023","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","AA/AO","20","[c]","21480","20040"
"Leaver CS","2023","Project Delivery","South West (England)","EO","25","[c]","25840","25540"
"Leaver CS","2023","Project Delivery","South West (England)","G6/G7","100","[c]","57350","55720"
"Leaver CS","2023","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","SEO/HEO","230","[c]","37610","38790"
"Leaver CS","2023","Project Delivery","South West (England)","Unknown","110","[c]","41770","37580"
"Leaver CS","2023","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","AA/AO","10","[c]","22470","22500"
"Leaver CS","2023","Project Delivery","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","G6/G7","20","[c]","66590","67320"
"Leaver CS","2023","Project Delivery","Wales","SEO/HEO","25","[c]","40930","39040"
"Leaver CS","2023","Project Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","G6/G7","10","[c]","57500","53470"
"Leaver CS","2023","Project Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","SEO/HEO","35","[c]","36710","34300"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","G6/G7","15","[c]","58890","54610"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","SEO/HEO","25","[c]","35340","34290"
"Leaver CS","2023","Property","East Midlands (England)","AA/AO","20","[c]","20030","19770"
"Leaver CS","2023","Property","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","SEO/HEO","20","[c]","39820","41350"
"Leaver CS","2023","Property","East of England","AA/AO","10","[c]","21150","21510"
"Leaver CS","2023","Property","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","SEO/HEO","20","[c]","40420","40290"
"Leaver CS","2023","Property","London","AA/AO","20","[c]","23060","22460"
"Leaver CS","2023","Property","London","EO","20","[c]","29560","29660"
"Leaver CS","2023","Property","London","G6/G7","25","[c]","60130","59420"
"Leaver CS","2023","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","SEO/HEO","50","[c]","43440","45000"
"Leaver CS","2023","Property","North East (England)","AA/AO","35","[c]","22170","22520"
"Leaver CS","2023","Property","North East (England)","EO","10","[c]","26290","26520"
"Leaver CS","2023","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","SEO/HEO","15","[c]","39340","40060"
"Leaver CS","2023","Property","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","EO","15","[c]","26710","27000"
"Leaver CS","2023","Property","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","SEO/HEO","20","[c]","36120","33740"
"Leaver CS","2023","Property","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","AA/AO","40","[c]","23670","22920"
"Leaver CS","2023","Property","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","SEO/HEO","20","[c]","43220","42590"
"Leaver CS","2023","Property","South East (England)","AA/AO","15","[c]","19400","18830"
"Leaver CS","2023","Property","South East (England)","EO","15","[c]","27550","27270"
"Leaver CS","2023","Property","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","SEO/HEO","20","[c]","38790","37600"
"Leaver CS","2023","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","AA/AO","40","[c]","21560","22520"
"Leaver CS","2023","Property","South West (England)","EO","15","[c]","26980","26890"
"Leaver CS","2023","Property","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","SEO/HEO","45","[c]","36530","34300"
"Leaver CS","2023","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","AA/AO","10","[c]","21610","21940"
"Leaver CS","2023","Property","Wales","EO","10","[c]","25900","26830"
"Leaver CS","2023","Property","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","SEO/HEO","15","[c]","37630","34150"
"Leaver CS","2023","Property","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","SEO/HEO","20","[c]","39460","37300"
"Leaver CS","2023","Property","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","G6/G7","10","[c]","59900","60050"
"Leaver CS","2023","Property","Yorkshire and The Humber","SEO/HEO","20","[c]","40630","41500"
"Leaver CS","2023","Security","East Midlands (England)","AA/AO","20","[c]","26890","24610"
"Leaver CS","2023","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","AA/AO","45","[c]","29410","27490"
"Leaver CS","2023","Security","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","SEO/HEO","20","[c]","40410","34320"
"Leaver CS","2023","Security","London","AA/AO","40","[c]","28500","25140"
"Leaver CS","2023","Security","London","EO","15","[c]","32140","28370"
"Leaver CS","2023","Security","London","G6/G7","15","[c]","63040","62010"
"Leaver CS","2023","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SEO/HEO","35","[c]","42590","41870"
"Leaver CS","2023","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","AA/AO","30","[c]","26150","25000"
"Leaver CS","2023","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","AA/AO","25","[c]","24750","22130"
"Leaver CS","2023","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","AA/AO","95","[c]","29400","23710"
"Leaver CS","2023","Security","Scotland","EO","15","[c]","36170","29010"
"Leaver CS","2023","Security","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","SEO/HEO","15","[c]","49380","57100"
"Leaver CS","2023","Security","South East (England)","AA/AO","155","[c]","30180","28050"
"Leaver CS","2023","Security","South East (England)","EO","20","[c]","36780","32190"
"Leaver CS","2023","Security","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","SEO/HEO","25","[c]","40560","36460"
"Leaver CS","2023","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","AA/AO","115","[c]","28640","27480"
"Leaver CS","2023","Security","South West (England)","EO","25","[c]","34310","29890"
"Leaver CS","2023","Security","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","SEO/HEO","25","[c]","40160","39050"
"Leaver CS","2023","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","AA/AO","15","[c]","23040","21380"
"Leaver CS","2023","Security","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","AA/AO","20","[c]","28100","25000"
"Leaver CS","2023","Security","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","AA/AO","50","[c]","27470","21830"
"Leaver CS","2023","Security","Yorkshire and The Humber","EO","15","[c]","31480","26670"
"Leaver CS","2023","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","SEO/HEO","20","[c]","35370","34320"
"Leaver CS","2023","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","G6/G7","10","[c]","62550","60280"
"Leaver CS","2023","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","SEO/HEO","20","[c]","37070","34340"
"Leaver CS","2023","Unknown","London","AA/AO","65","[c]","23630","25110"
"Leaver CS","2023","Unknown","London","EO","160","[c]","25010","26910"
"Leaver CS","2023","Unknown","London","G6/G7","300","[c]","63190","62460"
"Leaver CS","2023","Unknown","London","SCS level","80","[c]","91050","89260"
"Leaver CS","2023","Unknown","London","SEO/HEO","305","[c]","36920","37660"
"Leaver CS","2023","Unknown","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","AA/AO","325","[c]","24680","23340"
"Leaver CS","2023","Unknown","Scotland","EO","205","[c]","30340","29450"
"Leaver CS","2023","Unknown","Scotland","G6/G7","185","[c]","67130","65280"
"Leaver CS","2023","Unknown","Scotland","SCS level","10","[c]","95960","85200"
"Leaver CS","2023","Unknown","Scotland","SEO/HEO","390","[c]","40860","38620"
"Leaver CS","2023","Unknown","South East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","G6/G7","15","[c]","50060","49260"
"Leaver CS","2023","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","SEO/HEO","25","[c]","35360","33770"
"Leaver CS","2023","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","AA/AO","20","[c]","20350","19430"
"Leaver CS","2023","Unknown","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","G6/G7","20","[c]","57960","49260"
"Leaver CS","2023","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","SEO/HEO","25","[c]","34650","30650"
"Leaver CS","2023","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Wales","AA/AO","45","[c]","23380","24630"
"Leaver CS","2023","Unknown","Wales","EO","40","[c]","28060","29430"
"Leaver CS","2023","Unknown","Wales","G6/G7","35","[c]","64970","61440"
"Leaver CS","2023","Unknown","Wales","SCS level","10","[c]","99490","92110"
"Leaver CS","2023","Unknown","Wales","SEO/HEO","80","[c]","41460","40100"
"Leaver CS","2023","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","AA/AO","15","[c]","21660","21690"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","SEO/HEO","35","[c]","36750","37710"
"Leaver Dept.","2023","Analysis","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","EO","20","[c]","29720","29890"
"Leaver Dept.","2023","Analysis","London","G6/G7","70","[c]","59100","58080"
"Leaver Dept.","2023","Analysis","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","SEO/HEO","245","[c]","36490","35200"
"Leaver Dept.","2023","Analysis","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","North West (England)","SEO/HEO","20","[c]","40410","42090"
"Leaver Dept.","2023","Analysis","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","SEO/HEO","25","[c]","35140","34930"
"Leaver Dept.","2023","Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South West (England)","G6/G7","10","[c]","57710","51360"
"Leaver Dept.","2023","Analysis","South West (England)","SEO/HEO","25","[c]","36770","34250"
"Leaver Dept.","2023","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","SEO/HEO","40","[c]","34510","31780"
"Leaver Dept.","2023","Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","SEO/HEO","15","[c]","35630","33300"
"Leaver Dept.","2023","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","EO","15","[c]","27710","27500"
"Leaver Dept.","2023","Commercial","London","G6/G7","25","[c]","59390","56380"
"Leaver Dept.","2023","Commercial","London","SEO/HEO","40","[c]","38330","38650"
"Leaver Dept.","2023","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","SEO/HEO","30","[c]","37180","38980"
"Leaver Dept.","2023","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South West (England)","G6/G7","10","[c]","52380","54660"
"Leaver Dept.","2023","Commercial","South West (England)","SEO/HEO","15","[c]","37890","39980"
"Leaver Dept.","2023","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
