"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Student Awards Agency for Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Submarine Delivery Agency","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Teaching Regulation Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The Insolvency Service","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Transport Scotland","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Debt Management Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Hydrographic Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Space Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","South East (England)","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","South East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Wales","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Wales","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Wales","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
