"Status","Year","Age","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","East Wales","Cardiff and Vale of Glamorgan","Outside London","530","[c]","26150","23640"
"New entrant CS","2023","20-29","East Wales","Flintshire and Wrexham","Outside London","90","[c]","26360","28880"
"New entrant CS","2023","20-29","East Wales","Monmouthshire and Newport","Outside London","275","[c]","26200","24840"
"New entrant CS","2023","20-29","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","95","[c]","27280","28880"
"New entrant CS","2023","20-29","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","90","[c]","25850","25750"
"New entrant CS","2023","20-29","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","20","[c]","22980","23640"
"New entrant CS","2023","20-29","Eastern Scotland","Angus and Dundee City","Outside London","170","[c]","25000","22180"
"New entrant CS","2023","20-29","Eastern Scotland","City of Edinburgh","Outside London","495","[c]","29570","27320"
"New entrant CS","2023","20-29","Eastern Scotland","Clackmannanshire and Fife","Outside London","30","[c]","28140","24710"
"New entrant CS","2023","20-29","Eastern Scotland","East Lothian and Midlothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Eastern Scotland","Falkirk","Outside London","40","[c]","25050","24710"
"New entrant CS","2023","20-29","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","50","[c]","26130","24710"
"New entrant CS","2023","20-29","Eastern Scotland","West Lothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Essex","Essex Haven Gateway","Outside London","30","[c]","23390","23410"
"New entrant CS","2023","20-29","Essex","Essex Thames Gateway","Outside London","20","[c]","23180","23640"
"New entrant CS","2023","20-29","Essex","Heart of Essex","Outside London","80","[c]","26490","27630"
"New entrant CS","2023","20-29","Essex","Southend-on-Sea","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Essex","Thurrock","Outside London","25","[c]","22920","22400"
"New entrant CS","2023","20-29","Essex","West Essex","Outside London","20","[c]","24520","25750"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","640","[c]","26840","25880"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","325","[c]","26450","25830"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","45","[c]","24870","24090"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","[c]","22660","23640"
"New entrant CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","435","[c]","26730","26310"
"New entrant CS","2023","20-29","Greater Manchester","Greater Manchester North East","Outside London","50","[c]","25480","23640"
"New entrant CS","2023","20-29","Greater Manchester","Greater Manchester North West","Outside London","135","[c]","23800","21690"
"New entrant CS","2023","20-29","Greater Manchester","Greater Manchester South East","Outside London","20","[c]","24690","23640"
"New entrant CS","2023","20-29","Greater Manchester","Greater Manchester South West","Outside London","450","[c]","26820","25750"
"New entrant CS","2023","20-29","Greater Manchester","Manchester","Outside London","445","[c]","27470","25830"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","Central Hampshire","Outside London","255","[c]","28000","27330"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","Isle of Wight","Outside London","25","[c]","26640","28680"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","North Hampshire","Outside London","30","[c]","25070","23640"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","Portsmouth","Outside London","165","[c]","25440","24480"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","South Hampshire","Outside London","160","[c]","26860","25100"
"New entrant CS","2023","20-29","Hampshire and Isle of Wight","Southampton","Outside London","55","[c]","24450","22500"
"New entrant CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","15","[c]","24270","22220"
"New entrant CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","40","[c]","22720","23020"
"New entrant CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","90","[c]","26130","26780"
"New entrant CS","2023","20-29","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","20","[c]","23470","22220"
"New entrant CS","2023","20-29","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Highlands and Islands","Na h-Eileanan Siar","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inner London - East","Hackney and Newham","London","220","[c]","30900","26920"
"New entrant CS","2023","20-29","Inner London - East","Haringey and Islington","London","90","[c]","31240","33800"
"New entrant CS","2023","20-29","Inner London - East","Lambeth","London","120","[c]","34740","34340"
"New entrant CS","2023","20-29","Inner London - East","Lewisham and Southwark","London","65","[c]","26530","27640"
"New entrant CS","2023","20-29","Inner London - East","Tower Hamlets","London","430","[c]","32420","29660"
"New entrant CS","2023","20-29","Inner London - West","Camden and City of London","London","85","[c]","31050","29750"
"New entrant CS","2023","20-29","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","55","[c]","32020","33800"
"New entrant CS","2023","20-29","Inner London - West","Wandsworth","London","90","[c]","32110","33800"
"New entrant CS","2023","20-29","Inner London - West","Westminster","London","2920","[c]","32440","29970"
"New entrant CS","2023","20-29","Kent","East Kent","Outside London","305","[c]","24190","23640"
"New entrant CS","2023","20-29","Kent","Kent Thames Gateway","Outside London","75","[c]","27060","28480"
"New entrant CS","2023","20-29","Kent","Medway","Outside London","75","[c]","28820","30440"
"New entrant CS","2023","20-29","Kent","Mid Kent","Outside London","70","[c]","26770","28880"
"New entrant CS","2023","20-29","Kent","West Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Lancashire","Blackburn with Darwen","Outside London","20","[c]","22470","23640"
"New entrant CS","2023","20-29","Lancashire","Blackpool","Outside London","80","[c]","24990","23640"
"New entrant CS","2023","20-29","Lancashire","Chorley and West Lancashire","Outside London","100","[c]","27320","28880"
"New entrant CS","2023","20-29","Lancashire","East Lancashire","Outside London","10","[c]","22500","23640"
"New entrant CS","2023","20-29","Lancashire","Lancaster and Wyre","Outside London","90","[c]","24630","23230"
"New entrant CS","2023","20-29","Lancashire","Mid Lancashire","Outside London","120","[c]","24110","22150"
"New entrant CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","105","[c]","23430","23230"
"New entrant CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","105","[c]","24950","23230"
"New entrant CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","15","[c]","23510","23640"
"New entrant CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","80","[c]","24360","23230"
"New entrant CS","2023","20-29","Lincolnshire","Lincolnshire CC","Outside London","140","[c]","25500","23640"
"New entrant CS","2023","20-29","Merseyside","East Merseyside","Outside London","35","[c]","23340","23640"
"New entrant CS","2023","20-29","Merseyside","Liverpool","Outside London","810","[c]","24090","22400"
"New entrant CS","2023","20-29","Merseyside","Sefton","Outside London","285","[c]","23660","22400"
"New entrant CS","2023","20-29","Merseyside","Wirral","Outside London","45","[c]","24070","21690"
"New entrant CS","2023","20-29","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","45","[c]","27070","29100"
"New entrant CS","2023","20-29","North Yorkshire","North Yorkshire CC","Outside London","55","[c]","25480","23640"
"New entrant CS","2023","20-29","North Yorkshire","York","Outside London","140","[c]","27280","25420"
"New entrant CS","2023","20-29","Northern Ireland","Antrim and Newtownabbey","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland","Ards and North Down","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland","Belfast","Outside London","140","[c]","24190","22520"
"New entrant CS","2023","20-29","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland","Lisburn and Castlereagh","Outside London","30","[c]","25140","25750"
"New entrant CS","2023","20-29","Northern Ireland","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northumberland, and Tyne and Wear","Northumberland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northumberland, and Tyne and Wear","Sunderland","Outside London","85","[c]","22570","22520"
"New entrant CS","2023","20-29","Northumberland, and Tyne and Wear","Tyneside","Outside London","615","[c]","25900","22520"
"New entrant CS","2023","20-29","Outer London - East and North East","Barking & Dagenham and Havering","London","15","[c]","27310","27640"
"New entrant CS","2023","20-29","Outer London - East and North East","Bexley and Greenwich","London","80","[c]","30160","32110"
"New entrant CS","2023","20-29","Outer London - East and North East","Enfield","London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Outer London - East and North East","Redbridge and Waltham Forest","London","25","[c]","26370","25610"
"New entrant CS","2023","20-29","Outer London - South","Bromley","London","20","[c]","26930","27640"
"New entrant CS","2023","20-29","Outer London - South","Croydon","London","415","[c]","29920","27640"
"New entrant CS","2023","20-29","Outer London - South","Merton, Kingston upon Thames and Sutton","London","20","[c]","29030","28630"
"New entrant CS","2023","20-29","Outer London - West and North West","Barnet","London","80","[c]","29520","27690"
"New entrant CS","2023","20-29","Outer London - West and North West","Brent","London","15","[c]","27450","27640"
"New entrant CS","2023","20-29","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Outer London - West and North West","Harrow and Hillingdon","London","180","[c]","28830","29750"
"New entrant CS","2023","20-29","Outer London - West and North West","Hounslow and Richmond upon Thames","London","215","[c]","29690","29750"
"New entrant CS","2023","20-29","Overseas","Overseas","Overseas","10","[c]","38530","40570"
"New entrant CS","2023","20-29","Shropshire and Staffordshire","Shropshire","Outside London","30","[c]","25900","25920"
"New entrant CS","2023","20-29","Shropshire and Staffordshire","Staffordshire CC","Outside London","180","[c]","27890","28880"
"New entrant CS","2023","20-29","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","55","[c]","24970","22520"
"New entrant CS","2023","20-29","Shropshire and Staffordshire","Telford and Wrekin","Outside London","70","[c]","30530","28000"
"New entrant CS","2023","20-29","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","105","[c]","25190","23640"
"New entrant CS","2023","20-29","South Yorkshire","Sheffield","Outside London","550","[c]","25650","25750"
"New entrant CS","2023","20-29","Southern Scotland","Dumfries and Galloway","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","30","[c]","23480","22180"
"New entrant CS","2023","20-29","Southern Scotland","Scottish Borders","Outside London","20","[c]","26550","25710"
"New entrant CS","2023","20-29","Southern Scotland","South Lanarkshire","Outside London","125","[c]","23300","22520"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","Brighton and Hove","Outside London","25","[c]","22780","23640"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","East Surrey","Outside London","65","[c]","30660","34110"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","East Sussex CC","Outside London","80","[c]","26120","24800"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","West Surrey","Outside London","145","[c]","27180","25340"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","West Sussex (North East)","Outside London","45","[c]","25640","25470"
"New entrant CS","2023","20-29","Surrey, East and West Sussex","West Sussex (South West)","Outside London","35","[c]","26160","24070"
"New entrant CS","2023","20-29","Tees Valley and Durham","Darlington","Outside London","150","[c]","28570","28500"
"New entrant CS","2023","20-29","Tees Valley and Durham","Durham","Outside London","345","[c]","25550","23520"
"New entrant CS","2023","20-29","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","80","[c]","25860","26780"
"New entrant CS","2023","20-29","Tees Valley and Durham","South Teesside","Outside London","30","[c]","25290","23640"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","155","[c]","23930","22400"
"New entrant CS","2023","20-29","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","85","[c]","25120","25350"
"New entrant CS","2023","20-29","West Central Scotland","Glasgow City","Outside London","880","[c]","26090","22520"
"New entrant CS","2023","20-29","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","25","[c]","27170","25230"
"New entrant CS","2023","20-29","West Central Scotland","North Lanarkshire","Outside London","90","[c]","23780","21690"
"New entrant CS","2023","20-29","West Midlands","Birmingham","Outside London","860","[c]","25140","22520"
"New entrant CS","2023","20-29","West Midlands","Coventry","Outside London","100","[c]","26550","23640"
"New entrant CS","2023","20-29","West Midlands","Dudley","Outside London","65","[c]","23200","21690"
"New entrant CS","2023","20-29","West Midlands","Sandwell","Outside London","10","[c]","23760","23640"
"New entrant CS","2023","20-29","West Midlands","Solihull","Outside London","75","[c]","25160","25750"
"New entrant CS","2023","20-29","West Midlands","Walsall","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Midlands","Wolverhampton","Outside London","25","[c]","25600","23640"
"New entrant CS","2023","20-29","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","15","[c]","23960","21780"
"New entrant CS","2023","20-29","West Wales and The Valleys","Central Valleys","Outside London","80","[c]","25030","23640"
"New entrant CS","2023","20-29","West Wales and The Valleys","Conwy and Denbighshire","Outside London","20","[c]","23800","23640"
"New entrant CS","2023","20-29","West Wales and The Valleys","Gwent Valleys","Outside London","15","[c]","23960","22150"
"New entrant CS","2023","20-29","West Wales and The Valleys","Gwynedd","Outside London","20","[c]","24310","23640"
"New entrant CS","2023","20-29","West Wales and The Valleys","Isle of Anglesey","Outside London","10","[c]","25060","22500"
"New entrant CS","2023","20-29","West Wales and The Valleys","South West Wales","Outside London","40","[c]","23620","22150"
"New entrant CS","2023","20-29","West Wales and The Valleys","Swansea","Outside London","315","[c]","22910","22500"
"New entrant CS","2023","20-29","West Yorkshire","Bradford","Outside London","190","[c]","22720","22520"
"New entrant CS","2023","20-29","West Yorkshire","Calderdale and Kirklees","Outside London","25","[c]","23250","23640"
"New entrant CS","2023","20-29","West Yorkshire","Leeds","Outside London","735","[c]","27410","25880"
"New entrant CS","2023","20-29","West Yorkshire","Wakefield","Outside London","110","[c]","26760","28880"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","Bedford","Outside London","35","[c]","26250","23640"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","55","[c]","31420","30300"
"New entrant CS","2023","30-39","Bedfordshire and Hertfordshire","Luton","Outside London","10","[c]","24850","23640"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","70","[c]","31420","30990"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","55","[c]","32710","32380"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","35","[c]","26790","23640"
"New entrant CS","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","65","[c]","31780","30850"
"New entrant CS","2023","30-39","Cheshire","Cheshire East","Outside London","40","[c]","27790","25570"
"New entrant CS","2023","30-39","Cheshire","Cheshire West and Chester","Outside London","15","[c]","28450","23640"
"New entrant CS","2023","30-39","Cheshire","Warrington","Outside London","85","[c]","31540","28880"
"New entrant CS","2023","30-39","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","20","[c]","26040","23240"
"New entrant CS","2023","30-39","Cumbria","East Cumbria","Outside London","30","[c]","30240","22150"
"New entrant CS","2023","30-39","Cumbria","West Cumbria","Outside London","40","[c]","27010","23640"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","Derby","Outside London","25","[c]","24110","23640"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","30","[c]","28890","28880"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","Nottingham","Outside London","255","[c]","28520","23390"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","35","[c]","35550","30320"
"New entrant CS","2023","30-39","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","20","[c]","28390","28120"
"New entrant CS","2023","30-39","Devon","Devon CC","Outside London","175","[c]","29340","28880"
"New entrant CS","2023","30-39","Devon","Plymouth","Outside London","65","[c]","29250","25350"
"New entrant CS","2023","30-39","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","10","[c]","26720","23640"
"New entrant CS","2023","30-39","Dorset and Somerset","Dorset","Outside London","65","[c]","28990","28080"
"New entrant CS","2023","30-39","Dorset and Somerset","Somerset CC","Outside London","55","[c]","30760","29960"
"New entrant CS","2023","30-39","East Anglia","Breckland and South Norfolk","Outside London","15","[c]","28990","28880"
"New entrant CS","2023","30-39","East Anglia","Cambridgeshire CC","Outside London","80","[c]","29910","28880"
"New entrant CS","2023","30-39","East Anglia","North and West Norfolk","Outside London","25","[c]","27020","25350"
"New entrant CS","2023","30-39","East Anglia","Norwich and East Norfolk","Outside London","65","[c]","27870","28880"
"New entrant CS","2023","30-39","East Anglia","Peterborough","Outside London","60","[c]","24790","22400"
"New entrant CS","2023","30-39","East Anglia","Suffolk CC","Outside London","100","[c]","27730","25920"
"New entrant CS","2023","30-39","East Wales","Cardiff and Vale of Glamorgan","Outside London","310","[c]","30990","25750"
"New entrant CS","2023","30-39","East Wales","Flintshire and Wrexham","Outside London","60","[c]","28170","28480"
"New entrant CS","2023","30-39","East Wales","Monmouthshire and Newport","Outside London","215","[c]","31850","31060"
"New entrant CS","2023","30-39","East Wales","Powys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","65","[c]","28260","28880"
"New entrant CS","2023","30-39","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","55","[c]","26770","28880"
"New entrant CS","2023","30-39","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","15","[c]","23330","22400"
"New entrant CS","2023","30-39","Eastern Scotland","Angus and Dundee City","Outside London","230","[c]","27850","29100"
"New entrant CS","2023","30-39","Eastern Scotland","City of Edinburgh","Outside London","445","[c]","36420","33520"
"New entrant CS","2023","30-39","Eastern Scotland","Clackmannanshire and Fife","Outside London","25","[c]","27830","27500"
"New entrant CS","2023","30-39","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Eastern Scotland","Falkirk","Outside London","25","[c]","26480","24710"
"New entrant CS","2023","30-39","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","20","[c]","28000","24710"
"New entrant CS","2023","30-39","Eastern Scotland","West Lothian","Outside London","10","[c]","35120","33520"
"New entrant CS","2023","30-39","Essex","Essex Haven Gateway","Outside London","20","[c]","29900","23640"
"New entrant CS","2023","30-39","Essex","Essex Thames Gateway","Outside London","10","[c]","24490","23640"
"New entrant CS","2023","30-39","Essex","Heart of Essex","Outside London","45","[c]","27700","28880"
"New entrant CS","2023","30-39","Essex","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Essex","Thurrock","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Essex","West Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","355","[c]","33440","32500"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","195","[c]","36150","33710"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","25","[c]","31050","28080"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","15","[c]","31450","23640"
"New entrant CS","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","240","[c]","34020","30650"
"New entrant CS","2023","30-39","Greater Manchester","Greater Manchester North East","Outside London","30","[c]","28450","23640"
"New entrant CS","2023","30-39","Greater Manchester","Greater Manchester North West","Outside London","75","[c]","25380","23430"
"New entrant CS","2023","30-39","Greater Manchester","Greater Manchester South East","Outside London","20","[c]","30790","23640"
"New entrant CS","2023","30-39","Greater Manchester","Greater Manchester South West","Outside London","270","[c]","32020","27650"
"New entrant CS","2023","30-39","Greater Manchester","Manchester","Outside London","250","[c]","33890","30320"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","Central Hampshire","Outside London","120","[c]","33850","30880"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","Isle of Wight","Outside London","30","[c]","26600","23230"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","North Hampshire","Outside London","30","[c]","34280","27050"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","Portsmouth","Outside London","100","[c]","29370","26230"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","South Hampshire","Outside London","130","[c]","29330","25100"
"New entrant CS","2023","30-39","Hampshire and Isle of Wight","Southampton","Outside London","30","[c]","36330","35570"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","15","[c]","24870","22220"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","20","[c]","29500","23640"
"New entrant CS","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","70","[c]","26900","25920"
"New entrant CS","2023","30-39","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","25","[c]","25480","24710"
"New entrant CS","2023","30-39","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Highlands and Islands","Na h-Eileanan Siar","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inner London - East","Hackney and Newham","London","115","[c]","36040","31980"
"New entrant CS","2023","30-39","Inner London - East","Haringey and Islington","London","45","[c]","33540","33800"
"New entrant CS","2023","30-39","Inner London - East","Lambeth","London","50","[c]","38290","34340"
"New entrant CS","2023","30-39","Inner London - East","Lewisham and Southwark","London","25","[c]","36160","34110"
"New entrant CS","2023","30-39","Inner London - East","Tower Hamlets","London","260","[c]","47980","43840"
"New entrant CS","2023","30-39","Inner London - West","Camden and City of London","London","20","[c]","44220","36000"
"New entrant CS","2023","30-39","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","30","[c]","32360","33800"
"New entrant CS","2023","30-39","Inner London - West","Wandsworth","London","30","[c]","32720","33800"
"New entrant CS","2023","30-39","Inner London - West","Westminster","London","925","[c]","43630","41060"
"New entrant CS","2023","30-39","Kent","East Kent","Outside London","150","[c]","25220","25750"
"New entrant CS","2023","30-39","Kent","Kent Thames Gateway","Outside London","40","[c]","28780","30880"
"New entrant CS","2023","30-39","Kent","Medway","Outside London","50","[c]","29370","28880"
"New entrant CS","2023","30-39","Kent","Mid Kent","Outside London","35","[c]","28710","28880"
"New entrant CS","2023","30-39","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Lancashire","Blackburn with Darwen","Outside London","10","[c]","30990","25300"
"New entrant CS","2023","30-39","Lancashire","Blackpool","Outside London","65","[c]","30790","28120"
"New entrant CS","2023","30-39","Lancashire","Chorley and West Lancashire","Outside London","70","[c]","29370","28880"
"New entrant CS","2023","30-39","Lancashire","East Lancashire","Outside London","15","[c]","25400","23640"
"New entrant CS","2023","30-39","Lancashire","Lancaster and Wyre","Outside London","55","[c]","26970","24070"
"New entrant CS","2023","30-39","Lancashire","Mid Lancashire","Outside London","115","[c]","28690","23640"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","50","[c]","26050","23640"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","75","[c]","25950","23230"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","10","[c]","23170","23640"
"New entrant CS","2023","30-39","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","45","[c]","25770","23640"
"New entrant CS","2023","30-39","Lincolnshire","Lincolnshire CC","Outside London","80","[c]","31850","28880"
"New entrant CS","2023","30-39","Merseyside","East Merseyside","Outside London","20","[c]","27290","24070"
"New entrant CS","2023","30-39","Merseyside","Liverpool","Outside London","510","[c]","25770","22520"
"New entrant CS","2023","30-39","Merseyside","Sefton","Outside London","190","[c]","26200","23640"
"New entrant CS","2023","30-39","Merseyside","Wirral","Outside London","35","[c]","27240","23320"
"New entrant CS","2023","30-39","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","40","[c]","30700","26710"
"New entrant CS","2023","30-39","North Yorkshire","North Yorkshire CC","Outside London","45","[c]","32400","27080"
"New entrant CS","2023","30-39","North Yorkshire","York","Outside London","95","[c]","33150","28840"
"New entrant CS","2023","30-39","Northern Ireland","Antrim and Newtownabbey","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland","Belfast","Outside London","130","[c]","28630","22520"
"New entrant CS","2023","30-39","Northern Ireland","Lisburn and Castlereagh","Outside London","30","[c]","27590","25750"
"New entrant CS","2023","30-39","Northern Ireland","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northumberland, and Tyne and Wear","Northumberland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Northumberland, and Tyne and Wear","Sunderland","Outside London","50","[c]","25740","22520"
"New entrant CS","2023","30-39","Northumberland, and Tyne and Wear","Tyneside","Outside London","435","[c]","29880","25920"
