"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","No function","Unknown","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Haringey and Islington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Leeds","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Tower Hamlets","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Westminster","AA/AO","10","[c]","24230","24490"
"Leaver Dept.","2023","No function","Unknown","Westminster","EO","80","[c]","29110","28370"
"Leaver Dept.","2023","No function","Unknown","Westminster","G6/G7","275","[c]","59230","56430"
"Leaver Dept.","2023","No function","Unknown","Westminster","SCS level","65","[c]","86330","77190"
"Leaver Dept.","2023","No function","Unknown","Westminster","SEO/HEO","310","[c]","38160","36070"
"Leaver Dept.","2023","No function","Unknown","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Veterinarian","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Veterinarian","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Veterinarian","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Veterinarian","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Communications","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Digital, Data and Technology","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Digital, Data and Technology","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Finance","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Inspector of Education and Training","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Knowledge and Information Management","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","Westminster","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","15","[c]","35510","32590"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Coventry","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Greater Manchester South West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Hackney and Newham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Hertfordshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Leeds","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Leeds","SEO/HEO","15","[c]","35050","34170"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Liverpool","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Manchester","SEO/HEO","10","[c]","34540","34170"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Sheffield","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Swansea","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Swansea","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Tower Hamlets","SEO/HEO","15","[c]","33140","33250"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Tyneside","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Tyneside","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Westminster","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Westminster","G6/G7","25","[c]","55360","53420"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Westminster","SEO/HEO","95","[c]","36220","34550"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Wiltshire","G6/G7","5","[c]","[c]","[c]"
