"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","EO","15","15","26040","25920"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","25","25","36280","37300"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","AA/AO","110","105","22180","22150"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","EO","45","45","26270","25920"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","G6/G7","15","15","53670","51210"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","SEO/HEO","45","45","36210","37300"
"In post","2023","Animal and Plant Health Agency","South West (England)","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","EO","35","35","25990","25920"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","G6/G7","10","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","SEO/HEO","30","30","34420","37300"
"In post","2023","Animal and Plant Health Agency","South West (England)","Somerset CC","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Somerset CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Somerset CC","SEO/HEO","15","15","36270","37300"
"In post","2023","Animal and Plant Health Agency","South West (England)","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Wiltshire","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","AA/AO","45","40","22120","22150"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","EO","20","20","26020","25920"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","G6/G7","10","10","56430","56940"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","25","25","34840","37300"
"In post","2023","Animal and Plant Health Agency","Wales","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","AA/AO","30","25","22150","22150"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","EO","15","15","26560","26090"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","SEO/HEO","15","15","36080","37300"
"In post","2023","Animal and Plant Health Agency","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Powys","SEO/HEO","15","10","34480","37300"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","AA/AO","60","60","22160","22150"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","EO","35","35","26190","25920"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","G6/G7","10","10","52810","50540"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","SEO/HEO","45","45","35060","37300"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire","EO","10","10","26040","25920"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire","SEO/HEO","20","20","37370","37300"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","AA/AO","50","45","22150","22150"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","EO","20","20","26210","25920"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","SEO/HEO","20","20","34390","37300"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Worcestershire CC","AA/AO","45","40","22270","22150"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Worcestershire CC","EO","45","40","26250","25920"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Worcestershire CC","G6/G7","15","10","51820","51210"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Worcestershire CC","SEO/HEO","70","65","34600","32250"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","EO","15","15","26990","25920"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","15","15","33940","31450"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","AA/AO","20","15","22450","22150"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","EO","55","50","26050","25920"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","G6/G7","15","15","54120","51300"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","50","50","34300","31830"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","York","AA/AO","85","80","23650","24920"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","York","EO","25","25","27400","25920"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","York","G6/G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","York","SEO/HEO","15","15","32400","30320"
"In post","2023","Attorney General's Office","London","Westminster","AA/AO","10","10","[c]","[c]"
"In post","2023","Attorney General's Office","London","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","London","Westminster","G6/G7","20","20","64530","66620"
"In post","2023","Attorney General's Office","London","Westminster","SCS level","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","London","Westminster","SEO/HEO","15","15","37870","38330"
"In post","2023","Building Digital UK","East Midlands (England)","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","East Midlands (England)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","London","Westminster","EO","15","15","27780","27230"
"In post","2023","Building Digital UK","London","Westminster","G6/G7","70","70","57500","55770"
"In post","2023","Building Digital UK","London","Westminster","SCS level","10","10","[c]","[c]"
"In post","2023","Building Digital UK","London","Westminster","SEO/HEO","45","45","36390","35620"
"In post","2023","Building Digital UK","North East (England)","Darlington","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Building Digital UK","North East (England)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","North West (England)","Manchester","EO","10","10","[c]","[c]"
"In post","2023","Building Digital UK","North West (England)","Manchester","G6/G7","30","30","54450","53030"
"In post","2023","Building Digital UK","North West (England)","Manchester","SEO/HEO","25","25","33800","31880"
"In post","2023","Building Digital UK","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Northern Ireland","Belfast","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","South West (England)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Wales","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","G6/G7","20","20","56340","53460"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","SEO/HEO","15","15","37010","38460"
"In post","2023","Cabinet Office (excl. agencies)","London","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Tower Hamlets","AA/AO","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Tower Hamlets","EO","85","80","28910","28370"
"In post","2023","Cabinet Office (excl. agencies)","London","Tower Hamlets","G6/G7","710","690","60330","58070"
"In post","2023","Cabinet Office (excl. agencies)","London","Tower Hamlets","SCS level","90","90","107940","100540"
"In post","2023","Cabinet Office (excl. agencies)","London","Tower Hamlets","SEO/HEO","295","290","39010","39880"
"In post","2023","Cabinet Office (excl. agencies)","London","Westminster","AA/AO","90","85","25280","25280"
"In post","2023","Cabinet Office (excl. agencies)","London","Westminster","EO","265","260","28780","28370"
"In post","2023","Cabinet Office (excl. agencies)","London","Westminster","G6/G7","975","960","60470","56430"
"In post","2023","Cabinet Office (excl. agencies)","London","Westminster","SCS level","290","280","91460","81600"
"In post","2023","Cabinet Office (excl. agencies)","London","Westminster","SEO/HEO","760","750","39260","41410"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
