"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","16-19","Other","Unknown","25","[c]","17050","16410"
"New entrant CS","2023","16-19","Policy","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Property","AA/AO","15","[c]","21710","22520"
"New entrant CS","2023","16-19","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Science and Engineering","AA/AO","55","[c]","20210","19280"
"New entrant CS","2023","16-19","Science and Engineering","Unknown","10","[c]","18280","18280"
"New entrant CS","2023","16-19","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA/AO","60","[c]","22550","22180"
"New entrant CS","2023","16-19","Unknown","EO","15","[c]","26120","25190"
"New entrant CS","2023","16-19","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Commercial","AA/AO","60","[c]","22780","22220"
"New entrant CS","2023","20-29","Commercial","EO","60","[c]","26870","27080"
"New entrant CS","2023","20-29","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Commercial","SEO/HEO","125","[c]","33140","32500"
"New entrant CS","2023","20-29","Commercial","Unknown","10","[c]","26670","22000"
"New entrant CS","2023","20-29","Communications","AA/AO","20","[c]","22330","22220"
"New entrant CS","2023","20-29","Communications","EO","70","[c]","27320","27080"
"New entrant CS","2023","20-29","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Communications","SEO/HEO","130","[c]","35930","35410"
"New entrant CS","2023","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Counter Fraud","AA/AO","75","[c]","23340","22520"
"New entrant CS","2023","20-29","Counter Fraud","EO","80","[c]","28660","27890"
"New entrant CS","2023","20-29","Counter Fraud","SEO/HEO","20","[c]","34340","34170"
"New entrant CS","2023","20-29","Digital, Data and Technology","AA/AO","70","[c]","22700","22500"
"New entrant CS","2023","20-29","Digital, Data and Technology","EO","310","[c]","27500","27650"
"New entrant CS","2023","20-29","Digital, Data and Technology","G6/G7","55","[c]","54370","54500"
"New entrant CS","2023","20-29","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data and Technology","SEO/HEO","535","[c]","36170","35410"
"New entrant CS","2023","20-29","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Economics","AA/AO","65","[c]","22170","22480"
"New entrant CS","2023","20-29","Economics","EO","35","[c]","27990","29000"
"New entrant CS","2023","20-29","Economics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Economics","SEO/HEO","200","[c]","34760","34480"
"New entrant CS","2023","20-29","Finance","AA/AO","100","[c]","22510","22520"
"New entrant CS","2023","20-29","Finance","EO","100","[c]","26830","27080"
"New entrant CS","2023","20-29","Finance","G6/G7","10","[c]","54620","54090"
"New entrant CS","2023","20-29","Finance","SEO/HEO","105","[c]","34810","34170"
"New entrant CS","2023","20-29","Geography","AA/AO","15","[c]","21690","21690"
"New entrant CS","2023","20-29","Geography","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Geography","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Human Resources","AA/AO","145","[c]","22080","22150"
"New entrant CS","2023","20-29","Human Resources","EO","125","[c]","27030","27080"
"New entrant CS","2023","20-29","Human Resources","G6/G7","10","[c]","53540","54160"
"New entrant CS","2023","20-29","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Human Resources","SEO/HEO","110","[c]","32990","32380"
"New entrant CS","2023","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Intelligence Analysis","EO","55","[c]","27480","27080"
"New entrant CS","2023","20-29","Intelligence Analysis","SEO/HEO","15","[c]","36100","36590"
"New entrant CS","2023","20-29","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","International Trade","EO","35","[c]","27590","29280"
"New entrant CS","2023","20-29","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","International Trade","SEO/HEO","80","[c]","35610","35010"
"New entrant CS","2023","20-29","Knowledge and Information Management","AA/AO","25","[c]","22510","22220"
"New entrant CS","2023","20-29","Knowledge and Information Management","EO","30","[c]","27470","27080"
"New entrant CS","2023","20-29","Knowledge and Information Management","SEO/HEO","35","[c]","33910","33830"
"New entrant CS","2023","20-29","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","EO","125","[c]","28330","27760"
"New entrant CS","2023","20-29","Legal","G6/G7","50","[c]","53230","52360"
"New entrant CS","2023","20-29","Legal","SEO/HEO","65","[c]","40580","39110"
"New entrant CS","2023","20-29","Medicine","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","EO","20","[c]","29610","29180"
"New entrant CS","2023","20-29","Medicine","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Medicine","SEO/HEO","15","[c]","35460","33770"
"New entrant CS","2023","20-29","Operational Delivery","AA/AO","8755","[c]","24400","22520"
"New entrant CS","2023","20-29","Operational Delivery","EO","2150","[c]","27310","25920"
"New entrant CS","2023","20-29","Operational Delivery","G6/G7","30","[c]","55250","53660"
"New entrant CS","2023","20-29","Operational Delivery","SEO/HEO","465","[c]","34780","33200"
"New entrant CS","2023","20-29","Operational Delivery","Unknown","1995","[c]","22710","23640"
"New entrant CS","2023","20-29","Operational Research","AA/AO","35","[c]","22310","22520"
"New entrant CS","2023","20-29","Operational Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Operational Research","SEO/HEO","65","[c]","33270","34180"
"New entrant CS","2023","20-29","Other","AA/AO","365","[c]","21470","21690"
"New entrant CS","2023","20-29","Other","EO","130","[c]","28360","29280"
"New entrant CS","2023","20-29","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other","SEO/HEO","130","[c]","32760","32000"
"New entrant CS","2023","20-29","Other","Unknown","80","[c]","22070","17660"
"New entrant CS","2023","20-29","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Policy","AA/AO","105","[c]","22060","21690"
"New entrant CS","2023","20-29","Policy","EO","305","[c]","27460","28410"
"New entrant CS","2023","20-29","Policy","G6/G7","60","[c]","54510","54330"
"New entrant CS","2023","20-29","Policy","SEO/HEO","725","[c]","34740","34170"
"New entrant CS","2023","20-29","Project Delivery","AA/AO","95","[c]","22490","23200"
"New entrant CS","2023","20-29","Project Delivery","EO","135","[c]","26680","27080"
"New entrant CS","2023","20-29","Project Delivery","G6/G7","15","[c]","57110","55110"
"New entrant CS","2023","20-29","Project Delivery","SEO/HEO","295","[c]","33490","33830"
"New entrant CS","2023","20-29","Project Delivery","Unknown","30","[c]","24280","19460"
"New entrant CS","2023","20-29","Property","AA/AO","105","[c]","22400","22520"
"New entrant CS","2023","20-29","Property","EO","55","[c]","27110","27080"
"New entrant CS","2023","20-29","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","SEO/HEO","55","[c]","34060","33830"
"New entrant CS","2023","20-29","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Psychology","AA/AO","20","[c]","24550","24070"
"New entrant CS","2023","20-29","Psychology","EO","55","[c]","28820","28480"
"New entrant CS","2023","20-29","Psychology","SEO/HEO","25","[c]","31060","30940"
"New entrant CS","2023","20-29","Science and Engineering","AA/AO","195","[c]","22380","21560"
"New entrant CS","2023","20-29","Science and Engineering","EO","140","[c]","26720","27080"
"New entrant CS","2023","20-29","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Science and Engineering","SEO/HEO","355","[c]","31840","30650"
"New entrant CS","2023","20-29","Science and Engineering","Unknown","40","[c]","29230","27540"
"New entrant CS","2023","20-29","Security","AA/AO","215","[c]","26120","25350"
"New entrant CS","2023","20-29","Security","EO","30","[c]","28560","27950"
"New entrant CS","2023","20-29","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","SEO/HEO","25","[c]","36170","34850"
"New entrant CS","2023","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Research","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Research","SEO/HEO","125","[c]","33710","33060"
"New entrant CS","2023","20-29","Statistics","AA/AO","85","[c]","23430","23500"
"New entrant CS","2023","20-29","Statistics","EO","55","[c]","27990","28080"
"New entrant CS","2023","20-29","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Statistics","SEO/HEO","145","[c]","33540","33000"
"New entrant CS","2023","20-29","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tax","EO","20","[c]","27920","27650"
"New entrant CS","2023","20-29","Tax","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tax","SEO/HEO","55","[c]","35920","34400"
"New entrant CS","2023","20-29","Unknown","AA/AO","775","[c]","22700","22180"
"New entrant CS","2023","20-29","Unknown","EO","480","[c]","28040","29100"
"New entrant CS","2023","20-29","Unknown","G6/G7","50","[c]","54120","52360"
"New entrant CS","2023","20-29","Unknown","SEO/HEO","595","[c]","33600","33520"
"New entrant CS","2023","20-29","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinarian","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","AA/AO","15","[c]","21790","21930"
"New entrant CS","2023","30-39","Commercial","EO","25","[c]","26900","27080"
"New entrant CS","2023","30-39","Commercial","G6/G7","40","[c]","65930","67500"
"New entrant CS","2023","30-39","Commercial","SEO/HEO","100","[c]","35970","34170"
"New entrant CS","2023","30-39","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","EO","20","[c]","27650","27020"
"New entrant CS","2023","30-39","Communications","G6/G7","25","[c]","55450","54950"
"New entrant CS","2023","30-39","Communications","SEO/HEO","125","[c]","37960","37780"
"New entrant CS","2023","30-39","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","AA/AO","55","[c]","23230","21690"
"New entrant CS","2023","30-39","Counter Fraud","EO","55","[c]","28140","27890"
"New entrant CS","2023","30-39","Counter Fraud","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","SEO/HEO","25","[c]","36380","35170"
"New entrant CS","2023","30-39","Digital, Data and Technology","AA/AO","15","[c]","23160","22220"
"New entrant CS","2023","30-39","Digital, Data and Technology","EO","150","[c]","28050","27650"
"New entrant CS","2023","30-39","Digital, Data and Technology","G6/G7","225","[c]","57560","55810"
"New entrant CS","2023","30-39","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data and Technology","SEO/HEO","470","[c]","37950","37690"
"New entrant CS","2023","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Economics","SEO/HEO","15","[c]","36130","35560"
"New entrant CS","2023","30-39","Finance","AA/AO","50","[c]","22200","22520"
"New entrant CS","2023","30-39","Finance","EO","35","[c]","28060","27080"
"New entrant CS","2023","30-39","Finance","G6/G7","25","[c]","57790","56610"
"New entrant CS","2023","30-39","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","SEO/HEO","75","[c]","38300","38640"
"New entrant CS","2023","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Geography","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","AA/AO","60","[c]","22270","22220"
"New entrant CS","2023","30-39","Human Resources","EO","80","[c]","26880","26980"
"New entrant CS","2023","30-39","Human Resources","G6/G7","25","[c]","56100","54000"
"New entrant CS","2023","30-39","Human Resources","SEO/HEO","135","[c]","37630","37420"
"New entrant CS","2023","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Inspector of Education and Training","G6/G7","25","[c]","75810","77470"
"New entrant CS","2023","30-39","Inspector of Education and Training","SEO/HEO","55","[c]","47600","47750"
"New entrant CS","2023","30-39","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Intelligence Analysis","EO","30","[c]","27350","26390"
"New entrant CS","2023","30-39","Intelligence Analysis","SEO/HEO","15","[c]","36430","34880"
"New entrant CS","2023","30-39","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","SEO/HEO","10","[c]","38170","35860"
"New entrant CS","2023","30-39","International Trade","EO","15","[c]","26200","25160"
"New entrant CS","2023","30-39","International Trade","G6/G7","10","[c]","53050","55370"
"New entrant CS","2023","30-39","International Trade","SEO/HEO","50","[c]","36880","37880"
"New entrant CS","2023","30-39","Knowledge and Information Management","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","EO","15","[c]","27140","27080"
"New entrant CS","2023","30-39","Knowledge and Information Management","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Knowledge and Information Management","SEO/HEO","20","[c]","34900","34540"
"New entrant CS","2023","30-39","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","EO","30","[c]","28330","27760"
"New entrant CS","2023","30-39","Legal","G6/G7","205","[c]","54530","52600"
"New entrant CS","2023","30-39","Legal","SEO/HEO","115","[c]","39490","38760"
"New entrant CS","2023","30-39","Medicine","AA/AO","20","[c]","24100","24680"
"New entrant CS","2023","30-39","Medicine","EO","15","[c]","32720","32930"
"New entrant CS","2023","30-39","Medicine","G6/G7","30","[c]","77660","79240"
"New entrant CS","2023","30-39","Medicine","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Medicine","SEO/HEO","45","[c]","38920","40590"
"New entrant CS","2023","30-39","Operational Delivery","AA/AO","4710","[c]","24610","22520"
"New entrant CS","2023","30-39","Operational Delivery","EO","1485","[c]","27410","26150"
"New entrant CS","2023","30-39","Operational Delivery","G6/G7","115","[c]","57020","54090"
"New entrant CS","2023","30-39","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Delivery","SEO/HEO","520","[c]","36130","34570"
"New entrant CS","2023","30-39","Operational Delivery","Unknown","875","[c]","23300","23640"
"New entrant CS","2023","30-39","Operational Research","AA/AO","25","[c]","22520","22520"
"New entrant CS","2023","30-39","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Operational Research","SEO/HEO","20","[c]","35960","36270"
"New entrant CS","2023","30-39","Other","AA/AO","185","[c]","21920","21690"
"New entrant CS","2023","30-39","Other","EO","50","[c]","27930","27610"
"New entrant CS","2023","30-39","Other","G6/G7","30","[c]","60120","55470"
"New entrant CS","2023","30-39","Other","SEO/HEO","90","[c]","35650","34940"
"New entrant CS","2023","30-39","Other","Unknown","20","[c]","26690","17820"
"New entrant CS","2023","30-39","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Planning Inspectors","G6/G7","20","[c]","45530","43740"
"New entrant CS","2023","30-39","Policy","AA/AO","15","[c]","20990","22150"
"New entrant CS","2023","30-39","Policy","EO","45","[c]","26890","26900"
"New entrant CS","2023","30-39","Policy","G6/G7","140","[c]","56490","54770"
"New entrant CS","2023","30-39","Policy","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","SEO/HEO","305","[c]","37200","37300"
"New entrant CS","2023","30-39","Project Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","EO","55","[c]","27160","26890"
"New entrant CS","2023","30-39","Project Delivery","G6/G7","90","[c]","56910","54260"
"New entrant CS","2023","30-39","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","SEO/HEO","190","[c]","37040","36790"
"New entrant CS","2023","30-39","Project Delivery","Unknown","20","[c]","33470","33250"
"New entrant CS","2023","30-39","Property","AA/AO","35","[c]","22350","22520"
"New entrant CS","2023","30-39","Property","EO","20","[c]","27000","26020"
"New entrant CS","2023","30-39","Property","G6/G7","15","[c]","58410","56900"
"New entrant CS","2023","30-39","Property","SEO/HEO","55","[c]","37760","37300"
"New entrant CS","2023","30-39","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","EO","20","[c]","28460","28480"
"New entrant CS","2023","30-39","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","SEO/HEO","10","[c]","39700","41770"
"New entrant CS","2023","30-39","Science and Engineering","AA/AO","20","[c]","22450","22150"
"New entrant CS","2023","30-39","Science and Engineering","EO","45","[c]","27070","27140"
"New entrant CS","2023","30-39","Science and Engineering","G6/G7","35","[c]","55530","54680"
"New entrant CS","2023","30-39","Science and Engineering","SEO/HEO","190","[c]","36320","35000"
"New entrant CS","2023","30-39","Science and Engineering","Unknown","15","[c]","38060","35000"
"New entrant CS","2023","30-39","Security","AA/AO","140","[c]","27980","27500"
"New entrant CS","2023","30-39","Security","EO","15","[c]","29270","27540"
"New entrant CS","2023","30-39","Security","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","SEO/HEO","20","[c]","37450","36440"
"New entrant CS","2023","30-39","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","SEO/HEO","50","[c]","37740","39190"
"New entrant CS","2023","30-39","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","SEO/HEO","35","[c]","35920","35170"
"New entrant CS","2023","30-39","Tax","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Tax","EO","25","[c]","27840","27650"
"New entrant CS","2023","30-39","Tax","G6/G7","15","[c]","55250","52600"
"New entrant CS","2023","30-39","Tax","SEO/HEO","45","[c]","35140","34400"
"New entrant CS","2023","30-39","Unknown","AA/AO","400","[c]","23000","22180"
"New entrant CS","2023","30-39","Unknown","EO","380","[c]","29120","29100"
"New entrant CS","2023","30-39","Unknown","G6/G7","145","[c]","57620","54660"
"New entrant CS","2023","30-39","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","SEO/HEO","430","[c]","37870","37250"
"New entrant CS","2023","30-39","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Veterinarian","SEO/HEO","10","[c]","37240","37300"
"New entrant CS","2023","40-49","Commercial","AA/AO","10","[c]","22270","22570"
"New entrant CS","2023","40-49","Commercial","EO","15","[c]","27140","27080"
"New entrant CS","2023","40-49","Commercial","G6/G7","35","[c]","70380","70090"
"New entrant CS","2023","40-49","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","SEO/HEO","65","[c]","36750","36200"
"New entrant CS","2023","40-49","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","G6/G7","25","[c]","60910","59140"
"New entrant CS","2023","40-49","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","SEO/HEO","60","[c]","39230","39930"
"New entrant CS","2023","40-49","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","AA/AO","45","[c]","23610","22520"
"New entrant CS","2023","40-49","Counter Fraud","EO","35","[c]","28570","28120"
"New entrant CS","2023","40-49","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","SEO/HEO","20","[c]","35910","34550"
"New entrant CS","2023","40-49","Digital, Data and Technology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data and Technology","EO","65","[c]","28140","27650"
"New entrant CS","2023","40-49","Digital, Data and Technology","G6/G7","230","[c]","58710","56400"
"New entrant CS","2023","40-49","Digital, Data and Technology","SCS level","20","[c]","101690","98500"
"New entrant CS","2023","40-49","Digital, Data and Technology","SEO/HEO","290","[c]","38590","38560"
"New entrant CS","2023","40-49","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","AA/AO","15","[c]","22490","22520"
"New entrant CS","2023","40-49","Finance","EO","25","[c]","27230","27080"
"New entrant CS","2023","40-49","Finance","G6/G7","35","[c]","57220","55720"
"New entrant CS","2023","40-49","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","SEO/HEO","70","[c]","38250","38080"
"New entrant CS","2023","40-49","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","AA/AO","40","[c]","22310","22220"
"New entrant CS","2023","40-49","Human Resources","EO","65","[c]","28220","27140"
"New entrant CS","2023","40-49","Human Resources","G6/G7","35","[c]","57630","55250"
"New entrant CS","2023","40-49","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","SEO/HEO","100","[c]","37940","37540"
"New entrant CS","2023","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Inspector of Education and Training","G6/G7","70","[c]","75840","77470"
"New entrant CS","2023","40-49","Inspector of Education and Training","SEO/HEO","60","[c]","47830","47750"
"New entrant CS","2023","40-49","Intelligence Analysis","EO","15","[c]","27010","25880"
"New entrant CS","2023","40-49","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Intelligence Analysis","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","International Trade","G6/G7","20","[c]","55480","54960"
"New entrant CS","2023","40-49","International Trade","SEO/HEO","55","[c]","39750","41550"
"New entrant CS","2023","40-49","Knowledge and Information Management","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Knowledge and Information Management","SEO/HEO","10","[c]","37480","36590"
"New entrant CS","2023","40-49","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","G6/G7","85","[c]","55610","53440"
"New entrant CS","2023","40-49","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","SEO/HEO","55","[c]","38750","38760"
"New entrant CS","2023","40-49","Medicine","AA/AO","10","[c]","23750","23930"
"New entrant CS","2023","40-49","Medicine","EO","15","[c]","31860","32930"
"New entrant CS","2023","40-49","Medicine","G6/G7","25","[c]","74470","79240"
"New entrant CS","2023","40-49","Medicine","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Medicine","SEO/HEO","25","[c]","40990","40590"
