"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Yorkshire and The Humber","South Yorkshire","25","25","[c]","[c]"
"In post","2023","Asian","Finance","Yorkshire and The Humber","West Yorkshire","135","125","31000","27890"
"In post","2023","Asian","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Asian","Grants Management","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","North East (England)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Asian","Grants Management","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2023","Asian","Grants Management","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Asian","Grants Management","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","35","35","37990","35000"
"In post","2023","Asian","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","East of England","Bedfordshire and Hertfordshire","15","10","[c]","[c]"
"In post","2023","Asian","Human Resources","East of England","East Anglia","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","London","Inner London - East","75","70","44710","41980"
"In post","2023","Asian","Human Resources","London","Inner London - West","255","250","41910","39150"
"In post","2023","Asian","Human Resources","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","London","Outer London - South","55","55","40250","36180"
"In post","2023","Asian","Human Resources","London","Outer London - West and North West","20","15","[c]","[c]"
"In post","2023","Asian","Human Resources","North East (England)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","North West (England)","Greater Manchester","50","50","36140","35000"
"In post","2023","Asian","Human Resources","North West (England)","Lancashire","20","20","[c]","[c]"
"In post","2023","Asian","Human Resources","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2023","Asian","Human Resources","South East (England)","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2023","Asian","Human Resources","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Wales","East Wales","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","West Midlands (England)","West Midlands","55","55","35730","32900"
"In post","2023","Asian","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Yorkshire and The Humber","West Yorkshire","40","35","31830","30080"
"In post","2023","Asian","Internal Audit","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","London","Inner London - West","55","50","47970","45470"
"In post","2023","Asian","Internal Audit","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Asian","Internal Audit","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Asian","Internal Audit","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Asian","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","30","25","[c]","[c]"
"In post","2023","Asian","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","60","55","36960","28850"
"In post","2023","Asian","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","East of England","Bedfordshire and Hertfordshire","35","30","46240","54100"
"In post","2023","Asian","Legal","East of England","East Anglia","5","5","[c]","[c]"
"In post","2023","Asian","Legal","East of England","Essex","10","10","[c]","[c]"
"In post","2023","Asian","Legal","London","Inner London - East","110","105","51180","54740"
"In post","2023","Asian","Legal","London","Inner London - West","650","610","47090","52020"
"In post","2023","Asian","Legal","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","London","Outer London - South","15","15","[c]","[c]"
"In post","2023","Asian","Legal","London","Outer London - West and North West","15","15","[c]","[c]"
"In post","2023","Asian","Legal","North East (England)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Asian","Legal","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
