"Status","Year","Ethnicity","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Commercial","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Government Commercial Organisation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Met Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Building Digital UK","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
