"Status","Year","Age","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Wales","Central Valleys","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Central Valleys","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Conwy and Denbighshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Flintshire and Wrexham","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Flintshire and Wrexham","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Gwent Valleys","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Gwent Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Monmouthshire and Newport","Female","50","[c]","28310","24070"
"Leaver CS","2023","50-59","Wales","Monmouthshire and Newport","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Powys","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","South West Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","South West Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Wales","Swansea","Female","60","[c]","27680","22500"
"Leaver CS","2023","50-59","Wales","Swansea","Male","35","[c]","33550","26760"
"Leaver CS","2023","50-59","West Midlands (England)","Birmingham","Female","110","[c]","35560","28120"
"Leaver CS","2023","50-59","West Midlands (England)","Birmingham","Male","60","[c]","42420","36590"
"Leaver CS","2023","50-59","West Midlands (England)","Coventry","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Coventry","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Dudley","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Dudley","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Herefordshire, County of","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Herefordshire, County of","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Shropshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Shropshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Solihull","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Staffordshire CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Staffordshire CC","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Stoke-on-Trent","Female","50","[c]","25420","21690"
"Leaver CS","2023","50-59","West Midlands (England)","Stoke-on-Trent","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Telford and Wrekin","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Telford and Wrekin","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Walsall","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Walsall","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Warwickshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Warwickshire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Wolverhampton","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Worcestershire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","Worcestershire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Bradford","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Bradford","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Calderdale and Kirklees","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Calderdale and Kirklees","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","East Riding of Yorkshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","East Riding of Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Kingston upon Hull, City of","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Kingston upon Hull, City of","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Leeds","Female","100","[c]","41460","34050"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Leeds","Male","100","[c]","47620","39190"
"Leaver CS","2023","50-59","Yorkshire and The Humber","North Yorkshire CC","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","North Yorkshire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","North and North East Lincolnshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Sheffield","Female","55","[c]","35160","28480"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Sheffield","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Wakefield","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Wakefield","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","York","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","York","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","Derby","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","Derby","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","East Derbyshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","Leicester","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","Leicester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","Leicestershire CC and Rutland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","Leicestershire CC and Rutland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","Lincolnshire CC","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","Lincolnshire CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","North Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","North Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","Nottingham","Female","60","[c]","29800","27570"
"Leaver CS","2023","60-64","East Midlands (England)","Nottingham","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","South Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","South Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","South and West Derbyshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","South and West Derbyshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","West Northamptonshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","West Northamptonshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Bedford","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Cambridgeshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Cambridgeshire CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Heart of Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Heart of Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Hertfordshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Hertfordshire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","North and West Norfolk","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","North and West Norfolk","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Norwich and East Norfolk","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Norwich and East Norfolk","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Peterborough","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Peterborough","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Southend-on-Sea","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Southend-on-Sea","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Suffolk CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Suffolk CC","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","West Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Barking & Dagenham and Havering","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Barnet","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Barnet","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Bexley and Greenwich","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Bexley and Greenwich","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Bromley","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Camden and City of London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Camden and City of London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Croydon","Female","55","[c]","34950","30410"
"Leaver CS","2023","60-64","London","Croydon","Male","65","[c]","42720","36620"
"Leaver CS","2023","60-64","London","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Hackney and Newham","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Hackney and Newham","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Haringey and Islington","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Harrow and Hillingdon","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Harrow and Hillingdon","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Hounslow and Richmond upon Thames","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Hounslow and Richmond upon Thames","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Kensington & Chelsea and Hammersmith & Fulham","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Lambeth","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Lambeth","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Lewisham and Southwark","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Lewisham and Southwark","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Tower Hamlets","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Tower Hamlets","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Westminster","Female","180","[c]","52030","49700"
"Leaver CS","2023","60-64","London","Westminster","Male","225","[c]","55250","54630"
"Leaver CS","2023","60-64","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","Darlington","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","Durham","Female","55","[c]","26510","22460"
"Leaver CS","2023","60-64","North East (England)","Durham","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","Hartlepool and Stockton-on-Tees","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","Hartlepool and Stockton-on-Tees","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","Northumberland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","Sunderland","Female","70","[c]","25240","21690"
"Leaver CS","2023","60-64","North East (England)","Sunderland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North East (England)","Tyneside","Female","125","[c]","27750","26300"
"Leaver CS","2023","60-64","North East (England)","Tyneside","Male","75","[c]","36750","34170"
"Leaver CS","2023","60-64","North West (England)","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Blackburn with Darwen","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Blackpool","Female","35","[c]","30540","27570"
"Leaver CS","2023","60-64","North West (England)","Blackpool","Male","30","[c]","36890","28120"
"Leaver CS","2023","60-64","North West (England)","Cheshire East","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Cheshire East","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Chorley and West Lancashire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","East Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","East Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","East Lancashire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","East Merseyside","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Greater Manchester North East","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Greater Manchester North East","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Greater Manchester North West","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Greater Manchester North West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Greater Manchester South East","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Greater Manchester South East","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Greater Manchester South West","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Greater Manchester South West","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Lancaster and Wyre","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Liverpool","Female","90","[c]","30030","27570"
"Leaver CS","2023","60-64","North West (England)","Liverpool","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Manchester","Female","40","[c]","34040","28120"
"Leaver CS","2023","60-64","North West (England)","Manchester","Male","45","[c]","39580","36950"
"Leaver CS","2023","60-64","North West (England)","Mid Lancashire","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Mid Lancashire","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Sefton","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Sefton","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Warrington","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Warrington","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","West Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","West Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Wirral","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","North West (England)","Wirral","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Belfast","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Belfast","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Lisburn and Castlereagh","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Aberdeen City and Aberdeenshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Aberdeen City and Aberdeenshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Angus and Dundee City","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Angus and Dundee City","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","City of Edinburgh","Female","65","[c]","45620","40580"
"Leaver CS","2023","60-64","Scotland","City of Edinburgh","Male","80","[c]","46160","40070"
"Leaver CS","2023","60-64","Scotland","Clackmannanshire and Fife","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Clackmannanshire and Fife","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Dumfries and Galloway","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","East Ayrshire and North Ayrshire mainland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","East Ayrshire and North Ayrshire mainland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Falkirk","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Falkirk","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Glasgow City","Female","70","[c]","32790","27570"
"Leaver CS","2023","60-64","Scotland","Glasgow City","Male","70","[c]","37540","31940"
"Leaver CS","2023","60-64","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","North Lanarkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","North Lanarkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Perth and Kinross, and Stirling","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Perth and Kinross, and Stirling","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","South Lanarkshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","South Lanarkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Berkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Berkshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Brighton and Hove","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Brighton and Hove","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Buckinghamshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Buckinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Central Hampshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","Central Hampshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","East Kent","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South East (England)","East Kent","Male","25","[c]","[c]","[c]"
