"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Department for Transport","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","London","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","North West (England)","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","West Midlands (England)","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","London","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","London","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Foreign, Commonwealth and Development Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","London","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","North West (England)","Greater Manchester","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","London","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","London","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","London","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","South East (England)","Kent","[c]","[c]","[c]","[c]"
