"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","EO","EO","10","[c]","24690","24780"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Manchester","SEO/HEO","HEO","15","[c]","32650","31880"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","EO","EO","40","[c]","27190","27230"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","G6/G7","G7","15","[c]","54140","52760"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Westminster","SEO/HEO","HEO","85","[c]","36330","35040"
"New entrant CS","2023","Department for Education","Bedford","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Bristol, City of","SEO/HEO","SEO","10","[c]","38160","37590"
"New entrant CS","2023","Department for Education","Bromley","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Central Bedfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Coventry","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Coventry","EO","EO","20","[c]","24430","25900"
"New entrant CS","2023","Department for Education","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Coventry","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Coventry","SEO/HEO","HEO","15","[c]","30850","30330"
"New entrant CS","2023","Department for Education","Coventry","SEO/HEO","SEO","20","[c]","38290","37590"
"New entrant CS","2023","Department for Education","Croydon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Croydon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","EO","EO","15","[c]","25320","25900"
"New entrant CS","2023","Department for Education","Darlington","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Darlington","SEO/HEO","SEO","20","[c]","38400","37710"
"New entrant CS","2023","Department for Education","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Dorset","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","East Sussex CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Gloucestershire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Greater Manchester North East","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Greater Manchester South East","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Greater Manchester South East","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Greater Manchester South West","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Hackney and Newham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Kent Thames Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Leeds","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Lewisham and Southwark","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Lewisham and Southwark","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Lincolnshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Lincolnshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Manchester","EO","EO","20","[c]","26190","25900"
"New entrant CS","2023","Department for Education","Manchester","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Manchester","SEO/HEO","HEO","35","[c]","30740","30330"
"New entrant CS","2023","Department for Education","Manchester","SEO/HEO","SEO","20","[c]","38210","37590"
"New entrant CS","2023","Department for Education","Merton, Kingston upon Thames and Sutton","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Northumberland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Nottingham","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Nottingham","SEO/HEO","HEO","10","[c]","30660","30330"
"New entrant CS","2023","Department for Education","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sefton","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sheffield","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sheffield","EO","EO","20","[c]","25220","25900"
"New entrant CS","2023","Department for Education","Sheffield","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sheffield","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Sheffield","SEO/HEO","HEO","25","[c]","31340","30330"
"New entrant CS","2023","Department for Education","Sheffield","SEO/HEO","SEO","20","[c]","38970","37590"
"New entrant CS","2023","Department for Education","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Tyneside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Tyneside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Wandsworth","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Warwickshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","West Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","West Sussex (South West)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","EO","EO","50","[c]","27290","29530"
"New entrant CS","2023","Department for Education","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Westminster","SEO/HEO","HEO","40","[c]","33540","34030"
"New entrant CS","2023","Department for Education","Westminster","SEO/HEO","SEO","15","[c]","41910","41440"
"New entrant CS","2023","Department for Education","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","AA/AO","AO","25","[c]","22150","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Berkshire","SEO/HEO","SEO","10","[c]","37850","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Birmingham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bradford","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","AA/AO","AO","35","[c]","22100","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","EO","EO","25","[c]","24880","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","G6/G7","G7","30","[c]","49860","49400"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","SEO/HEO","HEO","35","[c]","30510","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","SEO/HEO","SEO","40","[c]","37900","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","AA/AO","AO","15","[c]","22150","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Central Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Central Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","AA/AO","AO","30","[c]","22020","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cheshire East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Clackmannanshire and Fife","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Devon CC","AA/AO","AO","50","[c]","22150","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Devon CC","EO","EO","10","[c]","26040","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Devon CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Devon CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Dorset","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Dorset","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Dorset","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Dorset","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Dorset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Cumbria","AA/AO","AO","75","[c]","22150","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Kent","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","East Sussex CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Gloucestershire CC","EO","EO","15","[c]","25920","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Gloucestershire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Gloucestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Gloucestershire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Greater Manchester North West","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Greater Manchester South East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Gwynedd","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Gwynedd","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Gwynedd","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Heart of Essex","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Heart of Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leeds","AA/AO","AO","15","[c]","21820","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leeds","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leeds","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leeds","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leeds","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leeds","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Lewisham and Southwark","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Lincolnshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Lincolnshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Lincolnshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Lincolnshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Lincolnshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Manchester","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Mid Kent","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Mid Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Mid Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Mid Lancashire","AA/AO","AO","15","[c]","22150","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Mid Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Mid Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Mid Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Mid Lancashire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North Yorkshire CC","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North Yorkshire CC","EO","EO","10","[c]","26030","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North Yorkshire CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","North and West Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Northumberland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
