"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","London","Croydon","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","North East (England)","Tyneside","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","North West (England)","Liverpool","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Scotland","City of Edinburgh","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Scotland","South Lanarkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","West Midlands (England)","Birmingham","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","Bradford","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","Tower Hamlets","50","[c]","49000","54700"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","Westminster","25","[c]","35360","32000"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","North West (England)","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","North West (England)","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","South West (England)","Bristol, City of","10","[c]","49170","51960"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Westminster","10","[c]","43550","40050"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","15","[c]","43120","42990"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","London","Westminster","20","[c]","53420","54760"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","North East (England)","Darlington","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","North West (England)","Manchester","20","[c]","40310","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","West Midlands (England)","Coventry","20","[c]","41970","37660"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","East Midlands (England)","Nottingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Wales","Swansea","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","London","Westminster","10","[c]","57100","43760"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","Tyneside","40","[c]","38120","34170"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","Blackpool","15","[c]","37500","38470"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","Manchester","15","[c]","40450","36500"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","Leeds","10","[c]","47360","39230"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","London","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","North East (England)","Tyneside","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","North West (England)","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","West Midlands (England)","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Yorkshire and The Humber","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Treasury","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","London","Croydon","25","[c]","46610","45550"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","North West (England)","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","43560","42970"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","South West (England)","Wiltshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","West Midlands (England)","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","London","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","London","Westminster","20","[c]","50320","47590"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","National Crime Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","National Crime Agency","London","Lambeth","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","National Crime Agency","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","National Crime Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland Office","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Government","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scottish Government","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","The National Archives","London","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","South East (England)","South Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","UK Statistics Authority","Wales","Monmouthshire and Newport","20","[c]","40290","37690"
"Leaver Dept.","2023","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Attorney General's Departments","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Attorney General's Departments","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Attorney General's Departments","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","London","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","London","Westminster","35","[c]","39880","33250"
"Leaver Dept.","2023","Finance","Cabinet Office","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cabinet Office","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Competition and Markets Authority","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
