"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Human Resources","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","London","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","Leicester","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Westminster","90","[c]","34350","27760"
"New entrant CS","2023","Asian","Legal","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Birmingham","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Leeds","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","Derby","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","Leicester","50","[c]","23270","21780"
"New entrant CS","2023","Asian","No function","East Midlands (England)","Leicestershire CC and Rutland","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","Nottingham","55","[c]","26750","22520"
"New entrant CS","2023","Asian","No function","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","West Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Bedford","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Heart of Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Hertfordshire CC","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Luton","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Peterborough","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Barnet","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Bexley and Greenwich","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Camden and City of London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Croydon","60","[c]","30430","26920"
"New entrant CS","2023","Asian","No function","London","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Hackney and Newham","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Haringey and Islington","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Harrow and Hillingdon","40","[c]","29110","29750"
"New entrant CS","2023","Asian","No function","London","Hounslow and Richmond upon Thames","35","[c]","30720","29840"
"New entrant CS","2023","Asian","No function","London","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Lambeth","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Tower Hamlets","30","[c]","34760","29330"
"New entrant CS","2023","Asian","No function","London","Wandsworth","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Westminster","200","[c]","34660","30600"
"New entrant CS","2023","Asian","No function","North East (England)","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North East (England)","Durham","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North East (England)","Sunderland","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North East (England)","Tyneside","35","[c]","22660","22520"
"New entrant CS","2023","Asian","No function","North West (England)","Blackburn with Darwen","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Blackpool","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Chorley and West Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Greater Manchester North East","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Greater Manchester South West","90","[c]","24690","22520"
"New entrant CS","2023","Asian","No function","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Manchester","35","[c]","26900","23980"
"New entrant CS","2023","Asian","No function","North West (England)","Mid Lancashire","70","[c]","22420","21690"
"New entrant CS","2023","Asian","No function","North West (England)","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
