"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","South West (England)","Bristol, City of","Outside London","Female","375","[c]","31450","27990"
"Leaver CS","2023","South West (England)","Bristol, City of","Outside London","Male","310","[c]","32350","27570"
"Leaver CS","2023","South West (England)","Cornwall and Isles of Scilly","Outside London","Female","75","[c]","27970","26670"
"Leaver CS","2023","South West (England)","Cornwall and Isles of Scilly","Outside London","Male","90","[c]","29890","26790"
"Leaver CS","2023","South West (England)","Devon CC","Outside London","Female","260","[c]","29840","27570"
"Leaver CS","2023","South West (England)","Devon CC","Outside London","Male","300","[c]","31900","27570"
"Leaver CS","2023","South West (England)","Dorset","Outside London","Female","95","[c]","30300","28080"
"Leaver CS","2023","South West (England)","Dorset","Outside London","Male","120","[c]","30600","28100"
"Leaver CS","2023","South West (England)","Gloucestershire CC","Outside London","Female","130","[c]","27410","24740"
"Leaver CS","2023","South West (England)","Gloucestershire CC","Outside London","Male","90","[c]","31250","28080"
"Leaver CS","2023","South West (England)","Plymouth","Outside London","Female","120","[c]","31970","28080"
"Leaver CS","2023","South West (England)","Plymouth","Outside London","Male","185","[c]","34560","29660"
"Leaver CS","2023","South West (England)","Somerset CC","Outside London","Female","105","[c]","30780","26740"
"Leaver CS","2023","South West (England)","Somerset CC","Outside London","Male","150","[c]","32050","27610"
"Leaver CS","2023","South West (England)","Swindon","Outside London","Female","45","[c]","27370","27570"
"Leaver CS","2023","South West (England)","Swindon","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Torbay","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Torbay","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Wiltshire","Outside London","Female","340","[c]","33880","29590"
"Leaver CS","2023","South West (England)","Wiltshire","Outside London","Male","415","[c]","37400","34300"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","150","[c]","31540","28120"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","270","[c]","37660","33480"
"Leaver CS","2023","Wales","Bridgend and Neath Port Talbot","Outside London","Female","40","[c]","26300","21690"
"Leaver CS","2023","Wales","Bridgend and Neath Port Talbot","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Cardiff and Vale of Glamorgan","Outside London","Female","395","[c]","33740","27570"
"Leaver CS","2023","Wales","Cardiff and Vale of Glamorgan","Outside London","Male","380","[c]","37810","30440"
"Leaver CS","2023","Wales","Central Valleys","Outside London","Female","100","[c]","27180","21690"
"Leaver CS","2023","Wales","Central Valleys","Outside London","Male","60","[c]","31160","27840"
"Leaver CS","2023","Wales","Conwy and Denbighshire","Outside London","Female","35","[c]","33160","28120"
"Leaver CS","2023","Wales","Conwy and Denbighshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Flintshire and Wrexham","Outside London","Female","95","[c]","29710","27570"
"Leaver CS","2023","Wales","Flintshire and Wrexham","Outside London","Male","125","[c]","30980","28120"
"Leaver CS","2023","Wales","Gwent Valleys","Outside London","Female","85","[c]","25400","21690"
"Leaver CS","2023","Wales","Gwent Valleys","Outside London","Male","30","[c]","25760","21690"
"Leaver CS","2023","Wales","Gwynedd","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Gwynedd","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Isle of Anglesey","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Monmouthshire and Newport","Outside London","Female","245","[c]","29910","24840"
"Leaver CS","2023","Wales","Monmouthshire and Newport","Outside London","Male","250","[c]","35620","30600"
"Leaver CS","2023","Wales","Powys","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Powys","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Wales","South West Wales","Outside London","Female","50","[c]","29920","27150"
"Leaver CS","2023","Wales","South West Wales","Outside London","Male","45","[c]","30530","26520"
"Leaver CS","2023","Wales","Swansea","Outside London","Female","450","[c]","24530","22500"
"Leaver CS","2023","Wales","Swansea","Outside London","Male","300","[c]","28580","22500"
"Leaver CS","2023","West Midlands (England)","Birmingham","Outside London","Female","660","[c]","30760","26820"
"Leaver CS","2023","West Midlands (England)","Birmingham","Outside London","Male","485","[c]","33070","26960"
"Leaver CS","2023","West Midlands (England)","Coventry","Outside London","Female","135","[c]","35560","30330"
"Leaver CS","2023","West Midlands (England)","Coventry","Outside London","Male","75","[c]","43640","37890"
"Leaver CS","2023","West Midlands (England)","Dudley","Outside London","Female","55","[c]","25160","21690"
"Leaver CS","2023","West Midlands (England)","Dudley","Outside London","Male","35","[c]","25410","26750"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","Outside London","Male","40","[c]","29750","27470"
"Leaver CS","2023","West Midlands (England)","Sandwell","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Sandwell","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","Outside London","Female","55","[c]","31550","26740"
"Leaver CS","2023","West Midlands (England)","Shropshire","Outside London","Male","75","[c]","29920","29670"
"Leaver CS","2023","West Midlands (England)","Solihull","Outside London","Female","30","[c]","29170","26770"
"Leaver CS","2023","West Midlands (England)","Solihull","Outside London","Male","30","[c]","28900","26780"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","Outside London","Female","225","[c]","29950","27570"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","Outside London","Male","220","[c]","30830","27570"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","Outside London","Female","150","[c]","24940","21690"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","Outside London","Male","75","[c]","24970","21780"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","Outside London","Female","85","[c]","28470","27570"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Walsall","Outside London","Female","50","[c]","24270","21690"
"Leaver CS","2023","West Midlands (England)","Walsall","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","Outside London","Female","85","[c]","26490","21780"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","Outside London","Male","65","[c]","28060","26710"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","Outside London","Female","70","[c]","27700","23710"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","Outside London","Male","30","[c]","30320","26810"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","Outside London","Female","135","[c]","26830","22150"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","Outside London","Male","125","[c]","30470","27840"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","Female","155","[c]","24080","21690"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","Male","115","[c]","30220","27450"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","Outside London","Female","155","[c]","26210","27170"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","Outside London","Male","90","[c]","25330","27570"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","Female","50","[c]","28370","28120"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","Male","45","[c]","28030","27570"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","Male","115","[c]","29590","27570"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","Female","75","[c]","27810","26840"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","Male","70","[c]","28890","25880"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","Outside London","Female","610","[c]","35260","30720"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","Outside London","Male","585","[c]","38510","30880"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","Outside London","Female","90","[c]","35280","27110"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","Outside London","Male","115","[c]","32760","27570"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","Outside London","Female","250","[c]","32270","27570"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","Outside London","Male","230","[c]","33670","27570"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","Outside London","Female","95","[c]","34450","28850"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","Outside London","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","Outside London","Female","130","[c]","28140","24760"
"Leaver CS","2023","Yorkshire and The Humber","York","Outside London","Male","85","[c]","32470","28090"
"Leaver Dept.","2023","East Midlands (England)","Derby","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","Outside London","Female","105","[c]","30810","28120"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","Outside London","Male","70","[c]","35030","27570"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Cambridgeshire CC","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Haven Gateway","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Heart of Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Hertfordshire CC","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Luton","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","North and West Norfolk","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Norwich and East Norfolk","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Norwich and East Norfolk","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Peterborough","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Peterborough","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Southend-on-Sea","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Suffolk CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Suffolk CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Thurrock","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Thurrock","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","West Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","West Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Barking & Dagenham and Havering","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Barking & Dagenham and Havering","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Barnet","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Barnet","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Bexley and Greenwich","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Bexley and Greenwich","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Brent","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Bromley","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Camden and City of London","London","Female","40","[c]","35780","32520"
"Leaver Dept.","2023","London","Camden and City of London","London","Male","30","[c]","38530","32380"
"Leaver Dept.","2023","London","Croydon","London","Female","160","[c]","40080","35070"
"Leaver Dept.","2023","London","Croydon","London","Male","120","[c]","44110","37760"
"Leaver Dept.","2023","London","Ealing","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Ealing","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Enfield","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Enfield","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Hackney and Newham","London","Female","95","[c]","31390","31060"
"Leaver Dept.","2023","London","Hackney and Newham","London","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Haringey and Islington","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Haringey and Islington","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Harrow and Hillingdon","London","Female","30","[c]","34340","32350"
"Leaver Dept.","2023","London","Harrow and Hillingdon","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Hounslow and Richmond upon Thames","London","Female","45","[c]","31720","31060"
"Leaver Dept.","2023","London","Hounslow and Richmond upon Thames","London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Kensington & Chelsea and Hammersmith & Fulham","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Kensington & Chelsea and Hammersmith & Fulham","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Lambeth","London","Female","55","[c]","46280","40210"
"Leaver Dept.","2023","London","Lambeth","London","Male","45","[c]","46370","41290"
"Leaver Dept.","2023","London","Lewisham and Southwark","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Lewisham and Southwark","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Merton, Kingston upon Thames and Sutton","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Merton, Kingston upon Thames and Sutton","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Redbridge and Waltham Forest","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Redbridge and Waltham Forest","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Tower Hamlets","London","Female","205","[c]","42070","35650"
"Leaver Dept.","2023","London","Tower Hamlets","London","Male","180","[c]","43910","35650"
"Leaver Dept.","2023","London","Wandsworth","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Wandsworth","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","London","Westminster","London","Female","2850","[c]","44370","40050"
"Leaver Dept.","2023","London","Westminster","London","Male","2235","[c]","46200","40600"
"Leaver Dept.","2023","North East (England)","Darlington","Outside London","Female","45","[c]","40750","37590"
"Leaver Dept.","2023","North East (England)","Darlington","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Durham","Outside London","Female","70","[c]","26560","22520"
"Leaver Dept.","2023","North East (England)","Durham","Outside London","Male","50","[c]","28000","22520"
"Leaver Dept.","2023","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Northumberland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","South Teesside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","South Teesside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Sunderland","Outside London","Female","65","[c]","30250","28120"
"Leaver Dept.","2023","North East (England)","Sunderland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Tyneside","Outside London","Female","310","[c]","30310","28120"
"Leaver Dept.","2023","North East (England)","Tyneside","Outside London","Male","230","[c]","30770","27570"
"Leaver Dept.","2023","North West (England)","Blackburn with Darwen","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Blackpool","Outside London","Female","45","[c]","33660","34170"
"Leaver Dept.","2023","North West (England)","Blackpool","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Cheshire East","Outside London","Female","40","[c]","28560","24070"
"Leaver Dept.","2023","North West (England)","Cheshire East","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Chorley and West Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Chorley and West Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","East Cumbria","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","East Lancashire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","East Merseyside","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Greater Manchester North East","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Greater Manchester North East","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Greater Manchester North West","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Greater Manchester North West","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Greater Manchester South East","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Greater Manchester South East","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Greater Manchester South West","Outside London","Female","170","[c]","31640","28120"
"Leaver Dept.","2023","North West (England)","Greater Manchester South West","Outside London","Male","155","[c]","31420","28120"
"Leaver Dept.","2023","North West (England)","Lancaster and Wyre","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Lancaster and Wyre","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Liverpool","Outside London","Female","195","[c]","29740","26750"
"Leaver Dept.","2023","North West (England)","Liverpool","Outside London","Male","130","[c]","31680","27570"
"Leaver Dept.","2023","North West (England)","Manchester","Outside London","Female","190","[c]","35570","31040"
"Leaver Dept.","2023","North West (England)","Manchester","Outside London","Male","150","[c]","36960","33130"
"Leaver Dept.","2023","North West (England)","Mid Lancashire","Outside London","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Mid Lancashire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Sefton","Outside London","Female","70","[c]","29400","28120"
"Leaver Dept.","2023","North West (England)","Sefton","Outside London","Male","50","[c]","29240","28120"
"Leaver Dept.","2023","North West (England)","Warrington","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Warrington","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","West Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Wirral","Outside London","Female","30","[c]","27790","26440"
"Leaver Dept.","2023","North West (England)","Wirral","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Belfast","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Belfast","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Lisburn and Castlereagh","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","Overseas","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","Overseas","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Aberdeen City and Aberdeenshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Angus and Dundee City","Outside London","Female","70","[c]","24050","21690"
"Leaver Dept.","2023","Scotland","Angus and Dundee City","Outside London","Male","40","[c]","24780","21690"
"Leaver Dept.","2023","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","City of Edinburgh","Outside London","Female","120","[c]","39500","32510"
"Leaver Dept.","2023","Scotland","City of Edinburgh","Outside London","Male","120","[c]","40480","35920"
"Leaver Dept.","2023","Scotland","Clackmannanshire and Fife","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Clackmannanshire and Fife","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","East Lothian and Midlothian","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Falkirk","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Falkirk","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Glasgow City","Outside London","Female","240","[c]","29610","27570"
"Leaver Dept.","2023","Scotland","Glasgow City","Outside London","Male","180","[c]","29160","27570"
"Leaver Dept.","2023","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","15","[c]","[c]","[c]"
