"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","G6/G7","Heterosexual / straight","90","[c]","61600","60040"
"Leaver Dept.","2023","50-59","Inner London - West","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","SCS level","Heterosexual / straight","50","[c]","103470","95540"
"Leaver Dept.","2023","50-59","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","SEO/HEO","Heterosexual / straight","55","[c]","39020","39150"
"Leaver Dept.","2023","50-59","Inner London - West","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Inner London - West","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - South","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Shropshire and Staffordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tees Valley and Durham","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tees Valley and Durham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Tees Valley and Durham","EO","Heterosexual / straight","10","[c]","[c]","[c]"
