"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Science and Engineering","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Social Research","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Statistics","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tax","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","London","HEO","35","[c]","33620","33410"
"Leaver Dept.","2023","Unknown","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Corporate Finance","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","HEO","35","[c]","33480","32960"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","North West (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","London","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","London","HEO","40","[c]","33110","33250"
"Leaver Dept.","2023","Unknown","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Geography","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Geography","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Wales","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","London","G7","10","[c]","[c]","[c]"
