"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Digital, Data and Technology","North East (England)","Outside London","20","[c]","47370","50760"
"Leaver CS","2023","40-49","Digital, Data and Technology","North West (England)","Outside London","45","[c]","55230","51640"
"Leaver CS","2023","40-49","Digital, Data and Technology","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","South East (England)","Outside London","20","[c]","43810","41310"
"Leaver CS","2023","40-49","Digital, Data and Technology","South West (England)","Outside London","60","[c]","44490","42790"
"Leaver CS","2023","40-49","Digital, Data and Technology","Wales","Outside London","30","[c]","47350","47160"
"Leaver CS","2023","40-49","Digital, Data and Technology","West Midlands (England)","Outside London","25","[c]","48450","49230"
"Leaver CS","2023","40-49","Digital, Data and Technology","Yorkshire and The Humber","Outside London","35","[c]","52980","54390"
"Leaver CS","2023","40-49","Economics","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","London","London","30","[c]","61210","56080"
"Leaver CS","2023","40-49","Finance","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South East (England)","Outside London","15","[c]","39970","34300"
"Leaver CS","2023","40-49","Finance","South West (England)","Outside London","15","[c]","41560","40720"
"Leaver CS","2023","40-49","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East of England","Outside London","10","[c]","27890","27050"
"Leaver CS","2023","40-49","Human Resources","London","London","30","[c]","56670","56650"
"Leaver CS","2023","40-49","Human Resources","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North West (England)","Outside London","15","[c]","34030","34150"
"Leaver CS","2023","40-49","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Overseas","Overseas","25","[c]","49060","46650"
"Leaver CS","2023","40-49","Human Resources","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South East (England)","Outside London","20","[c]","30310","26750"
"Leaver CS","2023","40-49","Human Resources","South West (England)","Outside London","30","[c]","38700","33730"
"Leaver CS","2023","40-49","Human Resources","Wales","Outside London","15","[c]","39000","33710"
"Leaver CS","2023","40-49","Human Resources","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","London","London","100","[c]","62410","64680"
"Leaver CS","2023","40-49","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","North West (England)","Outside London","10","[c]","45670","44330"
"Leaver CS","2023","40-49","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","South West (England)","Outside London","10","[c]","46680","45060"
"Leaver CS","2023","40-49","Legal","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","West Midlands (England)","Outside London","15","[c]","49090","47120"
"Leaver CS","2023","40-49","Legal","Yorkshire and The Humber","Outside London","10","[c]","53600","50560"
"Leaver CS","2023","40-49","Medicine","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","East of England","Outside London","10","[c]","53250","41190"
"Leaver CS","2023","40-49","Medicine","London","London","25","[c]","64580","65240"
"Leaver CS","2023","40-49","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","South East (England)","Outside London","20","[c]","44090","40590"
"Leaver CS","2023","40-49","Medicine","South West (England)","Outside London","15","[c]","44900","40590"
"Leaver CS","2023","40-49","Medicine","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","East Midlands (England)","Outside London","210","[c]","27370","27570"
"Leaver CS","2023","40-49","Operational Delivery","East of England","Outside London","255","[c]","29130","27570"
"Leaver CS","2023","40-49","Operational Delivery","London","London","605","[c]","40550","32520"
"Leaver CS","2023","40-49","Operational Delivery","North East (England)","Outside London","195","[c]","26060","22400"
"Leaver CS","2023","40-49","Operational Delivery","North West (England)","Outside London","450","[c]","26730","25750"
"Leaver CS","2023","40-49","Operational Delivery","Northern Ireland","Outside London","25","[c]","27610","24140"
"Leaver CS","2023","40-49","Operational Delivery","Scotland","Outside London","250","[c]","27290","24710"
"Leaver CS","2023","40-49","Operational Delivery","South East (England)","Outside London","440","[c]","28700","27570"
"Leaver CS","2023","40-49","Operational Delivery","South West (England)","Outside London","245","[c]","27410","27570"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Wales","Outside London","250","[c]","25780","22500"
"Leaver CS","2023","40-49","Operational Delivery","West Midlands (England)","Outside London","295","[c]","28100","26970"
"Leaver CS","2023","40-49","Operational Delivery","Yorkshire and The Humber","Outside London","270","[c]","33580","27980"
"Leaver CS","2023","40-49","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","London","London","45","[c]","54600","48510"
"Leaver CS","2023","40-49","Other","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","South West (England)","Outside London","20","[c]","34800","29760"
"Leaver CS","2023","40-49","Other","Unknown","Unknown","20","[c]","34880","33710"
"Leaver CS","2023","40-49","Other","Wales","Outside London","10","[c]","27580","21690"
"Leaver CS","2023","40-49","Other","West Midlands (England)","Outside London","20","[c]","22000","21590"
"Leaver CS","2023","40-49","Other","Yorkshire and The Humber","Outside London","20","[c]","25780","21690"
"Leaver CS","2023","40-49","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","London","London","185","[c]","59760","58380"
"Leaver CS","2023","40-49","Policy","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","London","London","50","[c]","56750","56120"
"Leaver CS","2023","40-49","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","North West (England)","Outside London","15","[c]","42400","40360"
"Leaver CS","2023","40-49","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","South East (England)","Outside London","25","[c]","49250","49260"
"Leaver CS","2023","40-49","Project Delivery","South West (England)","Outside London","65","[c]","47490","43520"
"Leaver CS","2023","40-49","Project Delivery","Wales","Outside London","10","[c]","43540","39270"
"Leaver CS","2023","40-49","Project Delivery","West Midlands (England)","Outside London","10","[c]","43960","40000"
"Leaver CS","2023","40-49","Project Delivery","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","East Midlands (England)","Outside London","25","[c]","35410","35590"
"Leaver CS","2023","40-49","Science and Engineering","East of England","Outside London","15","[c]","41370","39750"
"Leaver CS","2023","40-49","Science and Engineering","London","London","30","[c]","46660","41660"
"Leaver CS","2023","40-49","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","North West (England)","Outside London","20","[c]","40120","39100"
"Leaver CS","2023","40-49","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","South East (England)","Outside London","25","[c]","37710","39890"
"Leaver CS","2023","40-49","Science and Engineering","South West (England)","Outside London","80","[c]","43760","42150"
"Leaver CS","2023","40-49","Science and Engineering","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","West Midlands (England)","Outside London","10","[c]","39720","35590"
"Leaver CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Scotland","Outside London","10","[c]","27750","24720"
"Leaver CS","2023","40-49","Security","South East (England)","Outside London","20","[c]","32620","29510"
"Leaver CS","2023","40-49","Security","South West (England)","Outside London","15","[c]","32310","33470"
"Leaver CS","2023","40-49","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","London","245","[c]","66790","61850"
"Leaver CS","2023","40-49","Unknown","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","Outside London","20","[c]","55270","61090"
"Leaver CS","2023","40-49","Unknown","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scotland","Outside London","160","[c]","43860","37470"
"Leaver CS","2023","40-49","Unknown","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","Outside London","40","[c]","46490","42450"
"Leaver CS","2023","40-49","Veterinarian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","London","10","[c]","56070","42370"
"Leaver CS","2023","50-59","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","South West (England)","Outside London","20","[c]","59450","43910"
"Leaver CS","2023","50-59","Commercial","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","London","London","20","[c]","48350","41880"
"Leaver CS","2023","50-59","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","London","15","[c]","41430","34440"
"Leaver CS","2023","50-59","Counter Fraud","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Scotland","Outside London","15","[c]","24680","21690"
"Leaver CS","2023","50-59","Counter Fraud","South East (England)","Outside London","10","[c]","28760","27540"
"Leaver CS","2023","50-59","Counter Fraud","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","London","London","60","[c]","58200","57430"
"Leaver CS","2023","50-59","Digital, Data and Technology","North East (England)","Outside London","25","[c]","50570","54520"
"Leaver CS","2023","50-59","Digital, Data and Technology","North West (England)","Outside London","45","[c]","45690","41480"
"Leaver CS","2023","50-59","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","South East (England)","Outside London","25","[c]","40060","37080"
"Leaver CS","2023","50-59","Digital, Data and Technology","South West (England)","Outside London","40","[c]","45520","43170"
"Leaver CS","2023","50-59","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Wales","Outside London","20","[c]","46910","42990"
"Leaver CS","2023","50-59","Digital, Data and Technology","West Midlands (England)","Outside London","20","[c]","49210","51460"
"Leaver CS","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","Outside London","25","[c]","48600","48860"
"Leaver CS","2023","50-59","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","London","London","35","[c]","56040","49580"
"Leaver CS","2023","50-59","Finance","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","North West (England)","Outside London","15","[c]","45830","51360"
