"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Unknown","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","255","[c]","36600","33690"
"Leaver CS","2023","Unknown","Unknown","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Yorkshire and The Humber","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","East of England","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","London","London","175","[c]","44680","38500"
"Leaver CS","2023","White","Analysis","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","South East (England)","Outside London","80","[c]","36300","37340"
"Leaver CS","2023","White","Analysis","South West (England)","Outside London","100","[c]","35020","30730"
"Leaver CS","2023","White","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Wales","Outside London","65","[c]","31160","25720"
"Leaver CS","2023","White","Analysis","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","London","London","80","[c]","54130","43650"
"Leaver CS","2023","White","Commercial","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","South East (England)","Outside London","35","[c]","35100","32010"
"Leaver CS","2023","White","Commercial","South West (England)","Outside London","110","[c]","44090","40440"
"Leaver CS","2023","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","London","London","170","[c]","48850","42670"
"Leaver CS","2023","White","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","East Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","East of England","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","London","London","100","[c]","40840","34550"
"Leaver CS","2023","White","Counter Fraud","North East (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","North West (England)","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Scotland","Outside London","105","[c]","25500","24610"
"Leaver CS","2023","White","Counter Fraud","South East (England)","Outside London","55","[c]","28270","28120"
"Leaver CS","2023","White","Counter Fraud","South West (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Wales","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Midlands (England)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Yorkshire and The Humber","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","North East (England)","Outside London","75","[c]","21960","21690"
"Leaver CS","2023","White","Debt","North West (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Scotland","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Wales","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Midlands (England)","Outside London","75","[c]","21920","21690"
"Leaver CS","2023","White","Debt","Yorkshire and The Humber","Outside London","60","[c]","22870","21690"
"Leaver CS","2023","White","Digital, Data & Technology","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","East of England","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","London","London","290","[c]","52410","54700"
"Leaver CS","2023","White","Digital, Data & Technology","North East (England)","Outside London","105","[c]","43400","40160"
"Leaver CS","2023","White","Digital, Data & Technology","North West (England)","Outside London","180","[c]","45650","40590"
"Leaver CS","2023","White","Digital, Data & Technology","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Scotland","Outside London","35","[c]","37080","35740"
"Leaver CS","2023","White","Digital, Data & Technology","South East (England)","Outside London","85","[c]","35300","31800"
"Leaver CS","2023","White","Digital, Data & Technology","South West (England)","Outside London","230","[c]","38510","36720"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Wales","Outside London","100","[c]","40950","37690"
"Leaver CS","2023","White","Digital, Data & Technology","West Midlands (England)","Outside London","65","[c]","42320","37590"
"Leaver CS","2023","White","Digital, Data & Technology","Yorkshire and The Humber","Outside London","80","[c]","43170","39190"
"Leaver CS","2023","White","Finance","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","London","110","[c]","54840","53380"
"Leaver CS","2023","White","Finance","North East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","North West (England)","Outside London","55","[c]","38590","35310"
"Leaver CS","2023","White","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Scotland","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","South East (England)","Outside London","80","[c]","41900","36300"
"Leaver CS","2023","White","Finance","South West (England)","Outside London","95","[c]","39340","34300"
"Leaver CS","2023","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Yorkshire and The Humber","Outside London","55","[c]","38550","34240"
"Leaver CS","2023","White","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","North West (England)","Outside London","30","[c]","24610","22150"
"Leaver CS","2023","White","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","East Midlands (England)","Outside London","55","[c]","28280","27140"
"Leaver CS","2023","White","Human Resources","East of England","Outside London","55","[c]","26490","23100"
"Leaver CS","2023","White","Human Resources","London","London","155","[c]","53620","50250"
"Leaver CS","2023","White","Human Resources","North East (England)","Outside London","40","[c]","28850","26430"
"Leaver CS","2023","White","Human Resources","North West (England)","Outside London","105","[c]","33340","30190"
"Leaver CS","2023","White","Human Resources","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Scotland","Outside London","70","[c]","30430","26040"
"Leaver CS","2023","White","Human Resources","South East (England)","Outside London","180","[c]","31050","27470"
"Leaver CS","2023","White","Human Resources","South West (England)","Outside London","175","[c]","32600","27450"
"Leaver CS","2023","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Wales","Outside London","70","[c]","37290","31350"
"Leaver CS","2023","White","Human Resources","West Midlands (England)","Outside London","70","[c]","31590","29670"
"Leaver CS","2023","White","Human Resources","Yorkshire and The Humber","Outside London","80","[c]","32650","27740"
"Leaver CS","2023","White","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","East Midlands (England)","Outside London","40","[c]","43020","49050"
"Leaver CS","2023","White","Legal","East of England","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","London","260","[c]","53540","52790"
"Leaver CS","2023","White","Legal","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","North West (England)","Outside London","50","[c]","42020","38760"
"Leaver CS","2023","White","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","South East (England)","Outside London","40","[c]","38480","30560"
"Leaver CS","2023","White","Legal","South West (England)","Outside London","30","[c]","41730","39020"
"Leaver CS","2023","White","Legal","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Yorkshire and The Humber","Outside London","40","[c]","41880","29840"
"Leaver CS","2023","White","No function","East Midlands (England)","Outside London","1210","[c]","28960","27570"
"Leaver CS","2023","White","No function","East of England","Outside London","1310","[c]","31070","28100"
"Leaver CS","2023","White","No function","London","London","2760","[c]","44610","38680"
"Leaver CS","2023","White","No function","North East (England)","Outside London","1360","[c]","27340","22400"
"Leaver CS","2023","White","No function","North West (England)","Outside London","2660","[c]","28020","25880"
"Leaver CS","2023","White","No function","Northern Ireland","Outside London","125","[c]","31050","23660"
"Leaver CS","2023","White","No function","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Scotland","Outside London","1285","[c]","28060","25980"
"Leaver CS","2023","White","No function","South East (England)","Outside London","2340","[c]","30130","27470"
"Leaver CS","2023","White","No function","South West (England)","Outside London","1930","[c]","31670","27570"
"Leaver CS","2023","White","No function","Unknown","Unknown","45","[c]","31330","28120"
"Leaver CS","2023","White","No function","Wales","Outside London","1400","[c]","26160","22500"
"Leaver CS","2023","White","No function","West Midlands (England)","Outside London","1420","[c]","29720","27570"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","Outside London","1515","[c]","30820","27570"
"Leaver CS","2023","White","Project Delivery","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East of England","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","London","175","[c]","53440","51720"
"Leaver CS","2023","White","Project Delivery","North East (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North West (England)","Outside London","85","[c]","41710","38470"
"Leaver CS","2023","White","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","Outside London","75","[c]","43850","40870"
"Leaver CS","2023","White","Project Delivery","South West (England)","Outside London","385","[c]","42630","40580"
"Leaver CS","2023","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Wales","Outside London","55","[c]","45970","41530"
"Leaver CS","2023","White","Project Delivery","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Yorkshire and The Humber","Outside London","40","[c]","44290","38470"
"Leaver CS","2023","White","Property","East Midlands (England)","Outside London","35","[c]","32160","29570"
"Leaver CS","2023","White","Property","East of England","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","London","London","70","[c]","47710","46210"
"Leaver CS","2023","White","Property","North East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Scotland","Outside London","35","[c]","34530","30900"
"Leaver CS","2023","White","Property","South East (England)","Outside London","45","[c]","37280","33990"
"Leaver CS","2023","White","Property","South West (England)","Outside London","70","[c]","30780","30030"
"Leaver CS","2023","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Wales","Outside London","35","[c]","34840","31060"
"Leaver CS","2023","White","Property","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Yorkshire and The Humber","Outside London","30","[c]","42180","43160"
"Leaver CS","2023","White","Security","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","East of England","Outside London","55","[c]","37350","33000"
"Leaver CS","2023","White","Security","London","London","65","[c]","40930","37970"
"Leaver CS","2023","White","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","North West (England)","Outside London","35","[c]","29560","26920"
"Leaver CS","2023","White","Security","Northern Ireland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Scotland","Outside London","105","[c]","34170","31710"
"Leaver CS","2023","White","Security","South East (England)","Outside London","140","[c]","32820","29480"
"Leaver CS","2023","White","Security","South West (England)","Outside London","120","[c]","32170","27500"
"Leaver CS","2023","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Yorkshire and The Humber","Outside London","65","[c]","30400","27500"
"Leaver CS","2023","White","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","London","London","325","[c]","55720","55060"
"Leaver CS","2023","White","Unknown","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Scotland","Outside London","690","[c]","41610","36330"
"Leaver CS","2023","White","Unknown","South East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","South West (England)","Outside London","50","[c]","40640","30650"
"Leaver CS","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Wales","Outside London","180","[c]","42780","38160"
"Leaver CS","2023","White","Unknown","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Yorkshire and The Humber","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","London","London","40","[c]","40240","37280"
"Leaver Dept.","2023","Asian","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Debt","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","London","London","35","[c]","47330","44250"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data & Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","London","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
