"Status","Year","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Statistics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Outer London - South","London","10","[c]","25680","23500"
"Leaver CS","2023","Statistics","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Derbyshire and Nottinghamshire","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Wales","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Eastern Scotland","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Essex","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Greater Manchester","Outside London","110","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Hampshire and Isle of Wight","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Inner London - East","London","85","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Merseyside","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northumberland, and Tyne and Wear","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outer London - South","London","55","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Southern Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Central Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Yorkshire","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","70","[c]","39640","33300"
"Leaver CS","2023","Unknown","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dorset and Somerset","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","565","[c]","41010","34730"
"Leaver CS","2023","Unknown","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","55","[c]","39980","34610"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","70","[c]","47270","49700"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","35","[c]","66480","70900"
"Leaver CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Highlands and Islands","Outside London","65","[c]","29720","29450"
"Leaver CS","2023","Unknown","Inner London - East","London","300","[c]","52140","54700"
"Leaver CS","2023","Unknown","Inner London - West","London","1205","[c]","50440","43750"
"Leaver CS","2023","Unknown","Kent","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merseyside","Outside London","30","[c]","31080","21830"
"Leaver CS","2023","Unknown","North Eastern Scotland","Outside London","60","[c]","39050","34730"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","60","[c]","31890","28310"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","45","[c]","27100","21720"
"Leaver CS","2023","Unknown","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - South","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","Outside London","105","[c]","35750","31940"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","45","[c]","37340","33830"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","75","[c]","51260","30630"
"Leaver CS","2023","Unknown","West Central Scotland","Outside London","345","[c]","36980","31940"
"Leaver CS","2023","Unknown","West Midlands","Outside London","60","[c]","44880","39820"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","115","[c]","53830","50780"
"Leaver CS","2023","Veterinarian","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","40400","41200"
"Leaver Dept.","2023","Commercial","Greater Manchester","Outside London","25","[c]","39330","39090"
"Leaver Dept.","2023","Commercial","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Inner London - West","London","40","[c]","37310","33110"
"Leaver Dept.","2023","Commercial","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Merseyside","Outside London","10","[c]","36140","39170"
"Leaver Dept.","2023","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South Yorkshire","Outside London","15","[c]","37660","39710"
"Leaver Dept.","2023","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Wales and The Valleys","Outside London","15","[c]","34500","31660"
"Leaver Dept.","2023","Commercial","West Yorkshire","Outside London","15","[c]","37520","36870"
"Leaver Dept.","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester","Outside London","10","[c]","35640","31270"
"Leaver Dept.","2023","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Inner London - East","London","15","[c]","41640","38590"
"Leaver Dept.","2023","Communications","Inner London - West","London","160","[c]","41700","38160"
"Leaver Dept.","2023","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inner London - West","London","15","[c]","44130","39960"
"Leaver Dept.","2023","Counter Fraud","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","15","[c]","29770","28120"
"Leaver Dept.","2023","Counter Fraud","Outer London - East and North East","London","15","[c]","29760","25610"
"Leaver Dept.","2023","Counter Fraud","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South Yorkshire","Outside London","10","[c]","32810","31150"
"Leaver Dept.","2023","Counter Fraud","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Central Scotland","Outside London","15","[c]","25690","25880"
"Leaver Dept.","2023","Counter Fraud","West Midlands","Outside London","10","[c]","29540","28120"
"Leaver Dept.","2023","Counter Fraud","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","15","[c]","42340","33150"
"Leaver Dept.","2023","Digital, Data and Technology","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Wales","Outside London","50","[c]","41970","42990"
"Leaver Dept.","2023","Digital, Data and Technology","Eastern Scotland","Outside London","10","[c]","35870","31970"
"Leaver Dept.","2023","Digital, Data and Technology","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","42800","40960"
"Leaver Dept.","2023","Digital, Data and Technology","Greater Manchester","Outside London","55","[c]","40140","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","15","[c]","33360","32650"
"Leaver Dept.","2023","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Inner London - East","London","30","[c]","45360","38580"
"Leaver Dept.","2023","Digital, Data and Technology","Inner London - West","London","125","[c]","48330","43050"
"Leaver Dept.","2023","Digital, Data and Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Lancashire","Outside London","15","[c]","36900","38470"
"Leaver Dept.","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Merseyside","Outside London","15","[c]","35420","37300"
"Leaver Dept.","2023","Digital, Data and Technology","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Outside London","60","[c]","37600","34170"
"Leaver Dept.","2023","Digital, Data and Technology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outer London - South","London","30","[c]","54850","47700"
"Leaver Dept.","2023","Digital, Data and Technology","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","South Yorkshire","Outside London","20","[c]","42950","38040"
"Leaver Dept.","2023","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","West Central Scotland","Outside London","10","[c]","34660","33790"
"Leaver Dept.","2023","Digital, Data and Technology","West Midlands","Outside London","30","[c]","41280","37810"
"Leaver Dept.","2023","Digital, Data and Technology","West Wales and The Valleys","Outside London","10","[c]","34360","30030"
"Leaver Dept.","2023","Digital, Data and Technology","West Yorkshire","Outside London","30","[c]","40190","37300"
"Leaver Dept.","2023","Economics","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Inner London - West","London","130","[c]","46590","38660"
"Leaver Dept.","2023","Economics","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East Wales","Outside London","10","[c]","36330","31540"
"Leaver Dept.","2023","Finance","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","57710","53940"
"Leaver Dept.","2023","Finance","Greater Manchester","Outside London","35","[c]","43900","37590"
"Leaver Dept.","2023","Finance","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Inner London - East","London","25","[c]","46440","33750"
"Leaver Dept.","2023","Finance","Inner London - West","London","140","[c]","49340","41190"
"Leaver Dept.","2023","Finance","Lancashire","Outside London","20","[c]","36710","38090"
"Leaver Dept.","2023","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northumberland, and Tyne and Wear","Outside London","30","[c]","38850","34170"
"Leaver Dept.","2023","Finance","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South Yorkshire","Outside London","20","[c]","41830","34170"
"Leaver Dept.","2023","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","Unknown","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","West Midlands","Outside London","20","[c]","39010","35880"
"Leaver Dept.","2023","Finance","West Wales and The Valleys","Outside London","10","[c]","41700","39820"
"Leaver Dept.","2023","Finance","West Yorkshire","Outside London","20","[c]","41010","32000"
"Leaver Dept.","2023","Geography","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cheshire","Outside London","20","[c]","28670","22220"
"Leaver Dept.","2023","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Devon","Outside London","15","[c]","[c]","[c]"
