"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Internal Audit","Unknown","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Internal Audit","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2023","Internal Audit","Unknown","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","International Trade","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","London","EO","Female","45","45","29760","29280"
"In post","2023","International Trade","London","EO","Male","35","35","29950","29280"
"In post","2023","International Trade","London","G6/G7","Female","290","285","58920","55500"
"In post","2023","International Trade","London","G6/G7","Male","310","305","59840","56430"
"In post","2023","International Trade","London","SCS level","Female","40","40","82630","76650"
"In post","2023","International Trade","London","SCS level","Male","50","50","85680","77950"
"In post","2023","International Trade","London","SEO/HEO","Female","300","295","39210","41550"
"In post","2023","International Trade","London","SEO/HEO","Male","325","320","39510","41550"
"In post","2023","International Trade","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outside London","EO","Female","30","25","26510","26060"
"In post","2023","International Trade","Outside London","EO","Male","25","25","[c]","[c]"
"In post","2023","International Trade","Outside London","G6/G7","Female","65","65","54580","52520"
"In post","2023","International Trade","Outside London","G6/G7","Male","80","75","56360","54120"
"In post","2023","International Trade","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","International Trade","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outside London","SEO/HEO","Female","190","180","38430","38050"
"In post","2023","International Trade","Outside London","SEO/HEO","Male","190","185","39240","39460"
"In post","2023","International Trade","Overseas","G6/G7","Female","30","30","57160","55900"
"In post","2023","International Trade","Overseas","G6/G7","Male","70","70","59050","58440"
"In post","2023","International Trade","Overseas","SCS level","Female","10","10","[c]","[c]"
"In post","2023","International Trade","Overseas","SCS level","Male","20","20","[c]","[c]"
"In post","2023","International Trade","Overseas","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","International Trade","Overseas","SEO/HEO","Male","35","35","38800","39450"
"In post","2023","Knowledge and Information Management","London","AA/AO","Female","40","40","25430","25510"
"In post","2023","Knowledge and Information Management","London","AA/AO","Male","30","30","26490","26560"
"In post","2023","Knowledge and Information Management","London","EO","Female","95","90","30340","30560"
"In post","2023","Knowledge and Information Management","London","EO","Male","70","70","30540","30950"
"In post","2023","Knowledge and Information Management","London","G6/G7","Female","95","90","58820","57230"
"In post","2023","Knowledge and Information Management","London","G6/G7","Male","100","95","61860","60860"
"In post","2023","Knowledge and Information Management","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","London","SEO/HEO","Female","200","195","39150","39130"
"In post","2023","Knowledge and Information Management","London","SEO/HEO","Male","180","180","39340","38820"
"In post","2023","Knowledge and Information Management","Outside London","AA/AO","Female","215","200","22600","22220"
"In post","2023","Knowledge and Information Management","Outside London","AA/AO","Male","120","115","22630","22220"
"In post","2023","Knowledge and Information Management","Outside London","EO","Female","285","265","27620","27470"
"In post","2023","Knowledge and Information Management","Outside London","EO","Male","190","185","27900","27470"
"In post","2023","Knowledge and Information Management","Outside London","G6/G7","Female","80","75","57150","56180"
"In post","2023","Knowledge and Information Management","Outside London","G6/G7","Male","95","85","56760","56040"
"In post","2023","Knowledge and Information Management","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outside London","SEO/HEO","Female","355","335","35880","34300"
"In post","2023","Knowledge and Information Management","Outside London","SEO/HEO","Male","290","290","36860","34970"
"In post","2023","Knowledge and Information Management","Outside London","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outside London","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","EO","Female","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","London","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","Legal","London","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Legal","London","EO","Female","305","290","31520","32300"
"In post","2023","Legal","London","EO","Male","195","190","32160","32540"
"In post","2023","Legal","London","G6/G7","Female","1970","1800","62510","63380"
"In post","2023","Legal","London","G6/G7","Male","1020","995","64350","65240"
"In post","2023","Legal","London","SCS level","Female","195","180","87760","82190"
"In post","2023","Legal","London","SCS level","Male","160","155","92250","86540"
"In post","2023","Legal","London","SEO/HEO","Female","390","370","42670","42430"
"In post","2023","Legal","London","SEO/HEO","Male","355","350","42130","40800"
"In post","2023","Legal","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outside London","AA/AO","Female","110","90","22800","22520"
"In post","2023","Legal","Outside London","AA/AO","Male","65","65","22660","22520"
"In post","2023","Legal","Outside London","EO","Female","465","430","28190","28130"
"In post","2023","Legal","Outside London","EO","Male","390","385","28330","28130"
"In post","2023","Legal","Outside London","G6/G7","Female","2420","2195","58200","56450"
"In post","2023","Legal","Outside London","G6/G7","Male","1425","1380","59450","56870"
"In post","2023","Legal","Outside London","SCS level","Female","60","60","89500","85480"
"In post","2023","Legal","Outside London","SCS level","Male","50","50","90530","85350"
"In post","2023","Legal","Outside London","SEO/HEO","Female","1150","1040","39170","38760"
"In post","2023","Legal","Outside London","SEO/HEO","Male","760","730","38580","37680"
"In post","2023","Legal","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Overseas","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Legal","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Medicine","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","London","EO","Female","20","15","[c]","[c]"
"In post","2023","Medicine","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","London","G6/G7","Female","85","75","66010","57360"
"In post","2023","Medicine","London","G6/G7","Male","35","30","74300","68880"
"In post","2023","Medicine","London","SCS level","Female","75","65","111250","105560"
"In post","2023","Medicine","London","SCS level","Male","45","35","110830","104050"
"In post","2023","Medicine","London","SEO/HEO","Female","65","60","41670","41950"
"In post","2023","Medicine","London","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Medicine","Outside London","AA/AO","Female","285","260","24140","24680"
"In post","2023","Medicine","Outside London","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","Medicine","Outside London","EO","Female","200","175","32890","32930"
"In post","2023","Medicine","Outside London","EO","Male","85","85","31860","32930"
"In post","2023","Medicine","Outside London","G6/G7","Female","380","315","76570","79590"
"In post","2023","Medicine","Outside London","G6/G7","Male","215","190","80700","84890"
"In post","2023","Medicine","Outside London","SCS level","Female","100","85","109020","104400"
"In post","2023","Medicine","Outside London","SCS level","Male","100","85","115750","118210"
"In post","2023","Medicine","Outside London","SEO/HEO","Female","520","455","41170","40590"
"In post","2023","Medicine","Outside London","SEO/HEO","Male","170","160","42050","40590"
"In post","2023","Medicine","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","Overseas","EO","Female","5","5","[c]","[c]"
"In post","2023","Medicine","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","Overseas","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Medicine","Overseas","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Medicine","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","Overseas","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Medicine","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Medicine","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Operational Delivery","London","AA/AO","Female","5615","5020","26880","26400"
"In post","2023","Operational Delivery","London","AA/AO","Male","4045","3900","28740","26560"
"In post","2023","Operational Delivery","London","EO","Female","7280","6660","31560","31680"
"In post","2023","Operational Delivery","London","EO","Male","4890","4710","32050","31450"
"In post","2023","Operational Delivery","London","G6/G7","Female","1250","1205","62460","59560"
"In post","2023","Operational Delivery","London","G6/G7","Male","1190","1170","64030","62400"
"In post","2023","Operational Delivery","London","SCS level","Female","190","185","93340","84780"
"In post","2023","Operational Delivery","London","SCS level","Male","215","210","98830","90080"
"In post","2023","Operational Delivery","London","SEO/HEO","Female","4170","4010","40270","39220"
"In post","2023","Operational Delivery","London","SEO/HEO","Male","3265","3205","41510","40880"
"In post","2023","Operational Delivery","London","Unknown","Female","1745","1645","34960","33050"
"In post","2023","Operational Delivery","London","Unknown","Male","665","640","35620","33050"
"In post","2023","Operational Delivery","Outside London","AA/AO","Female","58095","49610","23200","22400"
"In post","2023","Operational Delivery","Outside London","AA/AO","Male","41265","39165","24990","22520"
"In post","2023","Operational Delivery","Outside London","EO","Female","43310","38360","28270","28120"
"In post","2023","Operational Delivery","Outside London","EO","Male","31300","29930","29160","28120"
"In post","2023","Operational Delivery","Outside London","G6/G7","Female","3315","3210","57780","55250"
"In post","2023","Operational Delivery","Outside London","G6/G7","Male","3110","3055","59670","56870"
"In post","2023","Operational Delivery","Outside London","SCS level","Female","220","215","87010","79250"
"In post","2023","Operational Delivery","Outside London","SCS level","Male","260","255","90760","83530"
"In post","2023","Operational Delivery","Outside London","SEO/HEO","Female","19725","18570","36660","34850"
