"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Southern Scotland","Outside London","SEO/HEO","25","25","40070","40810"
"In post","2023","Commercial","Surrey, East and West Sussex","Outside London","AA/AO","10","10","26530","25680"
"In post","2023","Commercial","Surrey, East and West Sussex","Outside London","EO","15","10","28560","28710"
"In post","2023","Commercial","Surrey, East and West Sussex","Outside London","G6/G7","15","15","65730","60550"
"In post","2023","Commercial","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","Outside London","SEO/HEO","25","25","36540","35810"
"In post","2023","Commercial","Tees Valley and Durham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Outside London","G6/G7","25","25","61100","56000"
"In post","2023","Commercial","Tees Valley and Durham","Outside London","SEO/HEO","35","35","37460","39090"
"In post","2023","Commercial","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","Outside London","AA/AO","20","20","25820","28490"
"In post","2023","Commercial","West Central Scotland","Outside London","EO","35","30","27710","27080"
"In post","2023","Commercial","West Central Scotland","Outside London","G6/G7","40","40","65550","66270"
"In post","2023","Commercial","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","Outside London","SEO/HEO","100","100","37500","36170"
"In post","2023","Commercial","West Central Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","West Midlands","Outside London","EO","10","10","27400","26410"
"In post","2023","Commercial","West Midlands","Outside London","G6/G7","75","75","66080","65500"
"In post","2023","Commercial","West Midlands","Outside London","SCS level","10","10","143690","145260"
"In post","2023","Commercial","West Midlands","Outside London","SEO/HEO","75","75","36770","37300"
"In post","2023","Commercial","West Wales and The Valleys","Outside London","AA/AO","45","40","21560","22500"
"In post","2023","Commercial","West Wales and The Valleys","Outside London","EO","40","35","27190","26960"
"In post","2023","Commercial","West Wales and The Valleys","Outside London","G6/G7","25","25","57760","53840"
"In post","2023","Commercial","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Wales and The Valleys","Outside London","SEO/HEO","115","105","36860","37300"
"In post","2023","Commercial","West Yorkshire","Outside London","EO","15","15","26260","25830"
"In post","2023","Commercial","West Yorkshire","Outside London","G6/G7","120","115","64460","65500"
"In post","2023","Commercial","West Yorkshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","West Yorkshire","Outside London","SEO/HEO","135","135","36090","37680"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","10","10","41680","44900"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","15","15","23240","22330"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","25","25","29060","29080"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","50","45","37100","36300"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cheshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cheshire","Outside London","SEO/HEO","10","10","38350","37500"
"In post","2023","Communications","Cornwall and Isles of Scilly","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cumbria","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cumbria","Outside London","SEO/HEO","20","15","32910","31020"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Outside London","EO","10","10","28740","27670"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Outside London","G6/G7","20","20","57770","57970"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","65","60","38180","38610"
"In post","2023","Communications","Devon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Devon","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Communications","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Devon","Outside London","SEO/HEO","35","35","35850","34890"
"In post","2023","Communications","Dorset and Somerset","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Outside London","EO","15","15","28160","27470"
"In post","2023","Communications","Dorset and Somerset","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Outside London","SEO/HEO","20","15","37720","35990"
"In post","2023","Communications","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","East Anglia","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Communications","East Anglia","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Communications","East Anglia","Outside London","SEO/HEO","25","20","34630","34300"
"In post","2023","Communications","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Wales","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2023","Communications","East Wales","Outside London","EO","25","25","28040","28300"
"In post","2023","Communications","East Wales","Outside London","G6/G7","45","40","55740","54260"
"In post","2023","Communications","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Wales","Outside London","SEO/HEO","105","100","36820","37690"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Eastern Scotland","Outside London","G6/G7","10","10","62670","62430"
"In post","2023","Communications","Eastern Scotland","Outside London","SEO/HEO","30","30","38720","39590"
"In post","2023","Communications","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","25","25","28200","27740"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","45","40","56090","55250"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","115","105","36820","37300"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Greater Manchester","Outside London","AA/AO","10","10","22150","22020"
"In post","2023","Communications","Greater Manchester","Outside London","EO","15","15","27070","26940"
"In post","2023","Communications","Greater Manchester","Outside London","G6/G7","30","25","57550","54190"
"In post","2023","Communications","Greater Manchester","Outside London","SEO/HEO","55","50","37020","36170"
"In post","2023","Communications","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","AA/AO","15","15","22350","22220"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","EO","40","35","27840","27470"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","G6/G7","20","20","56320","54440"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","SEO/HEO","90","85","36450","35140"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","10","10","36370","37300"
"In post","2023","Communications","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - East","London","AA/AO","10","10","24820","24210"
"In post","2023","Communications","Inner London - East","London","EO","35","35","30680","30410"
"In post","2023","Communications","Inner London - East","London","G6/G7","65","60","63420","65230"
"In post","2023","Communications","Inner London - East","London","SCS level","10","10","98630","97240"
"In post","2023","Communications","Inner London - East","London","SEO/HEO","90","85","41740","41480"
"In post","2023","Communications","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - West","London","AA/AO","30","30","26020","25900"
"In post","2023","Communications","Inner London - West","London","EO","155","150","30480","30030"
"In post","2023","Communications","Inner London - West","London","G6/G7","645","630","61260","59290"
"In post","2023","Communications","Inner London - West","London","SCS level","105","105","92920","86260"
"In post","2023","Communications","Inner London - West","London","SEO/HEO","980","970","41050","41550"
"In post","2023","Communications","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Lancashire","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Communications","Lancashire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Communications","Lancashire","Outside London","SEO/HEO","20","20","37490","37490"
"In post","2023","Communications","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
