"Status","Year","Age","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","North East (England)","Tees Valley and Durham","50","[c]","29530","28120"
"Leaver Dept.","2023","20-29","North West (England)","Cheshire","30","[c]","27740","26900"
"Leaver Dept.","2023","20-29","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North West (England)","Greater Manchester","235","[c]","29480","28120"
"Leaver Dept.","2023","20-29","North West (England)","Lancashire","55","[c]","25530","26900"
"Leaver Dept.","2023","20-29","North West (England)","Merseyside","160","[c]","25920","25880"
"Leaver Dept.","2023","20-29","Northern Ireland","Northern Ireland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scotland","Eastern Scotland","80","[c]","27830","27570"
"Leaver Dept.","2023","20-29","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scotland","Southern Scotland","35","[c]","27340","27570"
"Leaver Dept.","2023","20-29","Scotland","West Central Scotland","135","[c]","27250","25880"
"Leaver Dept.","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","30410","28960"
"Leaver Dept.","2023","20-29","South East (England)","Hampshire and Isle of Wight","60","[c]","29110","28120"
"Leaver Dept.","2023","20-29","South East (England)","Kent","40","[c]","26390","25610"
"Leaver Dept.","2023","20-29","South East (England)","Surrey, East and West Sussex","45","[c]","27320","27570"
"Leaver Dept.","2023","20-29","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South West (England)","Devon","25","[c]","25870","22520"
"Leaver Dept.","2023","20-29","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","130","[c]","29480","28890"
"Leaver Dept.","2023","20-29","Unknown","Unknown","50","[c]","31450","32000"
"Leaver Dept.","2023","20-29","Wales","East Wales","155","[c]","28320","28120"
"Leaver Dept.","2023","20-29","Wales","West Wales and The Valleys","55","[c]","25260","25990"
"Leaver Dept.","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","35","[c]","24920","24820"
"Leaver Dept.","2023","20-29","West Midlands (England)","West Midlands","180","[c]","28220","27780"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","North Yorkshire","30","[c]","27920","25260"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","South Yorkshire","80","[c]","28690","28120"
"Leaver Dept.","2023","20-29","Yorkshire and The Humber","West Yorkshire","210","[c]","30100","28120"
"Leaver Dept.","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","80","[c]","33480","28120"
"Leaver Dept.","2023","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","[c]","25860","22500"
"Leaver Dept.","2023","30-39","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","Bedfordshire and Hertfordshire","20","[c]","39470","37710"
"Leaver Dept.","2023","30-39","East of England","East Anglia","55","[c]","30490","27570"
"Leaver Dept.","2023","30-39","East of England","Essex","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Inner London - East","245","[c]","43430","40010"
"Leaver Dept.","2023","30-39","London","Inner London - West","1685","[c]","48320","46880"
"Leaver Dept.","2023","30-39","London","Outer London - East and North East","25","[c]","33500","32520"
"Leaver Dept.","2023","30-39","London","Outer London - South","95","[c]","42170","41750"
"Leaver Dept.","2023","30-39","London","Outer London - West and North West","50","[c]","34280","32520"
"Leaver Dept.","2023","30-39","North East (England)","Northumberland, and Tyne and Wear","185","[c]","29940","28120"
"Leaver Dept.","2023","30-39","North East (England)","Tees Valley and Durham","65","[c]","33490","30330"
"Leaver Dept.","2023","30-39","North West (England)","Cheshire","30","[c]","28440","27570"
"Leaver Dept.","2023","30-39","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Greater Manchester","250","[c]","34250","30590"
"Leaver Dept.","2023","30-39","North West (England)","Lancashire","40","[c]","28350","28120"
"Leaver Dept.","2023","30-39","North West (England)","Merseyside","145","[c]","28380","27390"
"Leaver Dept.","2023","30-39","Northern Ireland","Northern Ireland","30","[c]","26310","26720"
"Leaver Dept.","2023","30-39","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Eastern Scotland","155","[c]","33280","28120"
"Leaver Dept.","2023","30-39","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Southern Scotland","40","[c]","27460","27570"
"Leaver Dept.","2023","30-39","Scotland","West Central Scotland","145","[c]","29010","27570"
"Leaver Dept.","2023","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","34390","30590"
"Leaver Dept.","2023","30-39","South East (England)","Hampshire and Isle of Wight","65","[c]","37230","34300"
"Leaver Dept.","2023","30-39","South East (England)","Kent","60","[c]","28050","27060"
"Leaver Dept.","2023","30-39","South East (England)","Surrey, East and West Sussex","30","[c]","34130","31470"
"Leaver Dept.","2023","30-39","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Devon","40","[c]","28120","26280"
"Leaver Dept.","2023","30-39","South West (England)","Dorset and Somerset","15","[c]","28520","28120"
"Leaver Dept.","2023","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","200","[c]","40180","38650"
"Leaver Dept.","2023","30-39","Unknown","Unknown","35","[c]","37420","32730"
"Leaver Dept.","2023","30-39","Wales","East Wales","165","[c]","36670","34080"
"Leaver Dept.","2023","30-39","Wales","West Wales and The Valleys","150","[c]","29170","27570"
"Leaver Dept.","2023","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Shropshire and Staffordshire","35","[c]","30190","28120"
"Leaver Dept.","2023","30-39","West Midlands (England)","West Midlands","190","[c]","33300","30330"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","North Yorkshire","45","[c]","34390","34020"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","South Yorkshire","85","[c]","33160","28120"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","West Yorkshire","175","[c]","34520","32000"
"Leaver Dept.","2023","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","65","[c]","30690","28120"
"Leaver Dept.","2023","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","26150","22950"
"Leaver Dept.","2023","40-49","East Midlands (England)","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Bedfordshire and Hertfordshire","15","[c]","32670","31150"
"Leaver Dept.","2023","40-49","East of England","East Anglia","40","[c]","34520","33630"
"Leaver Dept.","2023","40-49","East of England","Essex","15","[c]","30660","27030"
"Leaver Dept.","2023","40-49","London","Inner London - East","115","[c]","48610","42240"
"Leaver Dept.","2023","40-49","London","Inner London - West","715","[c]","57890","56240"
"Leaver Dept.","2023","40-49","London","Outer London - East and North East","15","[c]","31640","31060"
"Leaver Dept.","2023","40-49","London","Outer London - South","55","[c]","46280","41950"
"Leaver Dept.","2023","40-49","London","Outer London - West and North West","50","[c]","36310","32520"
"Leaver Dept.","2023","40-49","North East (England)","Northumberland, and Tyne and Wear","160","[c]","32110","30710"
"Leaver Dept.","2023","40-49","North East (England)","Tees Valley and Durham","60","[c]","35020","30510"
"Leaver Dept.","2023","40-49","North West (England)","Cheshire","20","[c]","31720","28200"
"Leaver Dept.","2023","40-49","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Greater Manchester","165","[c]","37330","31990"
"Leaver Dept.","2023","40-49","North West (England)","Lancashire","60","[c]","35440","35820"
"Leaver Dept.","2023","40-49","North West (England)","Merseyside","115","[c]","31040","28120"
"Leaver Dept.","2023","40-49","Northern Ireland","Northern Ireland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Eastern Scotland","115","[c]","33310","27570"
"Leaver Dept.","2023","40-49","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Southern Scotland","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","West Central Scotland","115","[c]","32110","28120"
"Leaver Dept.","2023","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","32970","28120"
"Leaver Dept.","2023","40-49","South East (England)","Hampshire and Isle of Wight","45","[c]","38800","37760"
"Leaver Dept.","2023","40-49","South East (England)","Kent","30","[c]","30270","30280"
"Leaver Dept.","2023","40-49","South East (England)","Surrey, East and West Sussex","40","[c]","36920","30700"
"Leaver Dept.","2023","40-49","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Devon","45","[c]","31030","28120"
"Leaver Dept.","2023","40-49","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","125","[c]","42800","41260"
"Leaver Dept.","2023","40-49","Unknown","Unknown","20","[c]","32460","28120"
"Leaver Dept.","2023","40-49","Wales","East Wales","130","[c]","39370","37130"
"Leaver Dept.","2023","40-49","Wales","West Wales and The Valleys","95","[c]","34100","31350"
"Leaver Dept.","2023","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","33940","31220"
"Leaver Dept.","2023","40-49","West Midlands (England)","Shropshire and Staffordshire","55","[c]","28820","27570"
"Leaver Dept.","2023","40-49","West Midlands (England)","West Midlands","170","[c]","36620","31270"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","North Yorkshire","30","[c]","37640","33020"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","South Yorkshire","65","[c]","41600","38120"
"Leaver Dept.","2023","40-49","Yorkshire and The Humber","West Yorkshire","135","[c]","35490","31290"
"Leaver Dept.","2023","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","45","[c]","38290","29690"
"Leaver Dept.","2023","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Midlands (England)","Lincolnshire","10","[c]","29000","28120"
"Leaver Dept.","2023","50-59","East of England","Bedfordshire and Hertfordshire","10","[c]","31230","29290"
"Leaver Dept.","2023","50-59","East of England","East Anglia","35","[c]","34550","28120"
"Leaver Dept.","2023","50-59","East of England","Essex","15","[c]","34190","29290"
"Leaver Dept.","2023","50-59","London","Inner London - East","75","[c]","54260","45170"
"Leaver Dept.","2023","50-59","London","Inner London - West","385","[c]","57870","54100"
"Leaver Dept.","2023","50-59","London","Outer London - East and North East","15","[c]","31360","31060"
"Leaver Dept.","2023","50-59","London","Outer London - South","35","[c]","51520","41670"
"Leaver Dept.","2023","50-59","London","Outer London - West and North West","15","[c]","33230","31260"
"Leaver Dept.","2023","50-59","North East (England)","Northumberland, and Tyne and Wear","105","[c]","34330","30870"
"Leaver Dept.","2023","50-59","North East (England)","Tees Valley and Durham","45","[c]","33950","28120"
"Leaver Dept.","2023","50-59","North West (England)","Cheshire","20","[c]","37060","28120"
"Leaver Dept.","2023","50-59","North West (England)","Cumbria","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","North West (England)","Greater Manchester","90","[c]","36060","29220"
"Leaver Dept.","2023","50-59","North West (England)","Lancashire","55","[c]","33170","33180"
"Leaver Dept.","2023","50-59","North West (England)","Merseyside","75","[c]","35070","30170"
"Leaver Dept.","2023","50-59","Northern Ireland","Northern Ireland","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scotland","Eastern Scotland","80","[c]","32570","27570"
"Leaver Dept.","2023","50-59","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scotland","Southern Scotland","25","[c]","29830","27840"
"Leaver Dept.","2023","50-59","Scotland","West Central Scotland","105","[c]","28160","26750"
"Leaver Dept.","2023","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","36600","32800"
"Leaver Dept.","2023","50-59","South East (England)","Hampshire and Isle of Wight","60","[c]","30930","27650"
"Leaver Dept.","2023","50-59","South East (England)","Kent","25","[c]","30970","31280"
"Leaver Dept.","2023","50-59","South East (England)","Surrey, East and West Sussex","25","[c]","36940","30560"
"Leaver Dept.","2023","50-59","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South West (England)","Devon","30","[c]","30710","28120"
"Leaver Dept.","2023","50-59","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","46720","41800"
"Leaver Dept.","2023","50-59","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Wales","East Wales","65","[c]","40070","37690"
"Leaver Dept.","2023","50-59","Wales","West Wales and The Valleys","50","[c]","34770","31040"
"Leaver Dept.","2023","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","27280","25170"
"Leaver Dept.","2023","50-59","West Midlands (England)","Shropshire and Staffordshire","55","[c]","26630","26380"
"Leaver Dept.","2023","50-59","West Midlands (England)","West Midlands","90","[c]","35390","28120"
"Leaver Dept.","2023","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Yorkshire and The Humber","North Yorkshire","25","[c]","41440","38120"
"Leaver Dept.","2023","50-59","Yorkshire and The Humber","South Yorkshire","50","[c]","35640","34170"
"Leaver Dept.","2023","50-59","Yorkshire and The Humber","West Yorkshire","80","[c]","39240","30920"
"Leaver Dept.","2023","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","Inner London - West","35","[c]","46610","43650"
"Leaver Dept.","2023","60-64","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","North East (England)","Northumberland, and Tyne and Wear","15","[c]","37990","32550"
"Leaver Dept.","2023","60-64","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Scotland","Eastern Scotland","10","[c]","25410","24630"
"Leaver Dept.","2023","60-64","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Scotland","West Central Scotland","15","[c]","24890","25620"
"Leaver Dept.","2023","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","40","[c]","24310","23230"
"New entrant CS","2023","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","24830","23230"
"New entrant CS","2023","16-19","East Midlands (England)","Lincolnshire","15","[c]","24530","23230"
"New entrant CS","2023","16-19","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","East Anglia","45","[c]","24000","23230"
"New entrant CS","2023","16-19","East of England","Essex","20","[c]","23770","22400"
"New entrant CS","2023","16-19","London","Inner London - East","10","[c]","25420","25000"
"New entrant CS","2023","16-19","London","Inner London - West","60","[c]","26410","26400"
"New entrant CS","2023","16-19","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - South","15","[c]","27130","26920"
"New entrant CS","2023","16-19","London","Outer London - West and North West","25","[c]","26240","26400"
"New entrant CS","2023","16-19","North East (England)","Northumberland, and Tyne and Wear","30","[c]","23040","22520"
"New entrant CS","2023","16-19","North East (England)","Tees Valley and Durham","35","[c]","24420","23230"
"New entrant CS","2023","16-19","North West (England)","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Cumbria","10","[c]","23590","22150"
"New entrant CS","2023","16-19","North West (England)","Greater Manchester","35","[c]","24030","22520"
"New entrant CS","2023","16-19","North West (England)","Lancashire","25","[c]","23570","23230"
"New entrant CS","2023","16-19","North West (England)","Merseyside","45","[c]","22730","22400"
"New entrant CS","2023","16-19","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Eastern Scotland","25","[c]","22560","22180"
"New entrant CS","2023","16-19","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Southern Scotland","20","[c]","21810","22180"
"New entrant CS","2023","16-19","Scotland","West Central Scotland","35","[c]","22360","22180"
"New entrant CS","2023","16-19","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","22820","22720"
"New entrant CS","2023","16-19","South East (England)","Hampshire and Isle of Wight","45","[c]","23540","23230"
"New entrant CS","2023","16-19","South East (England)","Kent","55","[c]","23810","22400"
"New entrant CS","2023","16-19","South East (England)","Surrey, East and West Sussex","20","[c]","25090","25340"
"New entrant CS","2023","16-19","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Devon","25","[c]","22110","20360"
"New entrant CS","2023","16-19","South West (England)","Dorset and Somerset","10","[c]","22190","22220"
"New entrant CS","2023","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","130","[c]","20680","19460"
"New entrant CS","2023","16-19","Unknown","Unknown","35","[c]","19710","17410"
"New entrant CS","2023","16-19","Wales","East Wales","45","[c]","23090","22520"
"New entrant CS","2023","16-19","Wales","West Wales and The Valleys","75","[c]","21140","22150"
"New entrant CS","2023","16-19","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","Shropshire and Staffordshire","15","[c]","25210","23230"
"New entrant CS","2023","16-19","West Midlands (England)","West Midlands","50","[c]","22680","21780"
"New entrant CS","2023","16-19","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","[c]","25960","26140"
"New entrant CS","2023","16-19","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","South Yorkshire","20","[c]","22560","21780"
"New entrant CS","2023","16-19","Yorkshire and The Humber","West Yorkshire","65","[c]","23980","22520"
"New entrant CS","2023","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","680","[c]","25040","23390"
"New entrant CS","2023","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","305","[c]","24180","23230"
"New entrant CS","2023","20-29","East Midlands (England)","Lincolnshire","140","[c]","25500","23640"
"New entrant CS","2023","20-29","East of England","Bedfordshire and Hertfordshire","210","[c]","26440","25680"
"New entrant CS","2023","20-29","East of England","East Anglia","485","[c]","25610","24070"
"New entrant CS","2023","20-29","East of England","Essex","185","[c]","24790","23640"
"New entrant CS","2023","20-29","London","Inner London - East","920","[c]","31830","29660"
"New entrant CS","2023","20-29","London","Inner London - West","3150","[c]","32390","30160"
"New entrant CS","2023","20-29","London","Outer London - East and North East","130","[c]","29000","27690"
"New entrant CS","2023","20-29","London","Outer London - South","455","[c]","29750","27640"
"New entrant CS","2023","20-29","London","Outer London - West and North West","490","[c]","29260","29750"
"New entrant CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","705","[c]","25500","22520"
"New entrant CS","2023","20-29","North East (England)","Tees Valley and Durham","605","[c]","26350","25660"
"New entrant CS","2023","20-29","North West (England)","Cheshire","180","[c]","27530","28880"
"New entrant CS","2023","20-29","North West (England)","Cumbria","95","[c]","23330","22150"
"New entrant CS","2023","20-29","North West (England)","Greater Manchester","1090","[c]","26640","25500"
"New entrant CS","2023","20-29","North West (England)","Lancashire","420","[c]","24990","23640"
"New entrant CS","2023","20-29","North West (England)","Merseyside","1175","[c]","23960","22400"
"New entrant CS","2023","20-29","Northern Ireland","Northern Ireland","190","[c]","24620","22520"
"New entrant CS","2023","20-29","Overseas","Overseas","10","[c]","38530","40570"
"New entrant CS","2023","20-29","Scotland","Eastern Scotland","795","[c]","28110","25710"
"New entrant CS","2023","20-29","Scotland","Highlands and Islands","30","[c]","24040","22200"
"New entrant CS","2023","20-29","Scotland","North Eastern Scotland","45","[c]","27070","29100"
"New entrant CS","2023","20-29","Scotland","Southern Scotland","180","[c]","23870","22520"
"New entrant CS","2023","20-29","Scotland","West Central Scotland","1080","[c]","25850","23450"
