"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Department for International Trade","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","SEO/HEO","HEO","40","[c]","34330","34710"
"Leaver Dept.","2023","Unknown","Department for Transport","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","EO","EO","105","[c]","28970","28120"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","SEO/HEO","HEO","40","[c]","35970","36650"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","EO","EO","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","G6/G7","G6","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","G6/G7","G7","100","[c]","53660","53400"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SCS level","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SEO/HEO","HEO","125","[c]","32240","32790"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","SEO/HEO","SEO","90","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","G6/G7","G7","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","AA/AO","AO","215","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","EO","EO","100","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","SEO/HEO","HEO","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","SEO/HEO","SEO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Treasury","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Treasury","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Treasury","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","AA/AO","AO","80","[c]","23360","22400"
"Leaver Dept.","2023","Unknown","Home Office","EO","EO","125","[c]","27710","26750"
"Leaver Dept.","2023","Unknown","Home Office","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","G6/G7","G7","45","[c]","59000","59290"
"Leaver Dept.","2023","Unknown","Home Office","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","SEO/HEO","HEO","155","[c]","34850","36180"
"Leaver Dept.","2023","Unknown","Home Office","SEO/HEO","SEO","60","[c]","42210","43210"
"Leaver Dept.","2023","Unknown","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","G6/G7","G7","40","[c]","52850","49260"
"Leaver Dept.","2023","Unknown","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","SEO/HEO","HEO","40","[c]","34040","33830"
"Leaver Dept.","2023","Unknown","Ministry of Defence","SEO/HEO","SEO","40","[c]","43180","44420"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","AA/AO","AO","100","[c]","22580","21780"
"Leaver Dept.","2023","Unknown","Ministry of Justice","EO","EO","35","[c]","27190","26360"
"Leaver Dept.","2023","Unknown","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","SEO/HEO","HEO","55","[c]","33890","34260"
"Leaver Dept.","2023","Unknown","Ministry of Justice","SEO/HEO","SEO","45","[c]","42190","42820"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","National Crime Agency","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office for Standards in Education, Children's Services and Skills","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","SEO/HEO","HEO","40","[c]","31670","31060"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","AA/AO","AO","55","[c]","21840","20980"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","EO","EO","35","[c]","28190","27760"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","SEO/HEO","HEO","105","[c]","29330","28840"
"New entrant CS","2023","Declared disabled","Cabinet Office","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","AA/AO","AO","85","[c]","22490","22150"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","EO","EO","45","[c]","26460","25920"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","40","[c]","31650","30350"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","35","[c]","38430","37300"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","AA/AO","AO","40","[c]","23280","22500"
"New entrant CS","2023","Declared disabled","Department for Transport","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","AA/AO","AO","260","[c]","21860","21690"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","EO","EO","135","[c]","27920","28120"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","SEO/HEO","HEO","40","[c]","35760","34170"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","AA/AO","AO","180","[c]","22900","22520"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","EO","EO","40","[c]","28030","27650"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","SEO/HEO","HEO","35","[c]","35390","34400"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","EO","EO","5","[c]","[c]","[c]"
