"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Northern Ireland","Belfast","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Belfast","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","SEO/HEO","60","[c]","46840","46540"
"Leaver CS","2023","Unknown","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Aberdeen City and Aberdeenshire","AA/AO","30","[c]","25900","24710"
"Leaver CS","2023","Unknown","Scotland","Aberdeen City and Aberdeenshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Angus and Dundee City","AA/AO","35","[c]","23110","22690"
"Leaver CS","2023","Unknown","Scotland","Angus and Dundee City","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","City of Edinburgh","AA/AO","175","[c]","24280","23340"
"Leaver CS","2023","Unknown","Scotland","City of Edinburgh","EO","85","[c]","32570","31940"
"Leaver CS","2023","Unknown","Scotland","City of Edinburgh","G6/G7","40","[c]","66120","65280"
"Leaver CS","2023","Unknown","Scotland","City of Edinburgh","SEO/HEO","115","[c]","40280","38330"
"Leaver CS","2023","Unknown","Scotland","Clackmannanshire and Fife","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Clackmannanshire and Fife","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Dumfries and Galloway","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Dumfries and Galloway","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","35","[c]","28420","24710"
"Leaver CS","2023","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Falkirk","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Falkirk","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Falkirk","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Glasgow City","AA/AO","170","[c]","23460","22400"
"Leaver CS","2023","Unknown","Scotland","Glasgow City","EO","100","[c]","30480","29270"
"Leaver CS","2023","Unknown","Scotland","Glasgow City","G6/G7","40","[c]","65800","65280"
"Leaver CS","2023","Unknown","Scotland","Glasgow City","SEO/HEO","55","[c]","39540","38400"
"Leaver CS","2023","Unknown","Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","North Lanarkshire","AA/AO","35","[c]","23050","21690"
"Leaver CS","2023","Unknown","Scotland","North Lanarkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Perth and Kinross, and Stirling","AA/AO","30","[c]","24830","24710"
"Leaver CS","2023","Unknown","Scotland","Perth and Kinross, and Stirling","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Perth and Kinross, and Stirling","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","South Lanarkshire","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","South Lanarkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","South Lanarkshire","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","South Lanarkshire","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire","AA/AO","50","[c]","29640","28410"
"Leaver CS","2023","Unknown","South East (England)","Berkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Brighton and Hove","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Buckinghamshire","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Buckinghamshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Central Hampshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Central Hampshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Central Hampshire","G6/G7","40","[c]","53090","49260"
"Leaver CS","2023","Unknown","South East (England)","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Central Hampshire","SEO/HEO","70","[c]","36640","39890"
"Leaver CS","2023","Unknown","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Kent","AA/AO","30","[c]","22600","22400"
"Leaver CS","2023","Unknown","South East (England)","East Kent","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Surrey","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Surrey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Sussex CC","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent Thames Gateway","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Medway","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Mid Kent","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Mid Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Milton Keynes","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Milton Keynes","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Milton Keynes","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","North Hampshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","North Hampshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","North Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Oxfordshire CC","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Oxfordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Oxfordshire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Oxfordshire CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Portsmouth","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Portsmouth","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Portsmouth","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Portsmouth","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","South Hampshire","AA/AO","150","[c]","21130","21200"
"Leaver CS","2023","Unknown","South East (England)","South Hampshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","South Hampshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","South Hampshire","SEO/HEO","35","[c]","35920","36840"
"Leaver CS","2023","Unknown","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Southampton","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Southampton","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Southampton","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Southampton","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Kent","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Kent","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Kent","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Surrey","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Surrey","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Surrey","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Surrey","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (North East)","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (North East)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (North East)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (South West)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","75","[c]","21660","20750"
"Leaver CS","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","65","[c]","39310","39590"
"Leaver CS","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bristol, City of","AA/AO","50","[c]","21300","21480"
"Leaver CS","2023","Unknown","South West (England)","Bristol, City of","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bristol, City of","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bristol, City of","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Bristol, City of","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon CC","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire CC","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Plymouth","AA/AO","40","[c]","25820","22750"
"Leaver CS","2023","Unknown","South West (England)","Plymouth","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Plymouth","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Plymouth","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Somerset CC","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Somerset CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Somerset CC","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Swindon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Wiltshire","AA/AO","70","[c]","21340","19430"
"Leaver CS","2023","Unknown","South West (England)","Wiltshire","EO","35","[c]","26210","23940"
"Leaver CS","2023","Unknown","South West (England)","Wiltshire","G6/G7","80","[c]","54100","49260"
"Leaver CS","2023","Unknown","South West (England)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Wiltshire","SEO/HEO","120","[c]","35260","33830"
"Leaver CS","2023","Unknown","South West (England)","Wiltshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","215","[c]","36830","33920"
"Leaver CS","2023","Unknown","Wales","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Cardiff and Vale of Glamorgan","AA/AO","100","[c]","22140","22310"
"Leaver CS","2023","Unknown","Wales","Cardiff and Vale of Glamorgan","EO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Cardiff and Vale of Glamorgan","G6/G7","10","[c]","[c]","[c]"
