"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal Aid Agency","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","East of England","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","East of England","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","EO","Female","20","20","[c]","[c]"
"In post","2023","Legal Aid Agency","London","EO","Male","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","London","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Legal Aid Agency","London","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Legal Aid Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","SEO/HEO","Female","35","35","42370","43650"
"In post","2023","Legal Aid Agency","London","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Legal Aid Agency","North East (England)","AA/AO","Female","70","55","21430","21780"
"In post","2023","Legal Aid Agency","North East (England)","AA/AO","Male","30","30","21480","21780"
"In post","2023","Legal Aid Agency","North East (England)","EO","Female","60","55","26030","25830"
"In post","2023","Legal Aid Agency","North East (England)","EO","Male","40","40","26070","25830"
"In post","2023","Legal Aid Agency","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","North East (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","North East (England)","SEO/HEO","Female","35","30","34490","32560"
"In post","2023","Legal Aid Agency","North East (England)","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2023","Legal Aid Agency","North West (England)","AA/AO","Female","70","65","21750","21780"
"In post","2023","Legal Aid Agency","North West (England)","AA/AO","Male","40","40","21730","21780"
"In post","2023","Legal Aid Agency","North West (England)","EO","Female","50","45","26000","25830"
"In post","2023","Legal Aid Agency","North West (England)","EO","Male","35","35","26100","25830"
"In post","2023","Legal Aid Agency","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","North West (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","North West (England)","SEO/HEO","Female","45","45","34600","33270"
"In post","2023","Legal Aid Agency","North West (England)","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2023","Legal Aid Agency","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South West (England)","AA/AO","Female","20","15","[c]","[c]"
"In post","2023","Legal Aid Agency","South West (England)","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","South West (England)","EO","Female","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","South West (England)","EO","Male","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","South West (England)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","South West (England)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","EO","Female","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Wales","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","West Midlands (England)","AA/AO","Female","45","40","21780","21780"
"In post","2023","Legal Aid Agency","West Midlands (England)","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","West Midlands (England)","EO","Female","20","20","[c]","[c]"
"In post","2023","Legal Aid Agency","West Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","West Midlands (England)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Yorkshire and The Humber","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","Yorkshire and The Humber","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Yorkshire and The Humber","EO","Female","10","5","[c]","[c]"
"In post","2023","Legal Aid Agency","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Yorkshire and The Humber","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Yorkshire and The Humber","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East of England","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","East of England","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North East (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","North West (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Northern Ireland","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Northern Ireland","EO","Male","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Northern Ireland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Scotland","AA/AO","Female","20","15","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Scotland","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Scotland","EO","Female","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Scotland","EO","Male","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Scotland","SEO/HEO","Male","70","70","38100","32950"
"In post","2023","Maritime and Coastguard Agency","South East (England)","AA/AO","Female","50","45","22530","22500"
"In post","2023","Maritime and Coastguard Agency","South East (England)","AA/AO","Male","50","50","22500","22500"
"In post","2023","Maritime and Coastguard Agency","South East (England)","EO","Female","65","65","27070","26960"
"In post","2023","Maritime and Coastguard Agency","South East (England)","EO","Male","85","85","27220","26960"
"In post","2023","Maritime and Coastguard Agency","South East (England)","G6/G7","Female","40","35","54650","52710"
"In post","2023","Maritime and Coastguard Agency","South East (England)","G6/G7","Male","80","80","56730","56000"
