"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Advisory, Conciliation and Arbitration Service","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Advisory, Conciliation and Arbitration Service","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Building Digital UK","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office (excl. agencies)","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Inner London - West","SEO/HEO","15","[c]","28840","28840"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Companies House","East Wales","AA/AO","15","[c]","21430","21380"
"New entrant CS","2023","Finance","Companies House","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Companies House","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Commercial Service","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Commercial Service","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Office and Procurator Fiscal Service","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Office and Procurator Fiscal Service","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Office and Procurator Fiscal Service","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Prosecution Service","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Prosecution Service","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Crown Prosecution Service","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","35","[c]","22010","19460"
"New entrant CS","2023","Finance","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","[c]","26700","26600"
"New entrant CS","2023","Finance","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","37720","35100"
"New entrant CS","2023","Finance","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Greater Manchester","SEO/HEO","15","[c]","36460","38470"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Inner London - West","SEO/HEO","15","[c]","39290","39150"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Lancashire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","South Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","South Yorkshire","EO","[c]","[c]","[c]","[c]"
