"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Legal","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Anglia","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Anglia","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Wales","Cardiff and Vale of Glamorgan","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Wales","Flintshire and Wrexham","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Wales","Flintshire and Wrexham","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","City of Edinburgh","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Eastern Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Essex","Heart of Essex","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","35","[c]","31840","25830"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester","Greater Manchester South West","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester","Greater Manchester South West","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester","Manchester","Female","35","[c]","33680","26900"
"New entrant CS","2023","Legal","Greater Manchester","Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","Portsmouth","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","Portsmouth","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","South Hampshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","South Hampshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","Hackney and Newham","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","Hackney and Newham","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","Lambeth","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","Lambeth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - East","Tower Hamlets","Female","30","[c]","53670","55070"
"New entrant CS","2023","Legal","Inner London - East","Tower Hamlets","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inner London - West","Westminster","Female","325","[c]","36830","30160"
"New entrant CS","2023","Legal","Inner London - West","Westminster","Male","150","[c]","38490","36320"
"New entrant CS","2023","Legal","Kent","East Kent","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kent","East Kent","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lancashire","Blackpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lancashire","Blackpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lancashire","Mid Lancashire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lancashire","Mid Lancashire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merseyside","East Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merseyside","Liverpool","Female","35","[c]","28380","25830"
"New entrant CS","2023","Legal","Merseyside","Liverpool","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Yorkshire","York","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Yorkshire","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northern Ireland","Belfast","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Northumberland, and Tyne and Wear","Tyneside","Female","35","[c]","24330","22520"
"New entrant CS","2023","Legal","Northumberland, and Tyne and Wear","Tyneside","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - East and North East","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - East and North East","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - East and North East","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - East and North East","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - South","Croydon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - South","Croydon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","Barnet","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","Barnet","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","Ealing","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Shropshire and Staffordshire","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Shropshire and Staffordshire","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Shropshire and Staffordshire","Stoke-on-Trent","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Shropshire and Staffordshire","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Yorkshire","Sheffield","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Yorkshire","Sheffield","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southern Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southern Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","Brighton and Hove","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","Brighton and Hove","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","East Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","West Surrey","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tees Valley and Durham","Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tees Valley and Durham","Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tees Valley and Durham","South Teesside","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tees Valley and Durham","South Teesside","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Central Scotland","Glasgow City","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Central Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Central Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Central Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands","Birmingham","Female","60","[c]","28890","25830"
"New entrant CS","2023","Legal","West Midlands","Birmingham","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Midlands","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","Swansea","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","Swansea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","Bradford","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","Leeds","Female","80","[c]","36210","30160"
"New entrant CS","2023","Legal","West Yorkshire","Leeds","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Bedford","Female","100","[c]","26560","23640"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Bedford","Male","60","[c]","28500","30880"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","110","[c]","28070","25480"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","85","[c]","29920","30880"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Luton","Female","45","[c]","23600","23640"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Luton","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","85","[c]","27000","23640"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","50","[c]","28790","26110"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","85","[c]","27890","24070"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","70","[c]","29410","30880"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","65","[c]","27580","23640"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","50","[c]","29610","32380"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","125","[c]","30040","24680"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","120","[c]","32740","30880"
"New entrant CS","2023","No function","Cheshire","Cheshire East","Female","90","[c]","27800","24070"
"New entrant CS","2023","No function","Cheshire","Cheshire East","Male","40","[c]","28590","26450"
"New entrant CS","2023","No function","Cheshire","Cheshire West and Chester","Female","35","[c]","28560","23640"
"New entrant CS","2023","No function","Cheshire","Cheshire West and Chester","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","Warrington","Female","115","[c]","29250","28880"
"New entrant CS","2023","No function","Cheshire","Warrington","Male","110","[c]","32620","30440"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","50","[c]","27190","23640"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","50","[c]","34110","26910"
"New entrant CS","2023","No function","Cumbria","East Cumbria","Female","45","[c]","24840","22150"
"New entrant CS","2023","No function","Cumbria","East Cumbria","Male","40","[c]","26370","22150"
"New entrant CS","2023","No function","Cumbria","West Cumbria","Female","35","[c]","25990","23850"
"New entrant CS","2023","No function","Cumbria","West Cumbria","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","Derby","Female","80","[c]","23510","23640"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","Derby","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","East Derbyshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","East Derbyshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","85","[c]","26410","23640"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","70","[c]","29030","28880"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","Nottingham","Female","385","[c]","26320","22520"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","Nottingham","Male","265","[c]","26410","22520"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","65","[c]","32870","30180"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","45","[c]","33340","28880"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","60","[c]","28760","24070"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","40","[c]","32000","28880"
"New entrant CS","2023","No function","Devon","Devon CC","Female","165","[c]","27110","23640"
"New entrant CS","2023","No function","Devon","Devon CC","Male","160","[c]","27860","28880"
"New entrant CS","2023","No function","Devon","Plymouth","Female","80","[c]","27980","23640"
"New entrant CS","2023","No function","Devon","Plymouth","Male","50","[c]","29110","25750"
"New entrant CS","2023","No function","Devon","Torbay","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","45","[c]","24350","23640"
"New entrant CS","2023","No function","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","Dorset","Female","110","[c]","26880","24070"
"New entrant CS","2023","No function","Dorset and Somerset","Dorset","Male","100","[c]","27040","28880"
"New entrant CS","2023","No function","Dorset and Somerset","Somerset CC","Female","75","[c]","25240","23020"
"New entrant CS","2023","No function","Dorset and Somerset","Somerset CC","Male","80","[c]","30120","27310"
"New entrant CS","2023","No function","East Anglia","Breckland and South Norfolk","Female","35","[c]","27010","28880"
"New entrant CS","2023","No function","East Anglia","Breckland and South Norfolk","Male","50","[c]","28130","28880"
"New entrant CS","2023","No function","East Anglia","Cambridgeshire CC","Female","145","[c]","30000","24070"
"New entrant CS","2023","No function","East Anglia","Cambridgeshire CC","Male","160","[c]","31980","28880"
"New entrant CS","2023","No function","East Anglia","North and West Norfolk","Female","35","[c]","25340","23640"
"New entrant CS","2023","No function","East Anglia","North and West Norfolk","Male","35","[c]","28000","28880"
"New entrant CS","2023","No function","East Anglia","Norwich and East Norfolk","Female","100","[c]","23880","23640"
"New entrant CS","2023","No function","East Anglia","Norwich and East Norfolk","Male","105","[c]","27320","28880"
"New entrant CS","2023","No function","East Anglia","Peterborough","Female","125","[c]","23190","22400"
"New entrant CS","2023","No function","East Anglia","Peterborough","Male","75","[c]","24090","22400"
"New entrant CS","2023","No function","East Anglia","Suffolk CC","Female","210","[c]","25970","23640"
"New entrant CS","2023","No function","East Anglia","Suffolk CC","Male","160","[c]","28390","26100"
"New entrant CS","2023","No function","East Wales","Cardiff and Vale of Glamorgan","Female","360","[c]","25850","23230"
"New entrant CS","2023","No function","East Wales","Cardiff and Vale of Glamorgan","Male","300","[c]","27740","25750"
"New entrant CS","2023","No function","East Wales","Flintshire and Wrexham","Female","110","[c]","26150","24070"
"New entrant CS","2023","No function","East Wales","Flintshire and Wrexham","Male","95","[c]","27510","28880"
"New entrant CS","2023","No function","East Wales","Monmouthshire and Newport","Female","220","[c]","24230","22400"
"New entrant CS","2023","No function","East Wales","Monmouthshire and Newport","Male","140","[c]","26920","23430"
"New entrant CS","2023","No function","East Wales","Powys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Wales","Powys","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","100","[c]","26560","25920"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","115","[c]","28970","28880"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","105","[c]","25550","23640"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","85","[c]","26920","28880"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","35","[c]","22650","23640"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","Angus and Dundee City","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","Angus and Dundee City","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","City of Edinburgh","Female","210","[c]","26670","24010"
"New entrant CS","2023","No function","Eastern Scotland","City of Edinburgh","Male","165","[c]","29020","25750"
"New entrant CS","2023","No function","Eastern Scotland","Clackmannanshire and Fife","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","Clackmannanshire and Fife","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","East Lothian and Midlothian","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","East Lothian and Midlothian","Male","5","[c]","[c]","[c]"
