"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","No function","Swindon","Male","15","10","[c]","[c]"
"In post","2023","60-64","No function","Telford and Wrekin","Female","90","70","27150","25760"
"In post","2023","60-64","No function","Telford and Wrekin","Male","45","40","29150","28090"
"In post","2023","60-64","No function","Thurrock","Female","15","15","[c]","[c]"
"In post","2023","60-64","No function","Thurrock","Male","15","10","[c]","[c]"
"In post","2023","60-64","No function","Torbay","Female","25","20","[c]","[c]"
"In post","2023","60-64","No function","Torbay","Male","15","10","[c]","[c]"
"In post","2023","60-64","No function","Tower Hamlets","Female","45","40","34170","30930"
"In post","2023","60-64","No function","Tower Hamlets","Male","45","40","50730","46470"
"In post","2023","60-64","No function","Tyneside","Female","750","545","25550","22520"
"In post","2023","60-64","No function","Tyneside","Male","425","350","27530","22520"
"In post","2023","60-64","No function","Unknown","Female","20","15","[c]","[c]"
"In post","2023","60-64","No function","Unknown","Male","40","30","34630","34630"
"In post","2023","60-64","No function","Wakefield","Female","65","50","29780","28120"
"In post","2023","60-64","No function","Wakefield","Male","80","60","32970","32920"
"In post","2023","60-64","No function","Walsall","Female","30","25","27750","28120"
"In post","2023","60-64","No function","Walsall","Male","10","10","[c]","[c]"
"In post","2023","60-64","No function","Wandsworth","Female","40","35","30350","29470"
"In post","2023","60-64","No function","Wandsworth","Male","35","30","34430","34980"
"In post","2023","60-64","No function","Warrington","Female","75","60","28810","24510"
"In post","2023","60-64","No function","Warrington","Male","90","75","36440","34210"
"In post","2023","60-64","No function","Warwickshire CC","Female","50","40","28250","28120"
"In post","2023","60-64","No function","Warwickshire CC","Male","45","40","32200","28060"
"In post","2023","60-64","No function","West Cumbria","Female","35","25","25530","23230"
"In post","2023","60-64","No function","West Cumbria","Male","20","15","[c]","[c]"
"In post","2023","60-64","No function","West Essex","Female","30","25","31990","28420"
"In post","2023","60-64","No function","West Essex","Male","30","20","34580","34630"
"In post","2023","60-64","No function","West Kent","Female","10","10","[c]","[c]"
"In post","2023","60-64","No function","West Kent","Male","5","5","[c]","[c]"
"In post","2023","60-64","No function","West Lothian","Female","20","20","[c]","[c]"
"In post","2023","60-64","No function","West Lothian","Male","10","5","[c]","[c]"
"In post","2023","60-64","No function","West Northamptonshire","Female","60","50","26860","24270"
"In post","2023","60-64","No function","West Northamptonshire","Male","30","30","28290","28120"
"In post","2023","60-64","No function","West Surrey","Female","75","60","33340","28020"
"In post","2023","60-64","No function","West Surrey","Male","95","85","35890","32590"
"In post","2023","60-64","No function","West Sussex (North East)","Female","70","50","29970","28730"
"In post","2023","60-64","No function","West Sussex (North East)","Male","70","45","33150","32240"
"In post","2023","60-64","No function","West Sussex (South West)","Female","40","30","27100","28120"
"In post","2023","60-64","No function","West Sussex (South West)","Male","40","40","29330","28120"
"In post","2023","60-64","No function","Westminster","Female","640","595","44090","36340"
"In post","2023","60-64","No function","Westminster","Male","600","555","53830","48150"
"In post","2023","60-64","No function","Wiltshire","Female","135","125","34140","27470"
"In post","2023","60-64","No function","Wiltshire","Male","120","110","38480","32980"
"In post","2023","60-64","No function","Wirral","Female","185","135","26910","26510"
"In post","2023","60-64","No function","Wirral","Male","85","70","28290","26650"
"In post","2023","60-64","No function","Wolverhampton","Female","115","85","26000","26650"
"In post","2023","60-64","No function","Wolverhampton","Male","35","30","25000","21690"
"In post","2023","60-64","No function","Worcestershire CC","Female","95","80","29830","26710"
"In post","2023","60-64","No function","Worcestershire CC","Male","70","60","29210","27140"
"In post","2023","60-64","No function","York","Female","60","50","34060","27380"
"In post","2023","60-64","No function","York","Male","60","55","32620","29050"
"In post","2023","60-64","Project Delivery","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Barnet","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Barnet","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","55","50","37270","35130"
"In post","2023","60-64","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","185","160","49470","44990"
"In post","2023","60-64","Project Delivery","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Berkshire","Female","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Birmingham","Female","15","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Birmingham","Male","10","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Blackpool","Female","15","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Blackpool","Male","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Bristol, City of","Female","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Bristol, City of","Male","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cambridgeshire CC","Male","15","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cardiff and Vale of Glamorgan","Female","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cardiff and Vale of Glamorgan","Male","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Central Hampshire","Female","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Central Hampshire","Male","50","45","49860","49260"
"In post","2023","60-64","Project Delivery","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Clackmannanshire and Fife","Male","10","10","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Coventry","Female","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Croydon","Female","20","20","[c]","[c]"
"In post","2023","60-64","Project Delivery","Croydon","Male","20","15","[c]","[c]"
"In post","2023","60-64","Project Delivery","Darlington","Female","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Devon CC","Female","10","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Devon CC","Male","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
