"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Communications","Hampshire and Isle of Wight","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Hampshire and Isle of Wight","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Hampshire and Isle of Wight","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Hampshire and Isle of Wight","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Herefordshire, Worcestershire and Warwickshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Herefordshire, Worcestershire and Warwickshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Inner London - West","SEO","Female","30","[c]","43550","43370"
"Leaver CS","2023","Communications","Inner London - West","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Kent","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Kent","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Merseyside","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Merseyside","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Merseyside","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Merseyside","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Merseyside","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northumberland, and Tyne and Wear","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northumberland, and Tyne and Wear","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outer London - South","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outer London - South","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outer London - South","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outer London - South","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outer London - South","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outer London - South","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Shropshire and Staffordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Shropshire and Staffordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Surrey, East and West Sussex","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Surrey, East and West Sussex","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Surrey, East and West Sussex","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Surrey, East and West Sussex","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Surrey, East and West Sussex","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Tees Valley and Durham","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Tees Valley and Durham","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Central Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - East","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - East","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - East","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - East","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Bedfordshire and Hertfordshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Bedfordshire and Hertfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Bedfordshire and Hertfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Derbyshire and Nottinghamshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Devon","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Devon","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Devon","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Devon","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Dorset and Somerset","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Dorset and Somerset","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Anglia","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Anglia","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Anglia","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Anglia","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Anglia","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Anglia","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Yorkshire and Northern Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Yorkshire and Northern Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Eastern Scotland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Essex","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Essex","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Greater Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Hampshire and Isle of Wight","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Hampshire and Isle of Wight","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - East","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - East","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - East","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - East","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - East","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - East","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Inner London - West","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Kent","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lancashire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Lancashire","AO","Male","[c]","[c]","[c]","[c]"
