"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Ministry of Justice","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","London","Inner London - East","390","375","49420","43650"
"In post","2023","Analysis","Ministry of Justice","London","Inner London - West","170","165","48200","43650"
"In post","2023","Analysis","Ministry of Justice","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North East (England)","Northumberland, and Tyne and Wear","15","15","35980","34470"
"In post","2023","Analysis","Ministry of Justice","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Greater Manchester","15","15","36660","34260"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Merseyside","15","15","37980","36590"
"In post","2023","Analysis","Ministry of Justice","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Wales","East Wales","25","25","41110","37680"
"In post","2023","Analysis","Ministry of Justice","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","10","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","60","60","39880","37680"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","35","30","48530","36330"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","10","10","44730","33130"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","100","95","41410","40640"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","10","10","33470","32800"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","London","Inner London - East","110","110","49660","46250"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Scotland","West Central Scotland","55","55","43500","38500"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","London","Inner London - East","30","30","58950","57140"
"In post","2023","Analysis","Office of Rail and Road","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Analysis","Scottish Government","Scotland","Eastern Scotland","15","15","40970","38170"
"In post","2023","Analysis","Scottish Government","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","London","Inner London - West","20","20","53170","51570"
"In post","2023","Analysis","UK Statistics Authority","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","London","Inner London - East","10","10","36950","39190"
"In post","2023","Analysis","UK Statistics Authority","London","Inner London - West","160","155","48100","42370"
"In post","2023","Analysis","UK Statistics Authority","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","North East (England)","Tees Valley and Durham","80","80","32550","31560"
"In post","2023","Analysis","UK Statistics Authority","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","North West (England)","Greater Manchester","15","15","33840","31560"
"In post","2023","Analysis","UK Statistics Authority","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Scotland","Eastern Scotland","10","10","44370","40850"
"In post","2023","Analysis","UK Statistics Authority","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","510","485","39620","37760"
"In post","2023","Analysis","UK Statistics Authority","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Wales","East Wales","1050","1010","39000","37760"
"In post","2023","Analysis","UK Statistics Authority","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Water Services Regulation Authority","London","Inner London - East","30","30","59140","48200"
"In post","2023","Analysis","Water Services Regulation Authority","West Midlands (England)","West Midlands","20","20","61820","54660"
"In post","2023","Analysis","Welsh Government","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","London","Inner London - West","15","15","36980","35190"
"In post","2023","Commercial","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","15","15","42760","39510"
