"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Legal","South West Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Staffordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Stoke-on-Trent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Stoke-on-Trent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Suffolk CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swansea","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swansea","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swindon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tower Hamlets","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tower Hamlets","London","G6/G7","35","[c]","59140","57000"
"New entrant CS","2023","Legal","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tower Hamlets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tyneside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tyneside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tyneside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tyneside","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Warwickshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Lothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Westminster","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Westminster","London","EO","65","[c]","28960","28740"
"New entrant CS","2023","Legal","Westminster","London","G6/G7","130","[c]","55860","54100"
"New entrant CS","2023","Legal","Westminster","London","SEO/HEO","70","[c]","42280","40800"
"New entrant CS","2023","Legal","Wirral","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wirral","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wolverhampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Worcestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Antrim and Newtownabbey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Ards and North Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Barnet","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Barnet","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Bexley and Greenwich","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Bournemouth, Christchurch and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Buckinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Buckinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Central Bedfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Central Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Central Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Clackmannanshire and Fife","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Devon CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Dorset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Dorset","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Dorset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Dorset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","East Sussex CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Gloucestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Greater Manchester South East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Harrow and Hillingdon","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Harrow and Hillingdon","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Heart of Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Herefordshire, County of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Kensington & Chelsea and Hammersmith & Fulham","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Leeds","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Leicestershire CC and Rutland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Leicestershire CC and Rutland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lincolnshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lincolnshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lincolnshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lincolnshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Lisburn and Castlereagh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Medway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Medway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North Hampshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North Yorkshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North Yorkshire CC","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North Yorkshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North and West Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","North and West Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Northumberland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Oxfordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Oxfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Oxfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Oxfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Oxfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Peterborough","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Portsmouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Portsmouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Shropshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Shropshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Shropshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Somerset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South Nottinghamshire","Outside London","SEO/HEO","15","[c]","38940","40590"
"New entrant CS","2023","Medicine","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","South West Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Southampton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Staffordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Suffolk CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Suffolk CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Suffolk CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Telford and Wrekin","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Telford and Wrekin","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Tower Hamlets","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Tower Hamlets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Tyneside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Warwickshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Warwickshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Warwickshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Sussex (North East)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","West Sussex (South West)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Westminster","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Westminster","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Westminster","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Wiltshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Wiltshire","Outside London","EO","10","[c]","31930","32930"
"New entrant CS","2023","Medicine","Wiltshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Wiltshire","Outside London","SEO/HEO","10","[c]","40590","40590"
"New entrant CS","2023","Medicine","York","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","AA/AO","45","[c]","23310","22500"
"New entrant CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","EO","25","[c]","28060","26780"
"New entrant CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","10","[c]","46270","37180"
"New entrant CS","2023","Operational Delivery","Angus and Dundee City","Outside London","AA/AO","15","[c]","22390","22180"
"New entrant CS","2023","Operational Delivery","Angus and Dundee City","Outside London","EO","25","[c]","27830","28120"
"New entrant CS","2023","Operational Delivery","Angus and Dundee City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Antrim and Newtownabbey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Antrim and Newtownabbey","Outside London","EO","15","[c]","26460","25750"
"New entrant CS","2023","Operational Delivery","Antrim and Newtownabbey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Ards and North Down","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Ards and North Down","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Ards and North Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Armagh City, Banbridge and Craigavon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","Unknown","15","[c]","26590","27640"
"New entrant CS","2023","Operational Delivery","Barnet","London","AA/AO","30","[c]","24330","24490"
"New entrant CS","2023","Operational Delivery","Barnet","London","EO","20","[c]","27500","27690"
"New entrant CS","2023","Operational Delivery","Barnet","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Barnet","London","SEO/HEO","30","[c]","38670","40880"
"New entrant CS","2023","Operational Delivery","Barnet","London","Unknown","20","[c]","26300","27640"
"New entrant CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","185","[c]","25390","24070"
"New entrant CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","EO","10","[c]","28200","26840"
"New entrant CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","10","[c]","34880","33200"
"New entrant CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","Unknown","45","[c]","22410","23640"
"New entrant CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","155","[c]","23760","22400"
"New entrant CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","70","[c]","27830","25880"
"New entrant CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","20","[c]","58080","55000"
"New entrant CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","110","[c]","36510","33800"
"New entrant CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","60","[c]","25570","23640"
"New entrant CS","2023","Operational Delivery","Bedford","Outside London","AA/AO","105","[c]","26860","24070"
"New entrant CS","2023","Operational Delivery","Bedford","Outside London","EO","10","[c]","28220","28060"
"New entrant CS","2023","Operational Delivery","Bedford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bedford","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bedford","Outside London","Unknown","25","[c]","22680","23640"
"New entrant CS","2023","Operational Delivery","Belfast","Outside London","AA/AO","250","[c]","22450","22400"
"New entrant CS","2023","Operational Delivery","Belfast","Outside London","EO","35","[c]","30480","29310"
"New entrant CS","2023","Operational Delivery","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Belfast","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Berkshire","Outside London","AA/AO","60","[c]","22240","22150"
"New entrant CS","2023","Operational Delivery","Berkshire","Outside London","EO","30","[c]","30420","29730"
"New entrant CS","2023","Operational Delivery","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Berkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Berkshire","Outside London","Unknown","55","[c]","22900","23640"
"New entrant CS","2023","Operational Delivery","Bexley and Greenwich","London","AA/AO","145","[c]","29770","32110"
"New entrant CS","2023","Operational Delivery","Bexley and Greenwich","London","EO","15","[c]","31240","30780"
"New entrant CS","2023","Operational Delivery","Bexley and Greenwich","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bexley and Greenwich","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bexley and Greenwich","London","Unknown","10","[c]","30180","27640"
"New entrant CS","2023","Operational Delivery","Birmingham","Outside London","AA/AO","885","[c]","22790","21780"
"New entrant CS","2023","Operational Delivery","Birmingham","Outside London","EO","125","[c]","28130","27650"
"New entrant CS","2023","Operational Delivery","Birmingham","Outside London","G6/G7","10","[c]","56390","53400"
"New entrant CS","2023","Operational Delivery","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Birmingham","Outside London","SEO/HEO","40","[c]","36250","34170"
"New entrant CS","2023","Operational Delivery","Birmingham","Outside London","Unknown","95","[c]","22380","23640"
"New entrant CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","Unknown","35","[c]","22600","23640"
"New entrant CS","2023","Operational Delivery","Blackpool","Outside London","AA/AO","65","[c]","21640","21690"
"New entrant CS","2023","Operational Delivery","Blackpool","Outside London","EO","60","[c]","27900","28120"
"New entrant CS","2023","Operational Delivery","Blackpool","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Blackpool","Outside London","Unknown","20","[c]","22610","23640"
"New entrant CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","AA/AO","20","[c]","22470","21780"
"New entrant CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","EO","10","[c]","27350","26130"
"New entrant CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","Unknown","30","[c]","22930","23640"
"New entrant CS","2023","Operational Delivery","Bradford","Outside London","AA/AO","190","[c]","22420","22520"
"New entrant CS","2023","Operational Delivery","Bradford","Outside London","EO","25","[c]","27740","28120"
"New entrant CS","2023","Operational Delivery","Bradford","Outside London","Unknown","60","[c]","22310","23640"
"New entrant CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","AA/AO","70","[c]","26850","28880"
"New entrant CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Brent","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Brent","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Brent","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Brent","London","Unknown","10","[c]","26820","27640"
