"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Communications","UK Supreme Court","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Valuation Office Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Building Digital UK","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Building Digital UK","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Companies House","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","AA/AO","Heterosexual / straight","85","[c]","23100","21690"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","40","[c]","22600","21690"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","130","[c]","28670","28120"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","Unknown","55","[c]","29070","28120"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Driver and Vehicle Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Ministry of Defence (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Ministry of Defence (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","National Savings and Investments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","National Savings and Investments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Serious Fraud Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","The Insolvency Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","AA/AO","Heterosexual / straight","185","[c]","21750","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","75","[c]","21640","21690"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","450","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","EO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Animal and Plant Health Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Animal and Plant Health Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Animal and Plant Health Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Animal and Plant Health Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","G6/G7","Heterosexual / straight","70","[c]","59690","56430"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","G6/G7","Unknown","15","[c]","[c]","[c]"
