"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Declared non-disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Heterosexual / straight","915","[c]","47500","44360"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","LGBO","90","[c]","48060","47300"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Undeclared","70","[c]","47150","43650"
"Leaver Dept.","2023","30-39","Declared non-disabled","London","Unknown","80","[c]","45070","39150"
"Leaver Dept.","2023","30-39","Declared non-disabled","North East (England)","Heterosexual / straight","95","[c]","30960","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","North East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","North East (England)","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","North West (England)","Heterosexual / straight","215","[c]","30960","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","North West (England)","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","North West (England)","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Scotland","Heterosexual / straight","160","[c]","30610","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Scotland","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","South East (England)","Heterosexual / straight","85","[c]","37500","33000"
"Leaver Dept.","2023","30-39","Declared non-disabled","South East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","South West (England)","Heterosexual / straight","130","[c]","36980","34170"
"Leaver Dept.","2023","30-39","Declared non-disabled","South West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Wales","Heterosexual / straight","180","[c]","32060","29970"
"Leaver Dept.","2023","30-39","Declared non-disabled","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","West Midlands (England)","Heterosexual / straight","115","[c]","32640","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Heterosexual / straight","140","[c]","32730","30320"
"Leaver Dept.","2023","30-39","Declared non-disabled","Yorkshire and The Humber","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","London","Heterosexual / straight","40","[c]","46210","43760"
"Leaver Dept.","2023","30-39","Undeclared","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","London","Undeclared","45","[c]","49120","47070"
"Leaver Dept.","2023","30-39","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Heterosexual / straight","150","[c]","45730","43210"
"Leaver Dept.","2023","30-39","Unknown","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Unknown","450","[c]","46080","43030"
"Leaver Dept.","2023","30-39","Unknown","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North East (England)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North West (England)","Unknown","70","[c]","32400","31150"
"Leaver Dept.","2023","30-39","Unknown","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Scotland","Unknown","60","[c]","35040","31990"
"Leaver Dept.","2023","30-39","Unknown","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South East (England)","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South West (England)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Wales","Unknown","45","[c]","34420","30920"
"Leaver Dept.","2023","30-39","Unknown","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Midlands (England)","Unknown","45","[c]","32360","28120"
"Leaver Dept.","2023","30-39","Unknown","Yorkshire and The Humber","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Yorkshire and The Humber","Unknown","60","[c]","32480","31060"
"Leaver Dept.","2023","40-49","Declared disabled","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","London","Heterosexual / straight","65","[c]","47630","41440"
"Leaver Dept.","2023","40-49","Declared disabled","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
