"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Commercial Service","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2023","Crown Commercial Service","North West (England)","SEO/HEO","220","215","36630","39860"
"In post","2023","Crown Commercial Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Wales","EO","10","10","26180","26410"
"In post","2023","Crown Commercial Service","Wales","G6/G7","20","20","53410","52990"
"In post","2023","Crown Commercial Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Wales","SEO/HEO","75","75","35360","32250"
"In post","2023","Crown Commercial Service","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","West Midlands (England)","SEO/HEO","15","15","36280","36420"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","AA/AO","775","710","24000","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","EO","405","395","30260","29450"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","G6/G7","740","700","61820","58850"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","SCS level","25","25","89240","85200"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","SEO/HEO","500","480","37670","37940"
"In post","2023","Crown Prosecution Service","East Midlands (England)","AA/AO","135","125","22310","22870"
"In post","2023","Crown Prosecution Service","East Midlands (England)","EO","100","90","27620","26900"
"In post","2023","Crown Prosecution Service","East Midlands (England)","G6/G7","215","195","54620","53750"
"In post","2023","Crown Prosecution Service","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Midlands (England)","SEO/HEO","70","70","35230","35000"
"In post","2023","Crown Prosecution Service","East of England","AA/AO","130","115","23550","24480"
"In post","2023","Crown Prosecution Service","East of England","EO","115","105","28960","28850"
"In post","2023","Crown Prosecution Service","East of England","G6/G7","225","205","60010","59200"
"In post","2023","Crown Prosecution Service","East of England","SCS level","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","East of England","SEO/HEO","80","75","37420","38760"
"In post","2023","Crown Prosecution Service","London","AA/AO","350","330","24100","24480"
"In post","2023","Crown Prosecution Service","London","EO","390","370","29410","28870"
"In post","2023","Crown Prosecution Service","London","G6/G7","790","750","62710","62690"
"In post","2023","Crown Prosecution Service","London","SCS level","40","40","98860","90360"
"In post","2023","Crown Prosecution Service","London","SEO/HEO","295","285","37280","35550"
"In post","2023","Crown Prosecution Service","North East (England)","AA/AO","95","85","22310","22870"
"In post","2023","Crown Prosecution Service","North East (England)","EO","80","75","27890","27150"
"In post","2023","Crown Prosecution Service","North East (England)","G6/G7","150","145","56180","56450"
"In post","2023","Crown Prosecution Service","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","North East (England)","SEO/HEO","60","60","35620","35000"
"In post","2023","Crown Prosecution Service","North West (England)","AA/AO","235","220","22670","22870"
"In post","2023","Crown Prosecution Service","North West (England)","EO","235","220","27980","28850"
"In post","2023","Crown Prosecution Service","North West (England)","G6/G7","445","415","56040","56450"
"In post","2023","Crown Prosecution Service","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","North West (England)","SEO/HEO","150","150","35820","35000"
"In post","2023","Crown Prosecution Service","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South East (England)","AA/AO","175","170","23920","24480"
"In post","2023","Crown Prosecution Service","South East (England)","EO","170","160","29080","28200"
"In post","2023","Crown Prosecution Service","South East (England)","G6/G7","325","300","60980","59280"
"In post","2023","Crown Prosecution Service","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","South East (England)","SEO/HEO","110","105","37680","37860"
"In post","2023","Crown Prosecution Service","South West (England)","AA/AO","70","65","22350","22870"
"In post","2023","Crown Prosecution Service","South West (England)","EO","70","65","27800","27400"
"In post","2023","Crown Prosecution Service","South West (England)","G6/G7","155","140","55820","56450"
"In post","2023","Crown Prosecution Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South West (England)","SEO/HEO","50","50","35520","35000"
"In post","2023","Crown Prosecution Service","Wales","AA/AO","85","75","22950","22870"
"In post","2023","Crown Prosecution Service","Wales","EO","75","70","27760","27150"
"In post","2023","Crown Prosecution Service","Wales","G6/G7","195","180","55700","55290"
"In post","2023","Crown Prosecution Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Wales","SEO/HEO","75","75","36220","38350"
"In post","2023","Crown Prosecution Service","West Midlands (England)","AA/AO","135","125","22830","22870"
"In post","2023","Crown Prosecution Service","West Midlands (England)","EO","125","125","27740","26930"
"In post","2023","Crown Prosecution Service","West Midlands (England)","G6/G7","285","265","56330","55290"
"In post","2023","Crown Prosecution Service","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Midlands (England)","SEO/HEO","85","80","35650","35000"
"In post","2023","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","175","155","22690","22870"
"In post","2023","Crown Prosecution Service","Yorkshire and The Humber","EO","195","180","27690","27300"
"In post","2023","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","335","315","56860","56450"
"In post","2023","Crown Prosecution Service","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","165","160","36170","35000"
"In post","2023","Defence Electronics and Components Agency","Wales","AA/AO","80","80","21210","22210"
"In post","2023","Defence Electronics and Components Agency","Wales","EO","200","195","29280","29720"
"In post","2023","Defence Electronics and Components Agency","Wales","G6/G7","10","10","63560","60130"
"In post","2023","Defence Electronics and Components Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Wales","SEO/HEO","90","90","36720","34680"
"In post","2023","Defence Electronics and Components Agency","West Midlands (England)","AA/AO","15","15","20080","21000"
"In post","2023","Defence Electronics and Components Agency","West Midlands (England)","EO","35","35","27300","27130"
"In post","2023","Defence Electronics and Components Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","East Midlands (England)","G6/G7","20","20","53870","54870"
"In post","2023","Defence Equipment and Support","East Midlands (England)","SEO/HEO","170","165","37710","35950"
"In post","2023","Defence Equipment and Support","East of England","AA/AO","15","15","21860","20800"
"In post","2023","Defence Equipment and Support","East of England","EO","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","East of England","G6/G7","15","15","54200","52030"
"In post","2023","Defence Equipment and Support","East of England","SEO/HEO","165","160","37190","35000"
"In post","2023","Defence Equipment and Support","London","AA/AO","100","100","24930","24340"
"In post","2023","Defence Equipment and Support","London","EO","45","45","30820","30890"
"In post","2023","Defence Equipment and Support","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","SEO/HEO","30","25","41560","42490"
"In post","2023","Defence Equipment and Support","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North West (England)","AA/AO","60","60","21900","21310"
"In post","2023","Defence Equipment and Support","North West (England)","EO","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","North West (England)","G6/G7","10","10","60520","59560"
"In post","2023","Defence Equipment and Support","North West (England)","SEO/HEO","60","55","40040","40520"
"In post","2023","Defence Equipment and Support","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","SEO/HEO","35","35","55430","58020"
"In post","2023","Defence Equipment and Support","Scotland","AA/AO","160","155","21460","21090"
"In post","2023","Defence Equipment and Support","Scotland","EO","85","85","28530","28600"
"In post","2023","Defence Equipment and Support","Scotland","G6/G7","40","40","57980","56930"
"In post","2023","Defence Equipment and Support","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Scotland","SEO/HEO","205","200","38680","37130"
"In post","2023","Defence Equipment and Support","South East (England)","AA/AO","140","135","21520","21420"
"In post","2023","Defence Equipment and Support","South East (England)","EO","65","65","27930","28600"
"In post","2023","Defence Equipment and Support","South East (England)","G6/G7","25","25","57460","55500"
"In post","2023","Defence Equipment and Support","South East (England)","SEO/HEO","210","205","37200","35200"
"In post","2023","Defence Equipment and Support","South West (England)","AA/AO","1085","1040","22790","21630"
"In post","2023","Defence Equipment and Support","South West (England)","EO","495","465","26800","26500"
"In post","2023","Defence Equipment and Support","South West (England)","G6/G7","1820","1760","58420","55900"
"In post","2023","Defence Equipment and Support","South West (England)","SCS level","115","110","102720","95320"
"In post","2023","Defence Equipment and Support","South West (England)","SEO/HEO","5265","5065","38050","38790"
"In post","2023","Defence Equipment and Support","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Wales","SEO/HEO","10","10","39640","41880"
"In post","2023","Defence Equipment and Support","West Midlands (England)","AA/AO","95","90","21920","21560"
"In post","2023","Defence Equipment and Support","West Midlands (England)","EO","25","25","27590","28060"
"In post","2023","Defence Equipment and Support","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","West Midlands (England)","SEO/HEO","70","65","36770","37680"
"In post","2023","Defence Equipment and Support","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Yorkshire and The Humber","SEO/HEO","15","15","36940","33990"
"In post","2023","Defence Science and Technology Laboratory","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","East of England","G6/G7","5","5","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","London","G6/G7","[c]","[c]","[c]","[c]"
