"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Transport (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Sheffield","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Tyneside","15","[c]","36250","34170"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Westminster","30","[c]","37660","32520"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department of Health and Social Care (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Licensing Agency","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Licensing Agency","Swansea","45","[c]","32590","31660"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Food Standards Agency","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Government Actuary's Department","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Government Legal Department","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Prison and Probation Service","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Prison and Probation Service","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Prison and Probation Service","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury (excl. agencies)","Westminster","10","[c]","45980","45370"
"Leaver Dept.","2023","Human Resources","Health and Safety Executive","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Health and Safety Executive","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Health and Safety Executive","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Croydon","15","[c]","44950","42580"
"Leaver Dept.","2023","Human Resources","Home Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Intellectual Property Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Legal Aid Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Cheshire East","15","[c]","26620","22220"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Westminster","10","[c]","43360","38020"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Wiltshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Westminster","15","[c]","50370","54850"
"Leaver Dept.","2023","Human Resources","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","National Crime Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","National Crime Agency","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Planning Inspectorate","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Registers of Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scottish Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scottish Prison Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","The Insolvency Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Health Security Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","South Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","UK Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Valuation Office Agency","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Vehicle Certification Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Welsh Revenue Authority","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Government Internal Audit Agency","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Ministry of Defence (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scottish Prison Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Attorney General's Office","Westminster","10","[c]","52940","52670"
"Leaver Dept.","2023","Legal","Cabinet Office (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Competition and Markets Authority","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Office and Procurator Fiscal Service","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Leeds","10","[c]","36010","26900"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Crown Prosecution Service","Westminster","30","[c]","38610","28370"
"Leaver Dept.","2023","Legal","Department for Education (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","FCDO Services","Milton Keynes","[c]","[c]","[c]","[c]"
