"Status","Year","Disability","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Wales","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Wales","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Wales","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","East Midlands (England)","AA","90","[c]","22750","23230"
"New entrant CS","2023","Declared non-disabled","White","East Midlands (England)","AO","485","[c]","24880","22520"
"New entrant CS","2023","Declared non-disabled","White","East Midlands (England)","EO","90","[c]","27380","27650"
"New entrant CS","2023","Declared non-disabled","White","East Midlands (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","East Midlands (England)","G7","40","[c]","59980","56300"
"New entrant CS","2023","Declared non-disabled","White","East Midlands (England)","HEO","70","[c]","32860","33200"
"New entrant CS","2023","Declared non-disabled","White","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","East Midlands (England)","SEO","55","[c]","43660","42010"
"New entrant CS","2023","Declared non-disabled","White","East Midlands (England)","Unknown","180","[c]","23200","23640"
"New entrant CS","2023","Declared non-disabled","White","East of England","AA","155","[c]","22730","23230"
"New entrant CS","2023","Declared non-disabled","White","East of England","AO","395","[c]","27520","28880"
"New entrant CS","2023","Declared non-disabled","White","East of England","EO","65","[c]","27230","27080"
"New entrant CS","2023","Declared non-disabled","White","East of England","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","East of England","G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","East of England","HEO","45","[c]","32610","32840"
"New entrant CS","2023","Declared non-disabled","White","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","East of England","SEO","50","[c]","42080","40800"
"New entrant CS","2023","Declared non-disabled","White","East of England","Unknown","180","[c]","22960","23640"
"New entrant CS","2023","Declared non-disabled","White","London","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","London","AO","255","[c]","28440","26870"
"New entrant CS","2023","Declared non-disabled","White","London","EO","365","[c]","29030","29280"
"New entrant CS","2023","Declared non-disabled","White","London","G6","80","[c]","74790","72000"
"New entrant CS","2023","Declared non-disabled","White","London","G7","290","[c]","57030","55150"
"New entrant CS","2023","Declared non-disabled","White","London","HEO","625","[c]","35210","35010"
"New entrant CS","2023","Declared non-disabled","White","London","SCS level","40","[c]","105230","98000"
"New entrant CS","2023","Declared non-disabled","White","London","SEO","265","[c]","43010","43000"
"New entrant CS","2023","Declared non-disabled","White","London","Unknown","80","[c]","27050","27640"
"New entrant CS","2023","Declared non-disabled","White","North East (England)","AA","65","[c]","23060","23230"
"New entrant CS","2023","Declared non-disabled","White","North East (England)","AO","685","[c]","24350","22520"
"New entrant CS","2023","Declared non-disabled","White","North East (England)","EO","220","[c]","27240","27890"
"New entrant CS","2023","Declared non-disabled","White","North East (England)","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","North East (England)","G7","90","[c]","53620","52000"
"New entrant CS","2023","Declared non-disabled","White","North East (England)","HEO","165","[c]","32530","32260"
"New entrant CS","2023","Declared non-disabled","White","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","North East (England)","SEO","125","[c]","40200","38920"
"New entrant CS","2023","Declared non-disabled","White","North East (England)","Unknown","150","[c]","22140","23640"
"New entrant CS","2023","Declared non-disabled","White","North West (England)","AA","100","[c]","22510","23230"
"New entrant CS","2023","Declared non-disabled","White","North West (England)","AO","950","[c]","24180","22440"
"New entrant CS","2023","Declared non-disabled","White","North West (England)","EO","275","[c]","27230","27650"
"New entrant CS","2023","Declared non-disabled","White","North West (England)","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","North West (England)","G7","135","[c]","56590","53810"
"New entrant CS","2023","Declared non-disabled","White","North West (England)","HEO","225","[c]","33020","33200"
"New entrant CS","2023","Declared non-disabled","White","North West (England)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","North West (England)","SEO","170","[c]","41300","40000"
"New entrant CS","2023","Declared non-disabled","White","North West (England)","Unknown","385","[c]","23880","23640"
"New entrant CS","2023","Declared non-disabled","White","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Northern Ireland","AO","75","[c]","22480","22520"
"New entrant CS","2023","Declared non-disabled","White","Northern Ireland","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Northern Ireland","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Northern Ireland","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Northern Ireland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Scotland","AA","130","[c]","22280","22180"
"New entrant CS","2023","Declared non-disabled","White","Scotland","AO","685","[c]","22480","22520"
"New entrant CS","2023","Declared non-disabled","White","Scotland","EO","465","[c]","28110","29100"
"New entrant CS","2023","Declared non-disabled","White","Scotland","G6","35","[c]","69190","70000"
"New entrant CS","2023","Declared non-disabled","White","Scotland","G7","140","[c]","55640","52360"
"New entrant CS","2023","Declared non-disabled","White","Scotland","HEO","290","[c]","34310","33520"
"New entrant CS","2023","Declared non-disabled","White","Scotland","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Scotland","SEO","155","[c]","44010","41640"
"New entrant CS","2023","Declared non-disabled","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","South East (England)","AA","175","[c]","22850","23230"
"New entrant CS","2023","Declared non-disabled","White","South East (England)","AO","740","[c]","26630","25610"
"New entrant CS","2023","Declared non-disabled","White","South East (England)","EO","165","[c]","27830","28060"
"New entrant CS","2023","Declared non-disabled","White","South East (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","South East (England)","G7","70","[c]","61330","58750"
"New entrant CS","2023","Declared non-disabled","White","South East (England)","HEO","110","[c]","33360","33200"
"New entrant CS","2023","Declared non-disabled","White","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","South East (England)","SEO","105","[c]","42010","40800"
"New entrant CS","2023","Declared non-disabled","White","South East (England)","Unknown","240","[c]","23120","23640"
"New entrant CS","2023","Declared non-disabled","White","South West (England)","AA","125","[c]","21800","23230"
"New entrant CS","2023","Declared non-disabled","White","South West (England)","AO","500","[c]","24040","22220"
"New entrant CS","2023","Declared non-disabled","White","South West (England)","EO","255","[c]","26860","26840"
"New entrant CS","2023","Declared non-disabled","White","South West (England)","G6","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","South West (England)","G7","140","[c]","54290","52520"
"New entrant CS","2023","Declared non-disabled","White","South West (England)","HEO","260","[c]","32730","32590"
"New entrant CS","2023","Declared non-disabled","White","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","South West (England)","SEO","200","[c]","41560","41000"
"New entrant CS","2023","Declared non-disabled","White","South West (England)","Unknown","235","[c]","26280","23640"
"New entrant CS","2023","Declared non-disabled","White","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Wales","AA","125","[c]","20360","19000"
"New entrant CS","2023","Declared non-disabled","White","Wales","AO","840","[c]","23060","22500"
"New entrant CS","2023","Declared non-disabled","White","Wales","EO","250","[c]","27190","27010"
"New entrant CS","2023","Declared non-disabled","White","Wales","G6","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Wales","G7","80","[c]","53270","53440"
"New entrant CS","2023","Declared non-disabled","White","Wales","HEO","195","[c]","32900","32460"
"New entrant CS","2023","Declared non-disabled","White","Wales","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Wales","SEO","155","[c]","41910","41240"
"New entrant CS","2023","Declared non-disabled","White","Wales","Unknown","135","[c]","22880","23640"
"New entrant CS","2023","Declared non-disabled","White","West Midlands (England)","AA","80","[c]","22490","23230"
"New entrant CS","2023","Declared non-disabled","White","West Midlands (England)","AO","520","[c]","24740","22520"
"New entrant CS","2023","Declared non-disabled","White","West Midlands (England)","EO","120","[c]","27180","27080"
"New entrant CS","2023","Declared non-disabled","White","West Midlands (England)","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","West Midlands (England)","G7","80","[c]","56310","52840"
"New entrant CS","2023","Declared non-disabled","White","West Midlands (England)","HEO","110","[c]","33780","32260"
"New entrant CS","2023","Declared non-disabled","White","West Midlands (England)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","West Midlands (England)","SEO","110","[c]","42500","41780"
"New entrant CS","2023","Declared non-disabled","White","West Midlands (England)","Unknown","115","[c]","23010","23640"
"New entrant CS","2023","Declared non-disabled","White","Yorkshire and The Humber","AA","155","[c]","22620","23230"
"New entrant CS","2023","Declared non-disabled","White","Yorkshire and The Humber","AO","585","[c]","26110","28880"
"New entrant CS","2023","Declared non-disabled","White","Yorkshire and The Humber","EO","190","[c]","27290","27320"
"New entrant CS","2023","Declared non-disabled","White","Yorkshire and The Humber","G6","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Yorkshire and The Humber","G7","120","[c]","55550","52600"
"New entrant CS","2023","Declared non-disabled","White","Yorkshire and The Humber","HEO","140","[c]","32690","31350"
"New entrant CS","2023","Declared non-disabled","White","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Yorkshire and The Humber","SEO","130","[c]","41290","39490"
"New entrant CS","2023","Declared non-disabled","White","Yorkshire and The Humber","Unknown","230","[c]","22790","23640"
"New entrant CS","2023","Undeclared","Asian","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands (England)","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
