"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","SEO","20","[c]","37740","37680"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Cheshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Cheshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Cheshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Cheshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Cheshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Inner London - East","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Inner London - East","London","EO","15","[c]","36940","36140"
"Leaver Dept.","2023","National Crime Agency","Inner London - East","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Inner London - East","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Inner London - East","London","HEO","10","[c]","44060","42240"
"Leaver Dept.","2023","National Crime Agency","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Inner London - East","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Central Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Midlands","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Tees Valley and Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Inner London - West","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Inner London - West","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Inner London - East","London","EO","10","[c]","26950","25890"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Inner London - East","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Inner London - East","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Inner London - East","London","HEO","15","[c]","34780","34850"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Inner London - East","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","West Central Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","West Central Scotland","Outside London","EO","15","[c]","25270","24770"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","West Central Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","West Central Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","West Central Scotland","Outside London","HEO","10","[c]","32250","32340"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Greater Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Inner London - East","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Inner London - East","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Inner London - East","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Inner London - East","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Inner London - East","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","West Central Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","West Midlands","Outside London","AO","20","[c]","21520","21780"
"Leaver Dept.","2023","Office of the Public Guardian","West Midlands","Outside London","EO","10","[c]","25570","25830"
"Leaver Dept.","2023","Office of the Public Guardian","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","East Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Inner London - West","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Eastern Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Cheshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Derbyshire and Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Devon","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","East Anglia","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","North Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Northumberland, and Tyne and Wear","Outside London","AO","15","[c]","21880","22150"
"Leaver Dept.","2023","Rural Payments Agency","Northumberland, and Tyne and Wear","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Northumberland, and Tyne and Wear","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Northumberland, and Tyne and Wear","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Surrey, East and West Sussex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","West Yorkshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","West Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","EO","10","[c]","31290","31970"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Highlands and Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","North Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","West Central Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Highlands and Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Southern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Southern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","North Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","West Central Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Southern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Inner London - West","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Inner London - West","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","West Central Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","West Central Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","West Central Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","West Central Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
