"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Unknown","East of England","SEO/HEO","10","10","37540","37290"
"In post","2023","40-49","Unknown","London","AA/AO","20","20","27950","26060"
"In post","2023","40-49","Unknown","London","EO","90","85","30630","30770"
"In post","2023","40-49","Unknown","London","G6/G7","475","455","63810","63410"
"In post","2023","40-49","Unknown","London","SCS level","190","185","90580","82390"
"In post","2023","40-49","Unknown","London","SEO/HEO","275","265","40680","41410"
"In post","2023","40-49","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","North East (England)","AA/AO","20","20","22480","22520"
"In post","2023","40-49","Unknown","North East (England)","EO","40","35","27780","27890"
"In post","2023","40-49","Unknown","North East (England)","G6/G7","30","30","57940","55280"
"In post","2023","40-49","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","North East (England)","SEO/HEO","65","65","37840","35000"
"In post","2023","40-49","Unknown","North West (England)","AA/AO","30","30","22420","22520"
"In post","2023","40-49","Unknown","North West (England)","EO","40","40","27790","27890"
"In post","2023","40-49","Unknown","North West (England)","G6/G7","65","65","58540","55890"
"In post","2023","40-49","Unknown","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","North West (England)","SEO/HEO","115","110","37390","35000"
"In post","2023","40-49","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","SEO/HEO","10","10","35310","35000"
"In post","2023","40-49","Unknown","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","Unknown","60","60","[c]","[c]"
"In post","2023","40-49","Unknown","Scotland","AA/AO","650","605","25330","24890"
"In post","2023","40-49","Unknown","Scotland","EO","830","785","30600","29450"
"In post","2023","40-49","Unknown","Scotland","G6/G7","1295","1240","67190","65280"
"In post","2023","40-49","Unknown","Scotland","SCS level","105","105","88920","83530"
"In post","2023","40-49","Unknown","Scotland","SEO/HEO","1770","1700","42400","41640"
"In post","2023","40-49","Unknown","South East (England)","AA/AO","15","15","22910","22520"
"In post","2023","40-49","Unknown","South East (England)","EO","20","20","28210","28060"
"In post","2023","40-49","Unknown","South East (England)","G6/G7","50","50","68010","63500"
"In post","2023","40-49","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","South East (England)","SEO/HEO","25","25","38590","36990"
"In post","2023","40-49","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","South West (England)","G6/G7","35","35","57660","54680"
"In post","2023","40-49","Unknown","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","South West (England)","SEO/HEO","30","30","36930","35000"
"In post","2023","40-49","Unknown","Unknown","EO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","G6/G7","10","10","62790","62850"
"In post","2023","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Wales","AA/AO","15","15","22260","22520"
"In post","2023","40-49","Unknown","Wales","EO","15","10","28180","28120"
"In post","2023","40-49","Unknown","Wales","G6/G7","20","20","58180","54680"
"In post","2023","40-49","Unknown","Wales","SCS level","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Wales","SEO/HEO","45","45","38000","35340"
"In post","2023","40-49","Unknown","West Midlands (England)","AA/AO","10","5","22520","22520"
"In post","2023","40-49","Unknown","West Midlands (England)","EO","30","25","27840","28120"
"In post","2023","40-49","Unknown","West Midlands (England)","G6/G7","35","35","56850","56850"
"In post","2023","40-49","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","West Midlands (England)","SEO/HEO","115","115","37880","35490"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","AA/AO","20","15","22070","21830"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","EO","35","35","26910","27110"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","G6/G7","100","95","56900","54680"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","SCS level","15","15","79620","76270"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","SEO/HEO","105","100","36390","35000"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","Scotland","SEO/HEO","10","10","37730","37760"
"In post","2023","40-49","Veterinarian","South East (England)","G6/G7","10","10","60250","60140"
"In post","2023","40-49","Veterinarian","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","South West (England)","G6/G7","15","15","51860","52720"
"In post","2023","40-49","Veterinarian","South West (England)","SEO/HEO","25","25","39210","38550"
"In post","2023","40-49","Veterinarian","Wales","G6/G7","10","10","[c]","[c]"
"In post","2023","40-49","Veterinarian","Wales","SEO/HEO","10","10","38120","37500"
"In post","2023","40-49","Veterinarian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","West Midlands (England)","SEO/HEO","10","10","39520","38610"
"In post","2023","40-49","Veterinarian","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","East Midlands (England)","G6/G7","15","15","64960","59880"
"In post","2023","50-59","Commercial","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","East Midlands (England)","SEO/HEO","20","20","41860","42210"
"In post","2023","50-59","Commercial","East of England","AA/AO","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","East of England","G6/G7","20","20","67310","65500"
"In post","2023","50-59","Commercial","East of England","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","East of England","SEO/HEO","45","45","39590","40450"
"In post","2023","50-59","Commercial","London","AA/AO","10","10","26590","25280"
"In post","2023","50-59","Commercial","London","EO","30","30","31900","32090"
"In post","2023","50-59","Commercial","London","G6/G7","240","235","67920","66270"
"In post","2023","50-59","Commercial","London","SCS level","70","70","127450","127470"
"In post","2023","50-59","Commercial","London","SEO/HEO","140","135","43350","43210"
"In post","2023","50-59","Commercial","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","North East (England)","G6/G7","25","25","63010","58310"
"In post","2023","50-59","Commercial","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","North East (England)","SEO/HEO","25","25","40540","38470"
"In post","2023","50-59","Commercial","North West (England)","AA/AO","15","10","21940","21690"
"In post","2023","50-59","Commercial","North West (England)","EO","20","15","28250","28120"
"In post","2023","50-59","Commercial","North West (England)","G6/G7","100","100","62780","62880"
"In post","2023","50-59","Commercial","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","North West (England)","SEO/HEO","120","120","38280","38470"
"In post","2023","50-59","Commercial","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scotland","AA/AO","20","15","27660","28490"
"In post","2023","50-59","Commercial","Scotland","EO","15","15","29930","28120"
"In post","2023","50-59","Commercial","Scotland","G6/G7","25","25","64130","60180"
"In post","2023","50-59","Commercial","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scotland","SEO/HEO","60","60","39180","38650"
"In post","2023","50-59","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","South East (England)","EO","20","20","28210","27470"
"In post","2023","50-59","Commercial","South East (England)","G6/G7","55","55","63770","65410"
"In post","2023","50-59","Commercial","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","South East (England)","SEO/HEO","95","95","40500","41200"
"In post","2023","50-59","Commercial","South West (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","South West (England)","EO","20","20","27600","27790"
"In post","2023","50-59","Commercial","South West (England)","G6/G7","125","120","61260","56760"
"In post","2023","50-59","Commercial","South West (England)","SCS level","30","30","110590","105070"
"In post","2023","50-59","Commercial","South West (England)","SEO/HEO","185","175","39490","41000"
"In post","2023","50-59","Commercial","South West (England)","Unknown","40","40","52210","50420"
"In post","2023","50-59","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Wales","AA/AO","15","10","22080","22500"
"In post","2023","50-59","Commercial","Wales","EO","20","20","27900","27450"
"In post","2023","50-59","Commercial","Wales","G6/G7","20","20","59880","56000"
"In post","2023","50-59","Commercial","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Wales","SEO/HEO","55","50","38150","38470"
"In post","2023","50-59","Commercial","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","West Midlands (England)","EO","15","15","26960","26350"
"In post","2023","50-59","Commercial","West Midlands (England)","G6/G7","35","35","70690","68410"
"In post","2023","50-59","Commercial","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","West Midlands (England)","SEO/HEO","50","50","40220","40640"
"In post","2023","50-59","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","AA/AO","20","15","21710","21690"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","EO","15","15","27720","28120"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","G6/G7","80","80","62160","61680"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","SEO/HEO","105","100","38350","38470"
"In post","2023","50-59","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","50-59","Communications","East Midlands (England)","SEO/HEO","20","20","39980","42510"
"In post","2023","50-59","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
