"Status","Year","Ethnicity","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","London","Heterosexual / straight","50","[c]","30070","29000"
"New entrant CS","2023","Other ethnicity","No function","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Outside London","Heterosexual / straight","90","[c]","26450","23850"
"New entrant CS","2023","Other ethnicity","No function","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","London","Undeclared","55","[c]","36870","34190"
"New entrant CS","2023","Undeclared","No function","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Outside London","Heterosexual / straight","80","[c]","26430","23640"
"New entrant CS","2023","Undeclared","No function","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Outside London","Undeclared","190","[c]","28650","25750"
"New entrant CS","2023","Undeclared","No function","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","London","Unknown","150","[c]","34370","35400"
"New entrant CS","2023","Unknown","Analysis","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Outside London","Unknown","115","[c]","30100","30650"
"New entrant CS","2023","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outside London","Unknown","120","[c]","31770","27860"
"New entrant CS","2023","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","Unknown","75","[c]","39130","37620"
"New entrant CS","2023","Unknown","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Outside London","Unknown","55","[c]","35100","31880"
"New entrant CS","2023","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","Unknown","25","[c]","[c]","[c]"
