"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Devon CC","Outside London","30","[c]","25580","19080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Other","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Greater Manchester South West","Outside London","15","[c]","37220","32430"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Policy","Westminster","London","375","[c]","49290","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Devon CC","Outside London","10","[c]","43440","45150"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Westminster","London","15","[c]","49480","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Property","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Property","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Devon CC","Outside London","40","[c]","40980","39650"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Monmouthshire and Newport","Outside London","15","[c]","37970","30640"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Security","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Statistics","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Commercial","Westminster","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Communications","Westminster","London","10","[c]","45960","41810"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Counter Fraud","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Economics","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Finance","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Human Resources","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Operational Research","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Other","Westminster","London","10","[c]","39480","34020"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Planning","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Policy","Westminster","London","130","[c]","45450","40520"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Westminster","London","25","[c]","48010","52900"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Property","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Science and Engineering","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Social Research","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","Statistics","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Manchester","Outside London","10","[c]","41750","38050"
"Leaver CS","2023","Department for Education","Commercial","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Communications","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Communications","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Communications","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Communications","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Communications","Westminster","London","20","[c]","40160","37870"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Coventry","Outside London","25","[c]","45380","47210"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Manchester","Outside London","30","[c]","45790","39980"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Sheffield","Outside London","15","[c]","42420","37590"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Digital, Data and Technology","Westminster","London","20","[c]","44660","41720"
"Leaver CS","2023","Department for Education","Economics","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Economics","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Economics","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Finance","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Finance","Manchester","Outside London","10","[c]","39560","37590"
"Leaver CS","2023","Department for Education","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Finance","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Finance","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Human Resources","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Human Resources","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Human Resources","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Human Resources","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Legal","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Legal","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Legal","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Coventry","Outside London","40","[c]","42200","37790"
"Leaver CS","2023","Department for Education","Operational Delivery","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Darlington","Outside London","10","[c]","37790","34470"
"Leaver CS","2023","Department for Education","Operational Delivery","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Manchester","Outside London","10","[c]","34670","33370"
"Leaver CS","2023","Department for Education","Operational Delivery","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Delivery","Westminster","London","20","[c]","58020","56330"
"Leaver CS","2023","Department for Education","Operational Research","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Operational Research","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Policy","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Policy","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Policy","Darlington","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Policy","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Policy","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Policy","Manchester","Outside London","10","[c]","39490","36830"
"Leaver CS","2023","Department for Education","Policy","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Policy","Sheffield","Outside London","15","[c]","33780","32280"
"Leaver CS","2023","Department for Education","Policy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Policy","Westminster","London","45","[c]","48390","43000"
"Leaver CS","2023","Department for Education","Project Delivery","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Coventry","Outside London","10","[c]","32310","30330"
"Leaver CS","2023","Department for Education","Project Delivery","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Project Delivery","Westminster","London","25","[c]","43370","39460"
"Leaver CS","2023","Department for Education","Security","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Social Research","Westminster","London","10","[c]","29780","18370"
"Leaver CS","2023","Department for Education","Statistics","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Statistics","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Statistics","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Statistics","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Statistics","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Statistics","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Westminster","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Communications","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Bristol, City of","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Warrington","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Westminster","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Economics","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Economics","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Economics","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Finance","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Human Resources","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Northumberland","Outside London","[c]","[c]","[c]","[c]"
