"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","HM Revenue and Customs","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Tower Hamlets","London","20","20","50870","45420"
"In post","2023","Analysis","HM Revenue and Customs","Tyneside","Outside London","40","40","43180","41500"
"In post","2023","Analysis","HM Revenue and Customs","West Sussex (South West)","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs","Westminster","London","180","175","55160","48570"
"In post","2023","Analysis","HM Treasury","Camden and City of London","London","5","5","[c]","[c]"
"In post","2023","Analysis","HM Treasury","Darlington","Outside London","20","20","39160","32790"
"In post","2023","Analysis","HM Treasury","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Treasury","Westminster","London","205","200","46930","43200"
"In post","2023","Analysis","Home Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Croydon","London","115","105","42860","37720"
"In post","2023","Analysis","Home Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2023","Analysis","Home Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Liverpool","Outside London","20","20","41300","39090"
"In post","2023","Analysis","Home Office","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Sheffield","Outside London","65","60","40040","39000"
"In post","2023","Analysis","Home Office","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Westminster","London","355","350","48240","44170"
"In post","2023","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","65","60","41210","36990"
"In post","2023","Analysis","Ministry of Defence","Buckinghamshire","Outside London","10","10","37490","37650"
"In post","2023","Analysis","Ministry of Defence","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Central Hampshire","Outside London","555","535","45190","49260"
"In post","2023","Analysis","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Portsmouth","Outside London","25","25","38800","34300"
"In post","2023","Analysis","Ministry of Defence","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South Hampshire","Outside London","20","20","42210","41200"
"In post","2023","Analysis","Ministry of Defence","Staffordshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Westminster","London","140","140","46890","45750"
"In post","2023","Analysis","Ministry of Defence","Wiltshire","Outside London","515","505","43400","39890"
"In post","2023","Analysis","Ministry of Justice","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","25","25","41110","37680"
"In post","2023","Analysis","Ministry of Justice","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Leeds","Outside London","60","60","39880","37680"
"In post","2023","Analysis","Ministry of Justice","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Liverpool","Outside London","10","10","36250","37680"
"In post","2023","Analysis","Ministry of Justice","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Manchester","Outside London","10","10","36570","32760"
"In post","2023","Analysis","Ministry of Justice","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Nottingham","Outside London","20","20","38580","37680"
"In post","2023","Analysis","Ministry of Justice","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Sheffield","Outside London","10","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Tower Hamlets","London","390","375","49420","43650"
"In post","2023","Analysis","Ministry of Justice","Tyneside","Outside London","15","15","35980","34470"
"In post","2023","Analysis","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Westminster","London","170","165","48270","43650"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","10","10","33470","32800"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","100","95","41500","40640"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Westminster","London","35","30","48530","36330"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Glasgow City","Outside London","55","55","43500","38500"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","London","110","110","49660","46250"
"In post","2023","Analysis","Office of Rail and Road","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Tower Hamlets","London","30","30","58950","57140"
"In post","2023","Analysis","Office of Rail and Road","York","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Scottish Government","City of Edinburgh","Outside London","15","15","40970","38170"
"In post","2023","Analysis","Scottish Government","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
