"Status","Year","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Food Standards Scotland","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","London","Camden and City of London","25","[c]","41550","30540"
"New entrant CS","2023","Government Actuary's Department","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","London","Westminster","15","[c]","91700","73500"
"New entrant CS","2023","Government Commercial Organisation","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","North West (England)","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","North West (England)","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Scotland","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","West Midlands (England)","Birmingham","10","[c]","89790","70250"
"New entrant CS","2023","Government Commercial Organisation","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Yorkshire and The Humber","Leeds","10","[c]","72950","68740"
"New entrant CS","2023","Government Commercial Organisation","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","London","Westminster","25","[c]","43660","43160"
"New entrant CS","2023","Government Internal Audit Agency","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","London","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","London","Westminster","260","[c]","39660","31640"
"New entrant CS","2023","Government Legal Department","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","South West (England)","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Yorkshire and The Humber","Leeds","45","[c]","43030","48990"
"New entrant CS","2023","Government Property Agency","East Midlands (England)","Nottingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","London","Westminster","20","[c]","47810","45700"
"New entrant CS","2023","Government Property Agency","North West (England)","Manchester","15","[c]","46690","40120"
"New entrant CS","2023","Government Property Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","West Midlands (England)","Birmingham","15","[c]","46420","40000"
"New entrant CS","2023","Government Property Agency","Yorkshire and The Humber","Leeds","15","[c]","49390","51830"
"New entrant CS","2023","HM Courts and Tribunals Service","East Midlands (England)","Derby","20","[c]","23250","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East Midlands (England)","Leicester","50","[c]","21680","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East Midlands (England)","Leicestershire CC and Rutland","80","[c]","21890","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East Midlands (England)","Lincolnshire CC","20","[c]","22840","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","East Midlands (England)","Nottingham","40","[c]","22370","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East Midlands (England)","West Northamptonshire","85","[c]","21950","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Bedford","10","[c]","23100","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Essex Thames Gateway","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Heart of Essex","10","[c]","24350","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Hertfordshire CC","25","[c]","24380","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Luton","20","[c]","22170","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Peterborough","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Southend-on-Sea","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","East of England","Suffolk CC","25","[c]","21900","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Bexley and Greenwich","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Bromley","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Camden and City of London","60","[c]","26290","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Hackney and Newham","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Haringey and Islington","20","[c]","26730","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Harrow and Hillingdon","10","[c]","28200","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Hounslow and Richmond upon Thames","10","[c]","26110","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Merton, Kingston upon Thames and Sutton","10","[c]","27290","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Redbridge and Waltham Forest","10","[c]","25740","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Tower Hamlets","10","[c]","25480","25480"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Wandsworth","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","London","Westminster","105","[c]","30960","29660"
"New entrant CS","2023","HM Courts and Tribunals Service","North East (England)","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North East (England)","South Teesside","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North East (England)","Tyneside","15","[c]","23820","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","East Merseyside","20","[c]","21790","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Greater Manchester South West","45","[c]","23020","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Liverpool","25","[c]","26350","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Manchester","55","[c]","23350","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","20","[c]","21960","20850"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","North West (England)","Wirral","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Berkshire","25","[c]","25560","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Buckinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Central Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","East Sussex CC","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Milton Keynes","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","North Hampshire","15","[c]","21510","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Oxfordshire CC","15","[c]","22790","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Portsmouth","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","Southampton","15","[c]","24440","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","West Surrey","15","[c]","25910","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Bournemouth, Christchurch and Poole","15","[c]","23280","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Bristol, City of","35","[c]","21800","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Gloucestershire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Plymouth","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Somerset CC","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Swindon","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Unknown","Unknown","15","[c]","23700","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Bridgend and Neath Port Talbot","10","[c]","21780","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Cardiff and Vale of Glamorgan","30","[c]","24230","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Central Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Gwent Valleys","10","[c]","21780","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Gwynedd","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Monmouthshire and Newport","50","[c]","22170","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Wales","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Birmingham","155","[c]","22930","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Stoke-on-Trent","65","[c]","21750","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Warwickshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Wolverhampton","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire CC","30","[c]","22020","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Bradford","20","[c]","22620","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Leeds","45","[c]","22490","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Sheffield","25","[c]","22720","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","Yorkshire and The Humber","York","10","[c]","20670","19930"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","Leicester","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","East Midlands (England)","Nottingham","30","[c]","29770","23390"
"New entrant CS","2023","HM Land Registry","East of England","Peterborough","25","[c]","24650","23390"
"New entrant CS","2023","HM Land Registry","London","Croydon","30","[c]","36120","31680"
"New entrant CS","2023","HM Land Registry","North East (England)","Durham","40","[c]","24990","23390"
"New entrant CS","2023","HM Land Registry","North West (England)","Mid Lancashire","20","[c]","30800","23390"
"New entrant CS","2023","HM Land Registry","North West (England)","Wirral","35","[c]","29230","23390"
"New entrant CS","2023","HM Land Registry","South West (England)","Dorset","25","[c]","25030","23390"
"New entrant CS","2023","HM Land Registry","South West (England)","Gloucestershire CC","15","[c]","31680","28080"
"New entrant CS","2023","HM Land Registry","South West (England)","Plymouth","40","[c]","28700","23390"
"New entrant CS","2023","HM Land Registry","Wales","Swansea","35","[c]","29250","23390"
"New entrant CS","2023","HM Land Registry","West Midlands (England)","Coventry","20","[c]","28220","23390"
"New entrant CS","2023","HM Land Registry","West Midlands (England)","Telford and Wrekin","20","[c]","24710","23390"
"New entrant CS","2023","HM Land Registry","Yorkshire and The Humber","Kingston upon Hull, City of","20","[c]","24810","23390"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Derby","65","[c]","22130","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","East Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Leicester","150","[c]","24750","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Leicestershire CC and Rutland","135","[c]","26670","28480"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Lincolnshire CC","215","[c]","26130","24320"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","North Northamptonshire","20","[c]","23120","23640"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","North Nottinghamshire","140","[c]","26040","24190"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","Nottingham","155","[c]","26030","24070"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","South Nottinghamshire","45","[c]","27700","28880"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","South and West Derbyshire","75","[c]","26300","28480"
"New entrant CS","2023","HM Prison and Probation Service","East Midlands (England)","West Northamptonshire","95","[c]","26240","24070"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Bedford","125","[c]","26460","24070"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Breckland and South Norfolk","80","[c]","27470","28880"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Cambridgeshire CC","160","[c]","26210","28480"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Essex Haven Gateway","30","[c]","22780","23640"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Essex Thames Gateway","25","[c]","22320","23640"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Heart of Essex","145","[c]","26020","25450"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Hertfordshire CC","115","[c]","26780","27640"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Luton","20","[c]","22400","23640"
"New entrant CS","2023","HM Prison and Probation Service","East of England","North and West Norfolk","45","[c]","26260","28160"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Norwich and East Norfolk","170","[c]","25140","24570"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Peterborough","20","[c]","25520","23640"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Southend-on-Sea","15","[c]","22610","23640"
"New entrant CS","2023","HM Prison and Probation Service","East of England","Suffolk CC","255","[c]","26010","24070"
"New entrant CS","2023","HM Prison and Probation Service","East of England","West Essex","10","[c]","21980","23640"
"New entrant CS","2023","HM Prison and Probation Service","London","Barking & Dagenham and Havering","15","[c]","26590","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Barnet","20","[c]","26300","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Bexley and Greenwich","160","[c]","30490","32110"
"New entrant CS","2023","HM Prison and Probation Service","London","Brent","10","[c]","26820","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Bromley","25","[c]","26610","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Croydon","65","[c]","27890","26760"
"New entrant CS","2023","HM Prison and Probation Service","London","Ealing","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Enfield","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Hackney and Newham","30","[c]","26350","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Haringey and Islington","140","[c]","31810","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Hounslow and Richmond upon Thames","185","[c]","32050","34110"
"New entrant CS","2023","HM Prison and Probation Service","London","Kensington & Chelsea and Hammersmith & Fulham","105","[c]","31020","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Lambeth","85","[c]","31280","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Lewisham and Southwark","95","[c]","26240","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Redbridge and Waltham Forest","25","[c]","27180","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Tower Hamlets","15","[c]","25540","27640"
"New entrant CS","2023","HM Prison and Probation Service","London","Wandsworth","135","[c]","32170","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Westminster","30","[c]","39770","36000"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Darlington","15","[c]","22660","21360"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Durham","430","[c]","27590","28880"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Hartlepool and Stockton-on-Tees","165","[c]","25790","24070"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Northumberland","15","[c]","23530","23640"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","South Teesside","30","[c]","22880","23640"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Sunderland","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Tyneside","100","[c]","23450","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Blackburn with Darwen","35","[c]","22600","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Blackpool","20","[c]","22610","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Cheshire East","105","[c]","26280","24070"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Cheshire West and Chester","30","[c]","23230","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Chorley and West Lancashire","230","[c]","27090","28880"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","East Cumbria","20","[c]","24190","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","East Lancashire","30","[c]","22390","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","East Merseyside","45","[c]","23820","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester North East","90","[c]","25080","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester North West","130","[c]","26670","28880"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester South East","30","[c]","24110","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester South West","80","[c]","23640","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Lancaster and Wyre","95","[c]","26340","28680"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Liverpool","140","[c]","24760","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Manchester","205","[c]","25000","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Mid Lancashire","125","[c]","25390","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Sefton","30","[c]","23410","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Warrington","135","[c]","27310","28880"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","West Cumbria","45","[c]","26820","24070"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Wirral","20","[c]","22470","23640"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Berkshire","55","[c]","23060","23640"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Brighton and Hove","30","[c]","23700","23640"
