"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","Ministry of Defence","SEO/HEO","SEO","35","[c]","39800","39890"
"New entrant CS","2023","Analysis","Ministry of Justice","EO","EO","15","[c]","28930","29660"
"New entrant CS","2023","Analysis","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Justice","G6/G7","G7","10","[c]","55320","54760"
"New entrant CS","2023","Analysis","Ministry of Justice","SEO/HEO","HEO","95","[c]","33780","35410"
"New entrant CS","2023","Analysis","Ministry of Justice","SEO/HEO","SEO","40","[c]","40920","41750"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","EO","EO","10","[c]","27600","26870"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","20","[c]","33870","33130"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","EO","EO","15","[c]","26440","25750"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","SEO/HEO","HEO","10","[c]","34450","33400"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","AA/AO","AO","45","[c]","21000","21200"
"New entrant CS","2023","Analysis","UK Statistics Authority","EO","EO","35","[c]","25110","24840"
"New entrant CS","2023","Analysis","UK Statistics Authority","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","G6/G7","G7","15","[c]","53360","51460"
"New entrant CS","2023","Analysis","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","SEO/HEO","HEO","130","[c]","31520","31560"
"New entrant CS","2023","Analysis","UK Statistics Authority","SEO/HEO","SEO","25","[c]","38920","39190"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Attorney General's Departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","G6/G7","G6","25","[c]","81460","82500"
"New entrant CS","2023","Commercial","Cabinet Office","G6/G7","G7","70","[c]","67670","69000"
"New entrant CS","2023","Commercial","Cabinet Office","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","SEO/HEO","HEO","45","[c]","29720","28840"
"New entrant CS","2023","Commercial","Cabinet Office","SEO/HEO","SEO","10","[c]","39610","39860"
"New entrant CS","2023","Commercial","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","SEO/HEO","SEO","15","[c]","38680","37710"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","20","[c]","31020","30320"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","20","[c]","38170","37300"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","SEO/HEO","HEO","15","[c]","34320","35010"
"New entrant CS","2023","Commercial","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","SEO/HEO","HEO","10","[c]","32620","31350"
"New entrant CS","2023","Commercial","Department for Transport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Work and Pensions","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","SEO/HEO","HEO","15","[c]","32740","33240"
"New entrant CS","2023","Commercial","Department of Health and Social Care","SEO/HEO","SEO","10","[c]","39300","39360"
"New entrant CS","2023","Commercial","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","AA/AO","AO","65","[c]","22490","22080"
"New entrant CS","2023","Commercial","Ministry of Defence","EO","EO","70","[c]","26900","27080"
"New entrant CS","2023","Commercial","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","SEO/HEO","HEO","75","[c]","33070","33830"
"New entrant CS","2023","Commercial","Ministry of Defence","SEO/HEO","SEO","35","[c]","43010","43060"
"New entrant CS","2023","Commercial","Ministry of Defence","Unknown","Unknown","25","[c]","33990","32500"
"New entrant CS","2023","Commercial","Ministry of Justice","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","EO","EO","10","[c]","32300","32300"
"New entrant CS","2023","Commercial","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","SEO/HEO","HEO","10","[c]","34760","35240"
"New entrant CS","2023","Communications","Cabinet Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","20","[c]","36190","36290"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","EO","EO","15","[c]","29070","29530"
"New entrant CS","2023","Communications","Department for Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","SEO/HEO","HEO","20","[c]","35580","37870"
"New entrant CS","2023","Communications","Department for Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","20","[c]","31970","30910"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","10","[c]","39020","37680"
"New entrant CS","2023","Communications","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
