"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Project Delivery","London","Croydon","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Croydon","Unknown","40","[c]","39340","36000"
"New entrant CS","2023","Project Delivery","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Hackney and Newham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Tower Hamlets","Heterosexual / straight","95","[c]","42190","34110"
"New entrant CS","2023","Project Delivery","London","Tower Hamlets","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Tower Hamlets","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Tower Hamlets","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Westminster","Heterosexual / straight","75","[c]","41810","36000"
"New entrant CS","2023","Project Delivery","London","Westminster","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Westminster","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","Westminster","Unknown","110","[c]","35190","28840"
"New entrant CS","2023","Project Delivery","North East (England)","Darlington","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Tyneside","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","Tyneside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester South West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Greater Manchester South West","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Liverpool","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Liverpool","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Manchester","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Manchester","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Sefton","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","West Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","Belfast","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","City of Edinburgh","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Glasgow City","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Berkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Buckinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Buckinghamshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Central Hampshire","Heterosexual / straight","40","[c]","35260","33830"
"New entrant CS","2023","Project Delivery","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Central Hampshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Portsmouth","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","Portsmouth","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","South Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","110","[c]","35900","32500"
"New entrant CS","2023","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","90","[c]","31430","24750"
"New entrant CS","2023","Project Delivery","South West (England)","Bristol, City of","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Devon CC","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Devon CC","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Plymouth","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Plymouth","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Somerset CC","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Wiltshire","Heterosexual / straight","65","[c]","36640","33990"
"New entrant CS","2023","Project Delivery","South West (England)","Wiltshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Wiltshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Wiltshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Monmouthshire and Newport","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Birmingham","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Coventry","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Staffordshire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Staffordshire CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Leeds","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Leeds","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Sheffield","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Yorkshire and The Humber","York","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Leicestershire CC and Rutland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Nottingham","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","Nottingham","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
