"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Wales","South West Wales","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Wales","South West Wales","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Wales","South West Wales","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Swansea","AA/AO","Female","350","[c]","21210","21840"
"Leaver CS","2023","Wales","Swansea","AA/AO","Male","185","[c]","21450","21840"
"Leaver CS","2023","Wales","Swansea","EO","Female","40","[c]","27670","27450"
"Leaver CS","2023","Wales","Swansea","EO","Male","35","[c]","27450","26960"
"Leaver CS","2023","Wales","Swansea","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Swansea","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Swansea","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Swansea","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Swansea","SEO/HEO","Female","40","[c]","37820","35020"
"Leaver CS","2023","Wales","Swansea","SEO/HEO","Male","55","[c]","39150","39190"
"Leaver CS","2023","Wales","Swansea","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Swansea","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Birmingham","AA/AO","Female","300","[c]","21630","21780"
"Leaver CS","2023","West Midlands (England)","Birmingham","AA/AO","Male","225","[c]","21580","21780"
"Leaver CS","2023","West Midlands (England)","Birmingham","EO","Female","130","[c]","27110","27570"
"Leaver CS","2023","West Midlands (England)","Birmingham","EO","Male","95","[c]","28240","27570"
"Leaver CS","2023","West Midlands (England)","Birmingham","G6/G7","Female","55","[c]","59070","55730"
"Leaver CS","2023","West Midlands (England)","Birmingham","G6/G7","Male","50","[c]","60740","57350"
"Leaver CS","2023","West Midlands (England)","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Birmingham","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Birmingham","SEO/HEO","Female","135","[c]","37550","36630"
"Leaver CS","2023","West Midlands (England)","Birmingham","SEO/HEO","Male","95","[c]","39020","37540"
"Leaver CS","2023","West Midlands (England)","Birmingham","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Birmingham","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","EO","Female","30","[c]","26650","27570"
"Leaver CS","2023","West Midlands (England)","Coventry","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","SEO/HEO","Female","30","[c]","35590","36280"
"Leaver CS","2023","West Midlands (England)","Coventry","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Coventry","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Dudley","AA/AO","Female","35","[c]","21490","21690"
"Leaver CS","2023","West Midlands (England)","Dudley","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Dudley","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Dudley","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Dudley","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Dudley","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Dudley","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Dudley","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Herefordshire, County of","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Sandwell","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Sandwell","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Sandwell","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Sandwell","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Sandwell","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Sandwell","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Sandwell","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Sandwell","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","EO","Male","40","[c]","29570","29670"
"Leaver CS","2023","West Midlands (England)","Shropshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Shropshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Solihull","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Solihull","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Solihull","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Solihull","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Solihull","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Solihull","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Solihull","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Solihull","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","AA/AO","Female","110","[c]","21680","21780"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","AA/AO","Male","120","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","EO","Female","60","[c]","28020","27570"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","EO","Male","55","[c]","28130","27570"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Staffordshire CC","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","AA/AO","Female","90","[c]","21500","21500"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","AA/AO","Male","40","[c]","21660","21690"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","EO","Female","50","[c]","27850","28120"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Stoke-on-Trent","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Telford and Wrekin","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Walsall","AA/AO","Female","35","[c]","21510","21500"
"Leaver CS","2023","West Midlands (England)","Walsall","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Walsall","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Walsall","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Walsall","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Walsall","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Walsall","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Walsall","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","AA/AO","Female","45","[c]","21480","21690"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Warwickshire CC","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","AA/AO","Female","30","[c]","21430","21690"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Wolverhampton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","AA/AO","Female","90","[c]","21660","21690"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","AA/AO","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Worcestershire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","Female","95","[c]","21500","21690"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","AA/AO","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","EO","Female","45","[c]","27710","27570"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Bradford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","AA/AO","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","AA/AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","AA/AO","Female","160","[c]","21500","21690"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","AA/AO","Male","170","[c]","21610","21690"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","EO","Female","135","[c]","26650","27570"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","EO","Male","140","[c]","26900","27510"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","G6/G7","Female","105","[c]","58340","57450"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","G6/G7","Male","100","[c]","60360","60820"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","SEO/HEO","Female","185","[c]","35300","34510"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","SEO/HEO","Male","155","[c]","36330","37000"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Leeds","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","AA/AO","Female","30","[c]","23910","22150"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","AA/AO","Male","50","[c]","24660","21880"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North Yorkshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","AA/AO","Female","85","[c]","21860","21780"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","AA/AO","Male","80","[c]","21950","22400"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","EO","Female","60","[c]","27280","27390"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","EO","Male","55","[c]","27160","26850"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","G6/G7","Female","30","[c]","56720","54790"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","G6/G7","Male","40","[c]","59010","55570"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SEO/HEO","Female","55","[c]","35840","34970"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SEO/HEO","Male","50","[c]","38070","37920"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","SEO/HEO","Female","15","[c]","[c]","[c]"
