"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Buckinghamshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Buckinghamshire","Unknown","75","[c]","30480","28120"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Caithness and Sutherland, and Ross and Cromarty","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Heterosexual / straight","50","[c]","30660","23640"
"New entrant CS","2023","Calderdale and Kirklees","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Calderdale and Kirklees","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Heterosexual / straight","205","[c]","32220","28880"
"New entrant CS","2023","Cambridgeshire CC","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Cambridgeshire CC","Unknown","145","[c]","31850","28210"
"New entrant CS","2023","Camden and City of London","Heterosexual / straight","75","[c]","38440","30090"
"New entrant CS","2023","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Camden and City of London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Camden and City of London","Unknown","60","[c]","33490","29750"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Heterosexual / straight","680","[c]","31610","26900"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","LGBO","105","[c]","27390","23640"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Undeclared","55","[c]","32740","31270"
"New entrant CS","2023","Cardiff and Vale of Glamorgan","Unknown","400","[c]","26910","25750"
"New entrant CS","2023","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Bedfordshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Central Hampshire","Heterosexual / straight","340","[c]","32300","30880"
"New entrant CS","2023","Central Hampshire","LGBO","30","[c]","29080","30650"
"New entrant CS","2023","Central Hampshire","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Central Hampshire","Unknown","180","[c]","31370","27330"
"New entrant CS","2023","Central Valleys","Heterosexual / straight","170","[c]","28140","28120"
"New entrant CS","2023","Central Valleys","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Central Valleys","Unknown","40","[c]","24050","22890"
"New entrant CS","2023","Cheshire East","Heterosexual / straight","95","[c]","28650","23640"
"New entrant CS","2023","Cheshire East","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire East","Unknown","70","[c]","27820","26780"
"New entrant CS","2023","Cheshire West and Chester","Heterosexual / straight","35","[c]","28790","23640"
"New entrant CS","2023","Cheshire West and Chester","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire West and Chester","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Heterosexual / straight","140","[c]","27900","28880"
"New entrant CS","2023","Chorley and West Lancashire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Chorley and West Lancashire","Unknown","90","[c]","28150","28880"
"New entrant CS","2023","City of Edinburgh","Heterosexual / straight","485","[c]","34970","31120"
"New entrant CS","2023","City of Edinburgh","LGBO","95","[c]","35480","31350"
"New entrant CS","2023","City of Edinburgh","Undeclared","40","[c]","34350","33520"
"New entrant CS","2023","City of Edinburgh","Unknown","795","[c]","35390","31290"
"New entrant CS","2023","Clackmannanshire and Fife","Heterosexual / straight","45","[c]","31490","29100"
"New entrant CS","2023","Clackmannanshire and Fife","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Clackmannanshire and Fife","Unknown","65","[c]","27600","25320"
"New entrant CS","2023","Conwy and Denbighshire","Heterosexual / straight","40","[c]","29210","23640"
"New entrant CS","2023","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Conwy and Denbighshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Heterosexual / straight","85","[c]","31620","25920"
"New entrant CS","2023","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cornwall and Isles of Scilly","Unknown","40","[c]","29610","23640"
"New entrant CS","2023","Coventry","Heterosexual / straight","175","[c]","33190","30330"
"New entrant CS","2023","Coventry","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Coventry","Unknown","45","[c]","27620","23640"
"New entrant CS","2023","Croydon","Heterosexual / straight","250","[c]","30570","26920"
"New entrant CS","2023","Croydon","LGBO","40","[c]","34320","29820"
"New entrant CS","2023","Croydon","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Croydon","Unknown","785","[c]","31370","29750"
"New entrant CS","2023","Darlington","Heterosexual / straight","280","[c]","34560","31440"
"New entrant CS","2023","Darlington","LGBO","40","[c]","32370","29970"
"New entrant CS","2023","Darlington","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Darlington","Unknown","55","[c]","34520","30530"
"New entrant CS","2023","Derby","Heterosexual / straight","70","[c]","24440","23640"
"New entrant CS","2023","Derby","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Derby","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Devon CC","Heterosexual / straight","395","[c]","29090","27500"
"New entrant CS","2023","Devon CC","LGBO","55","[c]","26780","24150"
"New entrant CS","2023","Devon CC","Undeclared","65","[c]","29240","26650"
"New entrant CS","2023","Devon CC","Unknown","135","[c]","27330","27500"
"New entrant CS","2023","Dorset","Heterosexual / straight","140","[c]","26500","26440"
"New entrant CS","2023","Dorset","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Dorset","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Dorset","Unknown","90","[c]","29110","28080"
"New entrant CS","2023","Dudley","Heterosexual / straight","130","[c]","22340","21690"
"New entrant CS","2023","Dudley","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Dudley","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Dudley","Unknown","40","[c]","24000","21690"
"New entrant CS","2023","Dumfries and Galloway","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Dumfries and Galloway","Unknown","30","[c]","26310","24710"
"New entrant CS","2023","Durham","Heterosexual / straight","370","[c]","26400","24070"
"New entrant CS","2023","Durham","LGBO","50","[c]","25420","23640"
"New entrant CS","2023","Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Durham","Unknown","425","[c]","25000","22520"
"New entrant CS","2023","Ealing","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ealing","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ealing","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","65","[c]","24720","21690"
"New entrant CS","2023","East Ayrshire and North Ayrshire mainland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Ayrshire and North Ayrshire mainland","Unknown","45","[c]","26400","22180"
"New entrant CS","2023","East Cumbria","Heterosexual / straight","80","[c]","27350","22150"
"New entrant CS","2023","East Cumbria","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","East Cumbria","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","East Cumbria","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","East Derbyshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Derbyshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","65","[c]","30870","27080"
"New entrant CS","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","140","[c]","26410","25350"
"New entrant CS","2023","East Kent","Heterosexual / straight","245","[c]","26960","25610"
"New entrant CS","2023","East Kent","LGBO","30","[c]","24050","24570"
"New entrant CS","2023","East Kent","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","East Kent","Unknown","465","[c]","25010","25750"
"New entrant CS","2023","East Lancashire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Lancashire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","East Lothian and Midlothian","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Lothian and Midlothian","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","East Merseyside","Heterosexual / straight","55","[c]","23790","23640"
"New entrant CS","2023","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Merseyside","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","East Riding of Yorkshire","Heterosexual / straight","165","[c]","28400","28880"
"New entrant CS","2023","East Riding of Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","East Riding of Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","East Riding of Yorkshire","Unknown","60","[c]","27490","28880"
"New entrant CS","2023","East Surrey","Heterosexual / straight","85","[c]","33220","34110"
"New entrant CS","2023","East Surrey","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","East Surrey","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","East Surrey","Unknown","40","[c]","32540","26780"
"New entrant CS","2023","East Sussex CC","Heterosexual / straight","105","[c]","30700","28120"
"New entrant CS","2023","East Sussex CC","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","East Sussex CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","East Sussex CC","Unknown","80","[c]","28380","26020"
"New entrant CS","2023","Enfield","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Enfield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Enfield","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Essex Haven Gateway","Heterosexual / straight","40","[c]","29420","23640"
"New entrant CS","2023","Essex Haven Gateway","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Essex Haven Gateway","Unknown","50","[c]","27210","23640"
"New entrant CS","2023","Essex Thames Gateway","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Essex Thames Gateway","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Falkirk","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Falkirk","Unknown","65","[c]","26610","24710"
"New entrant CS","2023","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Fermanagh and Omagh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Flintshire and Wrexham","Heterosexual / straight","175","[c]","27740","28880"
"New entrant CS","2023","Flintshire and Wrexham","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Flintshire and Wrexham","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Flintshire and Wrexham","Unknown","35","[c]","26840","23640"
"New entrant CS","2023","Glasgow City","Heterosexual / straight","1000","[c]","31090","29100"
"New entrant CS","2023","Glasgow City","LGBO","180","[c]","27060","24330"
"New entrant CS","2023","Glasgow City","Undeclared","60","[c]","31050","26440"
"New entrant CS","2023","Glasgow City","Unknown","1405","[c]","28080","23850"
"New entrant CS","2023","Gloucestershire CC","Heterosexual / straight","65","[c]","31600","27080"
"New entrant CS","2023","Gloucestershire CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire CC","Unknown","45","[c]","30380","27280"
"New entrant CS","2023","Greater Manchester North East","Heterosexual / straight","75","[c]","27820","23640"
"New entrant CS","2023","Greater Manchester North East","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North East","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","Heterosexual / straight","190","[c]","24900","21690"
"New entrant CS","2023","Greater Manchester North West","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester North West","Unknown","85","[c]","25040","23430"
"New entrant CS","2023","Greater Manchester South East","Heterosexual / straight","40","[c]","30640","23640"
"New entrant CS","2023","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South East","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South West","Heterosexual / straight","430","[c]","30310","25880"
"New entrant CS","2023","Greater Manchester South West","LGBO","70","[c]","28460","25310"
"New entrant CS","2023","Greater Manchester South West","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Greater Manchester South West","Unknown","490","[c]","28400","25750"
"New entrant CS","2023","Gwent Valleys","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwent Valleys","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","Heterosexual / straight","35","[c]","27240","23640"
"New entrant CS","2023","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Gwynedd","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","Heterosexual / straight","195","[c]","35310","31980"
"New entrant CS","2023","Hackney and Newham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Hackney and Newham","Unknown","240","[c]","31860","26920"
"New entrant CS","2023","Haringey and Islington","Heterosexual / straight","110","[c]","32620","33800"
"New entrant CS","2023","Haringey and Islington","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Haringey and Islington","Unknown","50","[c]","31050","28170"
"New entrant CS","2023","Harrow and Hillingdon","Heterosexual / straight","95","[c]","30660","29750"
"New entrant CS","2023","Harrow and Hillingdon","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Harrow and Hillingdon","Unknown","380","[c]","30830","29750"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","Heterosexual / straight","130","[c]","26040","25510"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Hartlepool and Stockton-on-Tees","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","Heterosexual / straight","115","[c]","28110","24480"
"New entrant CS","2023","Heart of Essex","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Heart of Essex","Unknown","65","[c]","26440","27060"
"New entrant CS","2023","Herefordshire, County of","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Herefordshire, County of","Unknown","35","[c]","22990","22220"
"New entrant CS","2023","Hertfordshire CC","Heterosexual / straight","150","[c]","31480","30610"
"New entrant CS","2023","Hertfordshire CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Hertfordshire CC","Unknown","90","[c]","28730","26780"
"New entrant CS","2023","Hounslow and Richmond upon Thames","Heterosexual / straight","180","[c]","32110","30000"
"New entrant CS","2023","Hounslow and Richmond upon Thames","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Hounslow and Richmond upon Thames","Unknown","215","[c]","30280","29750"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","30","[c]","32120","29270"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","45","[c]","28230","25750"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","70","[c]","26510","22220"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","60","[c]","25340","24710"
"New entrant CS","2023","Isle of Anglesey","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Anglesey","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Wight","Heterosexual / straight","70","[c]","27290","24070"
"New entrant CS","2023","Isle of Wight","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Isle of Wight","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","45","[c]","30330","28400"
"New entrant CS","2023","Kensington & Chelsea and Hammersmith & Fulham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Kensington & Chelsea and Hammersmith & Fulham","Unknown","55","[c]","33560","33800"
"New entrant CS","2023","Kent Thames Gateway","Heterosexual / straight","80","[c]","28370","25480"
"New entrant CS","2023","Kent Thames Gateway","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Kent Thames Gateway","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Kent Thames Gateway","Unknown","70","[c]","27570","28220"
"New entrant CS","2023","Kingston upon Hull, City of","Heterosexual / straight","125","[c]","26760","28880"
"New entrant CS","2023","Kingston upon Hull, City of","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Kingston upon Hull, City of","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Kingston upon Hull, City of","Unknown","65","[c]","25490","24440"
"New entrant CS","2023","Lambeth","Heterosexual / straight","155","[c]","39030","34340"
"New entrant CS","2023","Lambeth","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Lambeth","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Lambeth","Unknown","45","[c]","39220","33800"
"New entrant CS","2023","Lancaster and Wyre","Heterosexual / straight","90","[c]","25670","24070"
"New entrant CS","2023","Lancaster and Wyre","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lancaster and Wyre","Unknown","95","[c]","25040","22220"
"New entrant CS","2023","Leeds","Heterosexual / straight","835","[c]","31750","28880"
"New entrant CS","2023","Leeds","LGBO","115","[c]","30160","28210"
"New entrant CS","2023","Leeds","Undeclared","90","[c]","30200","28120"
"New entrant CS","2023","Leeds","Unknown","555","[c]","29020","25750"
"New entrant CS","2023","Leicester","Heterosexual / straight","165","[c]","24760","23640"
"New entrant CS","2023","Leicester","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Leicester","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Leicester","Unknown","40","[c]","24330","22090"
"New entrant CS","2023","Leicestershire CC and Rutland","Heterosexual / straight","165","[c]","26570","23230"
"New entrant CS","2023","Leicestershire CC and Rutland","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire CC and Rutland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Leicestershire CC and Rutland","Unknown","130","[c]","25770","23230"
"New entrant CS","2023","Lewisham and Southwark","Heterosexual / straight","80","[c]","30860","27640"
"New entrant CS","2023","Lewisham and Southwark","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Lewisham and Southwark","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Lewisham and Southwark","Unknown","50","[c]","28660","27640"
"New entrant CS","2023","Lincolnshire CC","Heterosexual / straight","225","[c]","29960","27490"
"New entrant CS","2023","Lincolnshire CC","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire CC","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Lincolnshire CC","Unknown","125","[c]","26460","24330"
"New entrant CS","2023","Lisburn and Castlereagh","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lisburn and Castlereagh","Unknown","70","[c]","27780","25750"
"New entrant CS","2023","Liverpool","Heterosexual / straight","505","[c]","26890","23640"
"New entrant CS","2023","Liverpool","LGBO","65","[c]","26190","24430"
"New entrant CS","2023","Liverpool","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Liverpool","Unknown","1340","[c]","23930","22400"
"New entrant CS","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Luton","Heterosexual / straight","35","[c]","24160","23640"
"New entrant CS","2023","Luton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Luton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Luton","Unknown","30","[c]","25270","25750"
"New entrant CS","2023","Manchester","Heterosexual / straight","595","[c]","33370","28880"
"New entrant CS","2023","Manchester","LGBO","90","[c]","29250","25900"
"New entrant CS","2023","Manchester","Undeclared","50","[c]","34390","30330"
"New entrant CS","2023","Manchester","Unknown","290","[c]","31740","25850"
"New entrant CS","2023","Medway","Heterosexual / straight","130","[c]","28450","28880"
"New entrant CS","2023","Medway","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Medway","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Medway","Unknown","45","[c]","30800","30440"
"New entrant CS","2023","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","30","[c]","36380","35350"
"New entrant CS","2023","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Merton, Kingston upon Thames and Sutton","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Mid Kent","Heterosexual / straight","100","[c]","27040","28880"
"New entrant CS","2023","Mid Kent","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mid Kent","Unknown","45","[c]","29970","24570"
"New entrant CS","2023","Mid Lancashire","Heterosexual / straight","280","[c]","26260","23230"
"New entrant CS","2023","Mid Lancashire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mid Lancashire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Mid Lancashire","Unknown","95","[c]","27100","23230"
"New entrant CS","2023","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mid Ulster","Unknown","[c]","[c]","[c]","[c]"
