"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","EO","EO","40","[c]","27600","27500"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","G6/G7","G7","50","[c]","52460","53080"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","SEO/HEO","HEO","75","[c]","34740","34170"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","SEO/HEO","SEO","80","[c]","40930","40800"
"Leaver Dept.","2023","Declared non-disabled","Project Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Property","SEO/HEO","HEO","35","[c]","33670","33440"
"Leaver Dept.","2023","Declared non-disabled","Property","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","SEO/HEO","HEO","40","[c]","34410","34320"
"Leaver Dept.","2023","Declared non-disabled","Security","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","EO","50","[c]","28580","28120"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","G7","45","[c]","56230","55320"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","HEO","105","[c]","35840","35780"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","SEO","60","[c]","43090","43730"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Analysis","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Analysis","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Commercial","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Debt","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Debt","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data & Technology","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","AA/AO","AO","110","[c]","21970","21780"
"Leaver Dept.","2023","Undeclared","No function","EO","EO","115","[c]","27860","28120"
"Leaver Dept.","2023","Undeclared","No function","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","G6/G7","G7","55","[c]","54450","54100"
"Leaver Dept.","2023","Undeclared","No function","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","No function","SEO/HEO","HEO","95","[c]","33820","33630"
"Leaver Dept.","2023","Undeclared","No function","SEO/HEO","SEO","50","[c]","40450","40650"
"Leaver Dept.","2023","Undeclared","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Analysis","SEO/HEO","HEO","120","[c]","32810","32770"
"Leaver Dept.","2023","Unknown","Analysis","SEO/HEO","SEO","35","[c]","40680","39890"
"Leaver Dept.","2023","Unknown","Commercial","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","SEO/HEO","HEO","45","[c]","33510","33250"
"Leaver Dept.","2023","Unknown","Communications","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","EO","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","G6/G7","G7","35","[c]","55310","56040"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","SEO/HEO","HEO","85","[c]","32330","32000"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","SEO/HEO","SEO","60","[c]","41370","41200"
"Leaver Dept.","2023","Unknown","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","SEO/HEO","HEO","70","[c]","32980","33250"
"Leaver Dept.","2023","Unknown","Finance","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Grants Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SEO/HEO","HEO","45","[c]","33050","32160"
"Leaver Dept.","2023","Unknown","Human Resources","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","AA/AO","AO","435","[c]","22920","22400"
"Leaver Dept.","2023","Unknown","No function","EO","EO","445","[c]","28270","27680"
"Leaver Dept.","2023","Unknown","No function","G6/G7","G6","85","[c]","66500","66360"
"Leaver Dept.","2023","Unknown","No function","G6/G7","G7","240","[c]","55830","55020"
"Leaver Dept.","2023","Unknown","No function","SCS level","SCS level","45","[c]","88290","75850"
"Leaver Dept.","2023","Unknown","No function","SEO/HEO","HEO","470","[c]","34200","34260"
"Leaver Dept.","2023","Unknown","No function","SEO/HEO","SEO","250","[c]","41350","41440"
"Leaver Dept.","2023","Unknown","No function","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","SEO/HEO","HEO","95","[c]","32430","32000"
"Leaver Dept.","2023","Unknown","Project Delivery","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","EO","90","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","G6","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","G7","170","[c]","55720","55150"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","SCS level","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","HEO","445","[c]","32130","32000"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","SEO","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","SEO/HEO","HEO","70","[c]","32680","31560"
"New entrant CS","2023","Declared disabled","Analysis","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","AA/AO","AO","30","[c]","23340","21690"
"New entrant CS","2023","Declared disabled","Counter Fraud","EO","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Debt","AA/AO","AO","120","[c]","22220","21690"
"New entrant CS","2023","Declared disabled","Debt","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","EO","EO","65","[c]","27140","27110"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","G6/G7","G7","45","[c]","54850","54500"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","SEO/HEO","HEO","65","[c]","32870","33000"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","SEO/HEO","SEO","40","[c]","40140","39500"
"New entrant CS","2023","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Grants Management","AA/AO","AO","55","[c]","22110","22150"
"New entrant CS","2023","Declared disabled","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Grants Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","EO","EO","30","[c]","26100","25830"
"New entrant CS","2023","Declared disabled","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","SEO/HEO","HEO","30","[c]","32970","32820"
"New entrant CS","2023","Declared disabled","Human Resources","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
