"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","No function","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Surrey, East and West Sussex","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Central Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Wales and The Valleys","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Yorkshire","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Eastern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Central Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Central Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East Wales","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","65","[c]","31460","30650"
"New entrant CS","2023","Unknown","Analysis","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Greater Manchester","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Hampshire and Isle of Wight","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Hampshire and Isle of Wight","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Hampshire and Isle of Wight","SEO/HEO","70","[c]","31340","31060"
"New entrant CS","2023","Unknown","Analysis","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Inner London - East","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Inner London - East","SEO/HEO","35","[c]","36780","35410"
"New entrant CS","2023","Unknown","Analysis","Inner London - West","AA/AO","35","[c]","23630","23500"
"New entrant CS","2023","Unknown","Analysis","Inner London - West","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Inner London - West","SEO/HEO","125","[c]","35370","35400"
"New entrant CS","2023","Unknown","Analysis","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Merseyside","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Outer London - South","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Tees Valley and Durham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Tees Valley and Durham","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","[c]","23280","22220"
"New entrant CS","2023","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","45","[c]","36570","33990"
"New entrant CS","2023","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Greater Manchester","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Hampshire and Isle of Wight","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Inner London - West","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Inner London - West","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Central Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - West","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - West","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Inner London - West","SEO/HEO","90","[c]","39000","37890"
"New entrant CS","2023","Unknown","Communications","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
