"Status","Year","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Blackpool","SEO/HEO","Heterosexual / straight","905","855","36770","34970"
"In post","2023","Blackpool","SEO/HEO","LGBO","50","50","36250","34170"
"In post","2023","Blackpool","SEO/HEO","Undeclared","105","100","36800","34970"
"In post","2023","Blackpool","SEO/HEO","Unknown","190","180","36750","34640"
"In post","2023","Blackpool","Unknown","Heterosexual / straight","90","85","29360","26840"
"In post","2023","Blackpool","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Blackpool","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Blackpool","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","AA/AO","Heterosexual / straight","135","120","21910","21780"
"In post","2023","Bournemouth, Christchurch and Poole","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","AA/AO","Unknown","30","30","22260","21690"
"In post","2023","Bournemouth, Christchurch and Poole","EO","Heterosexual / straight","210","190","27680","28120"
"In post","2023","Bournemouth, Christchurch and Poole","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","EO","Undeclared","35","30","27650","28120"
"In post","2023","Bournemouth, Christchurch and Poole","EO","Unknown","40","30","27550","28120"
"In post","2023","Bournemouth, Christchurch and Poole","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","SEO/HEO","Heterosexual / straight","75","70","37260","35080"
"In post","2023","Bournemouth, Christchurch and Poole","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","Unknown","Heterosexual / straight","120","105","29700","26840"
"In post","2023","Bournemouth, Christchurch and Poole","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Bradford","AA/AO","Heterosexual / straight","790","690","22150","22520"
"In post","2023","Bradford","AA/AO","LGBO","35","35","22150","22520"
"In post","2023","Bradford","AA/AO","Undeclared","100","80","22090","22520"
"In post","2023","Bradford","AA/AO","Unknown","430","365","22440","22520"
"In post","2023","Bradford","EO","Heterosexual / straight","510","460","28020","28120"
"In post","2023","Bradford","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Bradford","EO","Undeclared","55","50","28000","28120"
"In post","2023","Bradford","EO","Unknown","195","175","28030","28120"
"In post","2023","Bradford","G6/G7","Heterosexual / straight","60","55","58840","57970"
"In post","2023","Bradford","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bradford","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Bradford","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Bradford","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Bradford","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bradford","SEO/HEO","Heterosexual / straight","220","210","36950","35000"
"In post","2023","Bradford","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Bradford","SEO/HEO","Undeclared","30","25","[c]","[c]"
"In post","2023","Bradford","SEO/HEO","Unknown","65","60","36900","35000"
"In post","2023","Bradford","Unknown","Heterosexual / straight","180","170","30230","28240"
"In post","2023","Bradford","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Bradford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Bradford","Unknown","Unknown","50","50","26470","24570"
"In post","2023","Breckland and South Norfolk","AA/AO","Heterosexual / straight","220","205","27490","28880"
"In post","2023","Breckland and South Norfolk","AA/AO","LGBO","15","10","[c]","[c]"
"In post","2023","Breckland and South Norfolk","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Breckland and South Norfolk","AA/AO","Unknown","40","40","27990","28880"
"In post","2023","Breckland and South Norfolk","EO","Heterosexual / straight","105","100","29880","28480"
"In post","2023","Breckland and South Norfolk","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Breckland and South Norfolk","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Breckland and South Norfolk","EO","Unknown","20","15","[c]","[c]"
"In post","2023","Breckland and South Norfolk","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Breckland and South Norfolk","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Breckland and South Norfolk","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Breckland and South Norfolk","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Breckland and South Norfolk","SEO/HEO","Heterosexual / straight","80","80","41060","39490"
"In post","2023","Breckland and South Norfolk","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Breckland and South Norfolk","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Breckland and South Norfolk","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Breckland and South Norfolk","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Breckland and South Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Breckland and South Norfolk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Brent","AA/AO","Heterosexual / straight","80","70","25220","25480"
"In post","2023","Brent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Brent","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2023","Brent","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2023","Brent","EO","Heterosexual / straight","160","150","32150","32520"
"In post","2023","Brent","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Brent","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Brent","EO","Unknown","55","50","31500","31920"
"In post","2023","Brent","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Brent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Brent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Brent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Brent","SEO/HEO","Heterosexual / straight","45","40","41210","39150"
"In post","2023","Brent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Brent","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Brent","SEO/HEO","Unknown","35","35","41210","39080"
"In post","2023","Brent","Unknown","Heterosexual / straight","50","45","35150","34820"
"In post","2023","Brent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Brent","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2023","Brent","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","AA/AO","Heterosexual / straight","185","170","21710","21690"
"In post","2023","Bridgend and Neath Port Talbot","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","AA/AO","Unknown","40","30","21680","21690"
"In post","2023","Bridgend and Neath Port Talbot","EO","Heterosexual / straight","180","160","29090","28120"
"In post","2023","Bridgend and Neath Port Talbot","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","EO","Unknown","40","35","28370","28120"
"In post","2023","Bridgend and Neath Port Talbot","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","SEO/HEO","Heterosexual / straight","95","90","38810","38470"
"In post","2023","Bridgend and Neath Port Talbot","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","Unknown","Heterosexual / straight","75","70","31280","29050"
"In post","2023","Bridgend and Neath Port Talbot","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Brighton and Hove","AA/AO","Heterosexual / straight","75","65","22030","21780"
"In post","2023","Brighton and Hove","AA/AO","LGBO","15","10","[c]","[c]"
"In post","2023","Brighton and Hove","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2023","Brighton and Hove","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Brighton and Hove","EO","Heterosexual / straight","125","115","28090","28120"
"In post","2023","Brighton and Hove","EO","LGBO","30","30","28410","28120"
"In post","2023","Brighton and Hove","EO","Undeclared","15","10","[c]","[c]"
"In post","2023","Brighton and Hove","EO","Unknown","20","15","[c]","[c]"
"In post","2023","Brighton and Hove","G6/G7","Heterosexual / straight","65","60","61980","59590"
"In post","2023","Brighton and Hove","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Brighton and Hove","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Brighton and Hove","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Brighton and Hove","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Brighton and Hove","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Brighton and Hove","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Brighton and Hove","SEO/HEO","Heterosexual / straight","65","60","38950","37680"
"In post","2023","Brighton and Hove","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Brighton and Hove","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Brighton and Hove","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Brighton and Hove","Unknown","Heterosexual / straight","85","75","31540","29050"
"In post","2023","Brighton and Hove","Unknown","LGBO","25","25","[c]","[c]"
"In post","2023","Brighton and Hove","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Brighton and Hove","Unknown","Unknown","40","35","27570","25300"
"In post","2023","Bristol, City of","AA/AO","Heterosexual / straight","810","740","23280","22150"
"In post","2023","Bristol, City of","AA/AO","LGBO","60","60","23380","22500"
"In post","2023","Bristol, City of","AA/AO","Undeclared","95","90","22700","21960"
"In post","2023","Bristol, City of","AA/AO","Unknown","265","240","23140","22180"
"In post","2023","Bristol, City of","EO","Heterosexual / straight","910","835","27860","28120"
"In post","2023","Bristol, City of","EO","LGBO","75","75","27760","28120"
"In post","2023","Bristol, City of","EO","Undeclared","140","130","27780","28120"
"In post","2023","Bristol, City of","EO","Unknown","230","210","27840","28120"
"In post","2023","Bristol, City of","G6/G7","Heterosexual / straight","1025","985","57320","56040"
"In post","2023","Bristol, City of","G6/G7","LGBO","90","85","55100","52600"
"In post","2023","Bristol, City of","G6/G7","Undeclared","125","120","56960","56040"
"In post","2023","Bristol, City of","G6/G7","Unknown","190","180","57820","56660"
"In post","2023","Bristol, City of","SCS level","Heterosexual / straight","75","70","92210","82900"
"In post","2023","Bristol, City of","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Bristol, City of","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Bristol, City of","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Bristol, City of","SEO/HEO","Heterosexual / straight","1665","1585","36930","35960"
"In post","2023","Bristol, City of","SEO/HEO","LGBO","145","140","35920","35000"
"In post","2023","Bristol, City of","SEO/HEO","Undeclared","215","200","36690","35330"
"In post","2023","Bristol, City of","SEO/HEO","Unknown","355","340","36780","35000"
"In post","2023","Bristol, City of","Unknown","Heterosexual / straight","220","200","29520","29050"
"In post","2023","Bristol, City of","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Bristol, City of","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2023","Bristol, City of","Unknown","Unknown","45","40","28100","25300"
"In post","2023","Bromley","AA/AO","Heterosexual / straight","105","90","25290","25480"
"In post","2023","Bromley","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bromley","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2023","Bromley","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Bromley","EO","Heterosexual / straight","180","165","32270","32520"
"In post","2023","Bromley","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Bromley","EO","Undeclared","20","15","[c]","[c]"
"In post","2023","Bromley","EO","Unknown","35","30","32290","32520"
"In post","2023","Bromley","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Bromley","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bromley","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Bromley","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Bromley","SEO/HEO","Heterosexual / straight","55","50","42260","39150"
"In post","2023","Bromley","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Bromley","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Bromley","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Bromley","Unknown","Heterosexual / straight","105","100","32520","30840"
"In post","2023","Bromley","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Bromley","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Bromley","Unknown","Unknown","20","15","[c]","[c]"
"In post","2023","Buckinghamshire","AA/AO","Heterosexual / straight","365","345","27380","24220"
"In post","2023","Buckinghamshire","AA/AO","LGBO","35","35","28410","29200"
"In post","2023","Buckinghamshire","AA/AO","Undeclared","45","40","27890","25340"
"In post","2023","Buckinghamshire","AA/AO","Unknown","60","55","25890","24220"
"In post","2023","Buckinghamshire","EO","Heterosexual / straight","355","335","29900","29140"
"In post","2023","Buckinghamshire","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Buckinghamshire","EO","Undeclared","45","40","31050","29470"
"In post","2023","Buckinghamshire","EO","Unknown","55","50","30150","29080"
"In post","2023","Buckinghamshire","G6/G7","Heterosexual / straight","90","90","63780","60130"
"In post","2023","Buckinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Buckinghamshire","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Buckinghamshire","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Buckinghamshire","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Buckinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Buckinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Buckinghamshire","SEO/HEO","Heterosexual / straight","395","380","39920","38990"
