"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Project Delivery","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Economics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Economics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Other","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Legal","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","International Trade","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","International Trade","North West (England)","[c]","[c]","[c]","[c]"
