"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Communications","London","AA/AO","15","[c]","23540","24810"
"Leaver CS","2023","20-29","Communications","London","EO","20","[c]","29000","28450"
"Leaver CS","2023","20-29","Communications","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","London","SEO/HEO","70","[c]","38340","39050"
"Leaver CS","2023","20-29","Communications","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","London","AA/AO","10","[c]","25530","25610"
"Leaver CS","2023","20-29","Counter Fraud","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Outside London","AA/AO","30","[c]","22110","21690"
"Leaver CS","2023","20-29","Counter Fraud","Outside London","EO","45","[c]","28470","28120"
"Leaver CS","2023","20-29","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Debt","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Debt","Outside London","AA/AO","210","[c]","21610","21690"
"Leaver CS","2023","20-29","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Debt","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","London","AA/AO","20","[c]","20430","18300"
"Leaver CS","2023","20-29","Digital, Data & Technology","London","EO","40","[c]","28270","28370"
"Leaver CS","2023","20-29","Digital, Data & Technology","London","G6/G7","25","[c]","55700","55370"
"Leaver CS","2023","20-29","Digital, Data & Technology","London","SEO/HEO","75","[c]","38070","36180"
"Leaver CS","2023","20-29","Digital, Data & Technology","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Outside London","AA/AO","45","[c]","20690","20660"
"Leaver CS","2023","20-29","Digital, Data & Technology","Outside London","EO","95","[c]","27580","26950"
"Leaver CS","2023","20-29","Digital, Data & Technology","Outside London","G6/G7","15","[c]","53920","51770"
"Leaver CS","2023","20-29","Digital, Data & Technology","Outside London","SEO/HEO","165","[c]","35360","34370"
"Leaver CS","2023","20-29","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","London","EO","15","[c]","25440","27660"
"Leaver CS","2023","20-29","Finance","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","London","SEO/HEO","30","[c]","38160","38870"
"Leaver CS","2023","20-29","Finance","Outside London","AA/AO","45","[c]","22340","21690"
"Leaver CS","2023","20-29","Finance","Outside London","EO","30","[c]","26510","27110"
"Leaver CS","2023","20-29","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Outside London","SEO/HEO","35","[c]","35200","34170"
"Leaver CS","2023","20-29","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Grants Management","Outside London","AA/AO","30","[c]","21670","21300"
"Leaver CS","2023","20-29","Grants Management","Outside London","EO","15","[c]","23700","24920"
"Leaver CS","2023","20-29","Human Resources","London","AA/AO","10","[c]","24460","24480"
"Leaver CS","2023","20-29","Human Resources","London","EO","25","[c]","26140","27760"
"Leaver CS","2023","20-29","Human Resources","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","London","SEO/HEO","30","[c]","36050","35410"
"Leaver CS","2023","20-29","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Outside London","AA/AO","60","[c]","21220","21530"
"Leaver CS","2023","20-29","Human Resources","Outside London","EO","40","[c]","25020","25430"
"Leaver CS","2023","20-29","Human Resources","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Outside London","SEO/HEO","25","[c]","32840","31660"
"Leaver CS","2023","20-29","Human Resources","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","London","AA/AO","35","[c]","23370","24480"
"Leaver CS","2023","20-29","Legal","London","EO","45","[c]","28410","27760"
"Leaver CS","2023","20-29","Legal","London","G6/G7","10","[c]","55690","54700"
"Leaver CS","2023","20-29","Legal","London","SEO/HEO","15","[c]","40880","42360"
"Leaver CS","2023","20-29","Legal","Outside London","AA/AO","55","[c]","22510","22870"
"Leaver CS","2023","20-29","Legal","Outside London","EO","25","[c]","26820","26900"
"Leaver CS","2023","20-29","Legal","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","London","AA/AO","555","[c]","24110","24900"
"Leaver CS","2023","20-29","No function","London","EO","600","[c]","30050","29890"
"Leaver CS","2023","20-29","No function","London","G6/G7","175","[c]","55100","54090"
"Leaver CS","2023","20-29","No function","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","London","SEO/HEO","660","[c]","36830","35620"
"Leaver CS","2023","20-29","No function","London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Outside London","AA/AO","3685","[c]","21850","21780"
"Leaver CS","2023","20-29","No function","Outside London","EO","1085","[c]","27480","27570"
"Leaver CS","2023","20-29","No function","Outside London","G6/G7","30","[c]","57820","54210"
"Leaver CS","2023","20-29","No function","Outside London","SEO/HEO","415","[c]","33680","32550"
"Leaver CS","2023","20-29","No function","Outside London","Unknown","440","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","No function","Unknown","AA/AO","10","[c]","21150","21780"
"Leaver CS","2023","20-29","No function","Unknown","EO","10","[c]","28590","28120"
"Leaver CS","2023","20-29","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","London","EO","25","[c]","27220","28310"
"Leaver CS","2023","20-29","Project Delivery","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","London","SEO/HEO","50","[c]","35340","34110"
"Leaver CS","2023","20-29","Project Delivery","Outside London","AA/AO","35","[c]","21740","21430"
"Leaver CS","2023","20-29","Project Delivery","Outside London","EO","30","[c]","25370","25900"
"Leaver CS","2023","20-29","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Project Delivery","Outside London","SEO/HEO","115","[c]","34570","32830"
"Leaver CS","2023","20-29","Project Delivery","Outside London","Unknown","35","[c]","30690","31920"
"Leaver CS","2023","20-29","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","London","EO","10","[c]","28720","28860"
"Leaver CS","2023","20-29","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","London","SEO/HEO","15","[c]","40300","45750"
"Leaver CS","2023","20-29","Property","Outside London","AA/AO","40","[c]","22030","22520"
"Leaver CS","2023","20-29","Property","Outside London","EO","25","[c]","26030","26030"
"Leaver CS","2023","20-29","Property","Outside London","SEO/HEO","30","[c]","35420","33980"
"Leaver CS","2023","20-29","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","London","AA/AO","10","[c]","28940","30440"
"Leaver CS","2023","20-29","Security","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Outside London","AA/AO","130","[c]","26350","27050"
"Leaver CS","2023","20-29","Security","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","London","AA/AO","55","[c]","23630","25110"
"Leaver CS","2023","20-29","Unknown","London","EO","105","[c]","23650","25750"
"Leaver CS","2023","20-29","Unknown","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","London","SEO/HEO","140","[c]","33560","32960"
"Leaver CS","2023","20-29","Unknown","Outside London","AA/AO","180","[c]","23000","22460"
"Leaver CS","2023","20-29","Unknown","Outside London","EO","90","[c]","28070","29100"
"Leaver CS","2023","20-29","Unknown","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Outside London","SEO/HEO","95","[c]","35590","34730"
"Leaver CS","2023","20-29","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","50","[c]","27940","29530"
"Leaver CS","2023","30-39","Analysis","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","London","G6/G7","35","[c]","60780","58150"
"Leaver CS","2023","30-39","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","London","SEO/HEO","30","[c]","38650","38900"
"Leaver CS","2023","30-39","Analysis","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Outside London","G6/G7","30","[c]","52460","49330"
"Leaver CS","2023","30-39","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Outside London","SEO/HEO","65","[c]","36590","37730"
"Leaver CS","2023","30-39","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","London","G6/G7","25","[c]","64670","65000"
"Leaver CS","2023","30-39","Commercial","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","London","SEO/HEO","20","[c]","40400","42000"
"Leaver CS","2023","30-39","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Outside London","G6/G7","20","[c]","62590","63020"
"Leaver CS","2023","30-39","Commercial","Outside London","SEO/HEO","60","[c]","38430","39560"
"Leaver CS","2023","30-39","Commercial","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","London","G6/G7","30","[c]","60410","57680"
"Leaver CS","2023","30-39","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","London","SEO/HEO","65","[c]","40780","41190"
"Leaver CS","2023","30-39","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Communications","Outside London","SEO/HEO","30","[c]","37020","36020"
"Leaver CS","2023","30-39","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","London","SEO/HEO","20","[c]","40300","41400"
"Leaver CS","2023","30-39","Counter Fraud","Outside London","AA/AO","15","[c]","22310","21690"
"Leaver CS","2023","30-39","Counter Fraud","Outside London","EO","40","[c]","28350","28120"
"Leaver CS","2023","30-39","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Debt","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Debt","Outside London","AA/AO","135","[c]","21610","21690"
"Leaver CS","2023","30-39","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
