"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Justice","Scotland","Outside London","AO","35","[c]","21590","21780"
"Leaver Dept.","2023","Ministry of Justice","Scotland","Outside London","EO","10","[c]","25830","25830"
"Leaver Dept.","2023","Ministry of Justice","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Scotland","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South East (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South East (England)","Outside London","AO","115","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South East (England)","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South East (England)","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South East (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South West (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South West (England)","Outside London","AO","30","[c]","21610","21780"
"Leaver Dept.","2023","Ministry of Justice","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South West (England)","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South West (England)","Outside London","SEO","15","[c]","40850","41250"
"Leaver Dept.","2023","Ministry of Justice","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wales","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wales","Outside London","AO","25","[c]","21490","21780"
"Leaver Dept.","2023","Ministry of Justice","Wales","Outside London","EO","10","[c]","26630","26500"
"Leaver Dept.","2023","Ministry of Justice","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wales","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wales","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Wales","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","West Midlands (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","West Midlands (England)","Outside London","AO","80","[c]","21520","21780"
"Leaver Dept.","2023","Ministry of Justice","West Midlands (England)","Outside London","EO","30","[c]","25590","25830"
"Leaver Dept.","2023","Ministry of Justice","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","West Midlands (England)","Outside London","G7","10","[c]","53010","51770"
"Leaver Dept.","2023","Ministry of Justice","West Midlands (England)","Outside London","HEO","20","[c]","31670","31270"
"Leaver Dept.","2023","Ministry of Justice","West Midlands (England)","Outside London","SEO","20","[c]","40280","41510"
"Leaver Dept.","2023","Ministry of Justice","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","AO","40","[c]","21660","21780"
"Leaver Dept.","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","SEO","25","[c]","37760","37680"
"Leaver Dept.","2023","Ministry of Justice","Yorkshire and The Humber","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","London","EO","15","[c]","37110","36930"
"Leaver Dept.","2023","National Crime Agency","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","London","HEO","10","[c]","44060","42240"
"Leaver Dept.","2023","National Crime Agency","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","North West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","London","EO","10","[c]","26950","25890"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","London","HEO","15","[c]","34780","34850"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Scotland","Outside London","EO","15","[c]","25270","24770"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Scotland","Outside London","HEO","10","[c]","32250","32340"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Outside London","AO","30","[c]","26170","26220"
"Leaver Dept.","2023","Scottish Government","Scotland","Outside London","EO","35","[c]","30950","31180"
"Leaver Dept.","2023","Scottish Government","Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Outside London","G7","20","[c]","60060","58850"
"Leaver Dept.","2023","Scottish Government","Scotland","Outside London","HEO","40","[c]","37200","37250"
"Leaver Dept.","2023","Scottish Government","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Scotland","Outside London","SEO","25","[c]","47070","48030"
"Leaver Dept.","2023","The National Archives","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","London","HEO","15","[c]","33690","33710"
"Leaver Dept.","2023","UK Statistics Authority","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","London","SEO","10","[c]","41650","41340"
"Leaver Dept.","2023","UK Statistics Authority","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","Outside London","AA","10","[c]","21750","21200"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","Outside London","AO","25","[c]","21420","21200"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","Outside London","HEO","20","[c]","31090","31060"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","South East (England)","Outside London","SEO","15","[c]","37960","37760"
"Leaver Dept.","2023","UK Statistics Authority","Wales","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Wales","Outside London","EO","15","[c]","24350","23880"
"Leaver Dept.","2023","UK Statistics Authority","Wales","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Wales","Outside London","G7","20","[c]","51710","51210"
"Leaver Dept.","2023","UK Statistics Authority","Wales","Outside London","HEO","45","[c]","31180","31060"
"Leaver Dept.","2023","UK Statistics Authority","Wales","Outside London","SEO","30","[c]","38170","37760"
"Leaver Dept.","2023","UK Supreme Court","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","Outside London","EO","15","[c]","27290","26820"
"Leaver Dept.","2023","Welsh Government","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","Outside London","G7","10","[c]","60760","61440"
"Leaver Dept.","2023","Welsh Government","Wales","Outside London","HEO","15","[c]","36210","38160"
"Leaver Dept.","2023","Welsh Government","Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Wales","Outside London","SEO","15","[c]","46050","47470"
"Leaver Dept.","2023","Welsh Government","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","Outside London","AO","55","[c]","21110","19560"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East of England","Outside London","AO","40","[c]","21780","20980"
"New entrant CS","2023","Attorney General's Departments","East of England","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East of England","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","East of England","Outside London","SEO","15","[c]","39780","39780"
"New entrant CS","2023","Attorney General's Departments","London","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","London","AO","115","[c]","22860","21890"
"New entrant CS","2023","Attorney General's Departments","London","London","EO","170","[c]","28020","27760"
"New entrant CS","2023","Attorney General's Departments","London","London","G6","15","[c]","70760","65650"
"New entrant CS","2023","Attorney General's Departments","London","London","G7","125","[c]","54620","54100"
"New entrant CS","2023","Attorney General's Departments","London","London","HEO","70","[c]","38630","35260"
"New entrant CS","2023","Attorney General's Departments","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","London","SEO","40","[c]","40660","40800"
"New entrant CS","2023","Attorney General's Departments","North East (England)","Outside London","AO","35","[c]","20850","19560"
"New entrant CS","2023","Attorney General's Departments","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","North East (England)","Outside London","SEO","15","[c]","39130","38760"
"New entrant CS","2023","Attorney General's Departments","North West (England)","Outside London","AO","50","[c]","20960","19560"
"New entrant CS","2023","Attorney General's Departments","North West (England)","Outside London","EO","20","[c]","26900","26900"
"New entrant CS","2023","Attorney General's Departments","North West (England)","Outside London","G7","20","[c]","49670","49050"
"New entrant CS","2023","Attorney General's Departments","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","North West (England)","Outside London","SEO","25","[c]","38770","38760"
"New entrant CS","2023","Attorney General's Departments","South East (England)","Outside London","AO","65","[c]","22230","20980"
"New entrant CS","2023","Attorney General's Departments","South East (England)","Outside London","EO","15","[c]","28200","28200"
"New entrant CS","2023","Attorney General's Departments","South East (England)","Outside London","G7","10","[c]","55050","54100"
"New entrant CS","2023","Attorney General's Departments","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","South East (England)","Outside London","SEO","15","[c]","40650","40800"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Outside London","AO","30","[c]","21080","21120"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Outside London","G7","10","[c]","50860","50460"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Wales","Outside London","AO","25","[c]","22200","22870"
"New entrant CS","2023","Attorney General's Departments","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Wales","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Wales","Outside London","SEO","15","[c]","38760","38760"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","Outside London","AO","35","[c]","21340","19560"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","Outside London","EO","10","[c]","26900","26900"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","Outside London","G7","10","[c]","50020","49050"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","West Midlands (England)","Outside London","SEO","10","[c]","38800","38760"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","AO","40","[c]","21430","21120"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","EO","30","[c]","26920","26900"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","G7","25","[c]","50650","50460"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","HEO","15","[c]","35820","31180"
"New entrant CS","2023","Attorney General's Departments","Yorkshire and The Humber","Outside London","SEO","15","[c]","38640","38760"
"New entrant CS","2023","Cabinet Office","East Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","East Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","London","London","AO","65","[c]","21240","18300"
"New entrant CS","2023","Cabinet Office","London","London","EO","45","[c]","27960","28050"
"New entrant CS","2023","Cabinet Office","London","London","G6","15","[c]","72250","66160"
