"Status","Year","Disability","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Sheffield","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Westminster","London","65","[c]","52460","55020"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Peterborough","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","London","155","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","York","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Westminster","London","90","[c]","45100","41730"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","London","135","[c]","47380","42160"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wolverhampton","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","East Sussex CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Westminster","London","130","[c]","52190","54650"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","Outside London","50","[c]","24230","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","London","30","[c]","31390","31060"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Barnet","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","70","[c]","24060","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","30","[c]","28550","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Bedford","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Berkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","London","40","[c]","31260","31060"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Birmingham","Outside London","100","[c]","26130","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Blackburn with Darwen","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","230","[c]","31110","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Bradford","Outside London","45","[c]","26000","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Brent","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Brighton and Hove","Outside London","30","[c]","28650","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Bristol, City of","Outside London","60","[c]","25820","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Bromley","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Calderdale and Kirklees","Outside London","40","[c]","26730","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Cambridgeshire CC","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Camden and City of London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Central Bedfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Central Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Central Valleys","Outside London","70","[c]","24850","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","City of Edinburgh","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Clackmannanshire and Fife","Outside London","70","[c]","23690","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Conwy and Denbighshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","50","[c]","25010","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Coventry","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Croydon","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Derby","Outside London","35","[c]","26750","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Devon CC","Outside London","70","[c]","24880","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Dorset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Dudley","Outside London","40","[c]","23970","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Durham","Outside London","70","[c]","24420","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Ealing","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Derbyshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","30","[c]","23830","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Kent","Outside London","60","[c]","28730","29290"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Merseyside","Outside London","30","[c]","27140","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Sussex CC","Outside London","65","[c]","25710","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Enfield","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Essex Haven Gateway","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","Outside London","40","[c]","28920","29290"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Falkirk","Outside London","55","[c]","23810","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","Outside London","35","[c]","25630","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Glasgow City","Outside London","125","[c]","25180","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Gloucestershire CC","Outside London","60","[c]","25520","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","Outside London","75","[c]","24120","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","Outside London","70","[c]","24820","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","Outside London","55","[c]","23440","21590"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Gwent Valleys","Outside London","80","[c]","23910","21690"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Gwynedd","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Hackney and Newham","London","100","[c]","29180","31060"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Haringey and Islington","London","40","[c]","31430","31060"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","40","[c]","32010","31060"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Heart of Essex","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Herefordshire, County of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Hertfordshire CC","Outside London","85","[c]","29400","29290"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","Outside London","35","[c]","27900","29290"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","Outside London","25","[c]","[c]","[c]"
