"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","16-19","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Bristol, City of","20","[c]","22460","22520"
"New entrant CS","2023","16-19","Buckinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cambridgeshire CC","10","[c]","25260","24070"
"New entrant CS","2023","16-19","Cardiff and Vale of Glamorgan","25","[c]","22770","22520"
"New entrant CS","2023","16-19","Central Hampshire","10","[c]","27440","30160"
"New entrant CS","2023","16-19","Central Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Chorley and West Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","City of Edinburgh","15","[c]","22650","22180"
"New entrant CS","2023","16-19","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Croydon","15","[c]","27130","26920"
"New entrant CS","2023","16-19","Darlington","10","[c]","24070","24840"
"New entrant CS","2023","16-19","Devon CC","15","[c]","22750","19770"
"New entrant CS","2023","16-19","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Durham","25","[c]","24870","23230"
"New entrant CS","2023","16-19","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Kent","40","[c]","23310","22400"
"New entrant CS","2023","16-19","East Riding of Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Sussex CC","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Essex Haven Gateway","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Flintshire and Wrexham","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Glasgow City","30","[c]","22470","22180"
"New entrant CS","2023","16-19","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Greater Manchester North West","10","[c]","24910","23430"
"New entrant CS","2023","16-19","Greater Manchester South West","10","[c]","23430","22520"
"New entrant CS","2023","16-19","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Harrow and Hillingdon","15","[c]","26990","26400"
"New entrant CS","2023","16-19","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Heart of Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Kent Thames Gateway","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lancaster and Wyre","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Leeds","40","[c]","23950","22520"
"New entrant CS","2023","16-19","Leicester","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Leicestershire CC and Rutland","15","[c]","23440","21780"
"New entrant CS","2023","16-19","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Lincolnshire CC","15","[c]","24530","23230"
"New entrant CS","2023","16-19","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Liverpool","30","[c]","22910","22400"
"New entrant CS","2023","16-19","Manchester","10","[c]","23380","21690"
"New entrant CS","2023","16-19","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mid Lancashire","10","[c]","23520","23230"
"New entrant CS","2023","16-19","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Monmouthshire and Newport","15","[c]","22540","21780"
"New entrant CS","2023","16-19","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North and West Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Nottingham","25","[c]","24020","22520"
"New entrant CS","2023","16-19","Oxfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Peterborough","10","[c]","22600","22400"
"New entrant CS","2023","16-19","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Sefton","10","[c]","22400","22400"
"New entrant CS","2023","16-19","Sheffield","15","[c]","22280","21690"
"New entrant CS","2023","16-19","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Hampshire","20","[c]","21390","20500"
"New entrant CS","2023","16-19","South Lanarkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South and West Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Staffordshire CC","15","[c]","25610","23230"
"New entrant CS","2023","16-19","Suffolk CC","10","[c]","23850","23230"
"New entrant CS","2023","16-19","Sunderland","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Swansea","65","[c]","21070","22500"
"New entrant CS","2023","16-19","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Thurrock","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Tyneside","25","[c]","22970","22520"
"New entrant CS","2023","16-19","Unknown","35","[c]","19710","17410"
"New entrant CS","2023","16-19","Wakefield","10","[c]","26490","28880"
"New entrant CS","2023","16-19","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Surrey","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Westminster","55","[c]","26250","25610"
"New entrant CS","2023","16-19","Wiltshire","30","[c]","22860","23340"
"New entrant CS","2023","16-19","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","York","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Aberdeen City and Aberdeenshire","45","[c]","27070","29100"
"New entrant CS","2023","20-29","Angus and Dundee City","170","[c]","25000","22180"
"New entrant CS","2023","20-29","Antrim and Newtownabbey","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Ards and North Down","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Barking & Dagenham and Havering","15","[c]","27310","27640"
"New entrant CS","2023","20-29","Barnet","80","[c]","29520","27690"
"New entrant CS","2023","20-29","Barnsley, Doncaster and Rotherham","105","[c]","25190","23640"
"New entrant CS","2023","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","640","[c]","26840","25880"
"New entrant CS","2023","20-29","Bedford","60","[c]","26940","25690"
"New entrant CS","2023","20-29","Belfast","140","[c]","24190","22520"
"New entrant CS","2023","20-29","Berkshire","115","[c]","26580","26780"
"New entrant CS","2023","20-29","Bexley and Greenwich","80","[c]","30160","32110"
"New entrant CS","2023","20-29","Birmingham","860","[c]","25140","22520"
"New entrant CS","2023","20-29","Blackburn with Darwen","20","[c]","22470","23640"
"New entrant CS","2023","20-29","Blackpool","80","[c]","24990","23640"
"New entrant CS","2023","20-29","Bournemouth, Christchurch and Poole","30","[c]","23950","23640"
"New entrant CS","2023","20-29","Bradford","190","[c]","22720","22520"
"New entrant CS","2023","20-29","Breckland and South Norfolk","25","[c]","27520","28880"
"New entrant CS","2023","20-29","Brent","15","[c]","27450","27640"
"New entrant CS","2023","20-29","Bridgend and Neath Port Talbot","15","[c]","23960","21780"
"New entrant CS","2023","20-29","Brighton and Hove","25","[c]","22780","23640"
"New entrant CS","2023","20-29","Bristol, City of","325","[c]","26450","25830"
"New entrant CS","2023","20-29","Bromley","20","[c]","26930","27640"
"New entrant CS","2023","20-29","Buckinghamshire","75","[c]","28990","28710"
"New entrant CS","2023","20-29","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Calderdale and Kirklees","25","[c]","23250","23640"
"New entrant CS","2023","20-29","Cambridgeshire CC","135","[c]","26620","27080"
"New entrant CS","2023","20-29","Camden and City of London","85","[c]","31050","29750"
"New entrant CS","2023","20-29","Cardiff and Vale of Glamorgan","530","[c]","26150","23640"
"New entrant CS","2023","20-29","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Central Bedfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Central Hampshire","255","[c]","28000","27330"
"New entrant CS","2023","20-29","Central Valleys","80","[c]","25030","23640"
"New entrant CS","2023","20-29","Cheshire East","60","[c]","25880","23640"
"New entrant CS","2023","20-29","Cheshire West and Chester","15","[c]","22720","23640"
"New entrant CS","2023","20-29","Chorley and West Lancashire","100","[c]","27320","28880"
"New entrant CS","2023","20-29","City of Edinburgh","495","[c]","29570","27320"
"New entrant CS","2023","20-29","Clackmannanshire and Fife","30","[c]","28140","24710"
"New entrant CS","2023","20-29","Conwy and Denbighshire","20","[c]","23800","23640"
"New entrant CS","2023","20-29","Cornwall and Isles of Scilly","25","[c]","27140","23640"
"New entrant CS","2023","20-29","Coventry","100","[c]","26550","23640"
"New entrant CS","2023","20-29","Croydon","415","[c]","29920","27640"
"New entrant CS","2023","20-29","Darlington","150","[c]","28570","28500"
"New entrant CS","2023","20-29","Derby","65","[c]","24070","23640"
"New entrant CS","2023","20-29","Devon CC","230","[c]","25150","24150"
"New entrant CS","2023","20-29","Dorset","70","[c]","26160","27080"
"New entrant CS","2023","20-29","Dudley","65","[c]","23200","21690"
"New entrant CS","2023","20-29","Dumfries and Galloway","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Durham","345","[c]","25550","23520"
"New entrant CS","2023","20-29","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Ayrshire and North Ayrshire mainland","30","[c]","23480","22180"
"New entrant CS","2023","20-29","East Cumbria","35","[c]","22440","22150"
"New entrant CS","2023","20-29","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","85","[c]","25120","25350"
"New entrant CS","2023","20-29","East Kent","305","[c]","24190","23640"
"New entrant CS","2023","20-29","East Lancashire","10","[c]","22500","23640"
"New entrant CS","2023","20-29","East Lothian and Midlothian","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Merseyside","35","[c]","23340","23640"
"New entrant CS","2023","20-29","East Riding of Yorkshire","95","[c]","27280","28880"
"New entrant CS","2023","20-29","East Surrey","65","[c]","30660","34110"
"New entrant CS","2023","20-29","East Sussex CC","80","[c]","26120","24800"
"New entrant CS","2023","20-29","Enfield","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Essex Haven Gateway","30","[c]","23390","23410"
"New entrant CS","2023","20-29","Essex Thames Gateway","20","[c]","23180","23640"
"New entrant CS","2023","20-29","Falkirk","40","[c]","25050","24710"
"New entrant CS","2023","20-29","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Flintshire and Wrexham","90","[c]","26360","28880"
"New entrant CS","2023","20-29","Glasgow City","880","[c]","26090","22520"
"New entrant CS","2023","20-29","Gloucestershire CC","45","[c]","24870","24090"
"New entrant CS","2023","20-29","Greater Manchester North East","50","[c]","25480","23640"
"New entrant CS","2023","20-29","Greater Manchester North West","135","[c]","23800","21690"
"New entrant CS","2023","20-29","Greater Manchester South East","20","[c]","24690","23640"
"New entrant CS","2023","20-29","Greater Manchester South West","450","[c]","26820","25750"
"New entrant CS","2023","20-29","Gwent Valleys","15","[c]","23960","22150"
"New entrant CS","2023","20-29","Gwynedd","20","[c]","24310","23640"
"New entrant CS","2023","20-29","Hackney and Newham","220","[c]","30900","26920"
"New entrant CS","2023","20-29","Haringey and Islington","90","[c]","31240","33800"
"New entrant CS","2023","20-29","Harrow and Hillingdon","180","[c]","28830","29750"
"New entrant CS","2023","20-29","Hartlepool and Stockton-on-Tees","80","[c]","25860","26780"
"New entrant CS","2023","20-29","Heart of Essex","80","[c]","26490","27630"
"New entrant CS","2023","20-29","Herefordshire, County of","15","[c]","24270","22220"
"New entrant CS","2023","20-29","Hertfordshire CC","110","[c]","27340","26780"
"New entrant CS","2023","20-29","Hounslow and Richmond upon Thames","215","[c]","29690","29750"
"New entrant CS","2023","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","25","[c]","27170","25230"
"New entrant CS","2023","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","[c]","23470","22220"
"New entrant CS","2023","20-29","Isle of Anglesey","10","[c]","25060","22500"
"New entrant CS","2023","20-29","Isle of Wight","25","[c]","26640","28680"
"New entrant CS","2023","20-29","Kensington & Chelsea and Hammersmith & Fulham","55","[c]","32020","33800"
"New entrant CS","2023","20-29","Kent Thames Gateway","75","[c]","27060","28480"
"New entrant CS","2023","20-29","Kingston upon Hull, City of","90","[c]","25850","25750"
"New entrant CS","2023","20-29","Lambeth","120","[c]","34740","34340"
"New entrant CS","2023","20-29","Lancaster and Wyre","90","[c]","24630","23230"
"New entrant CS","2023","20-29","Leeds","735","[c]","27410","25880"
"New entrant CS","2023","20-29","Leicester","105","[c]","23430","23230"
"New entrant CS","2023","20-29","Leicestershire CC and Rutland","105","[c]","24950","23230"
"New entrant CS","2023","20-29","Lewisham and Southwark","65","[c]","26530","27640"
"New entrant CS","2023","20-29","Lincolnshire CC","140","[c]","25500","23640"
"New entrant CS","2023","20-29","Lisburn and Castlereagh","30","[c]","25140","25750"
"New entrant CS","2023","20-29","Liverpool","810","[c]","24090","22400"
"New entrant CS","2023","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Luton","30","[c]","23080","23640"
"New entrant CS","2023","20-29","Manchester","445","[c]","27470","25830"
"New entrant CS","2023","20-29","Medway","75","[c]","28820","30440"
"New entrant CS","2023","20-29","Merton, Kingston upon Thames and Sutton","20","[c]","29030","28630"
"New entrant CS","2023","20-29","Mid Kent","70","[c]","26770","28880"
"New entrant CS","2023","20-29","Mid Lancashire","120","[c]","24110","22150"
"New entrant CS","2023","20-29","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Milton Keynes","45","[c]","28720","32380"
"New entrant CS","2023","20-29","Monmouthshire and Newport","275","[c]","26200","24840"
"New entrant CS","2023","20-29","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North Hampshire","30","[c]","25070","23640"
"New entrant CS","2023","20-29","North Lanarkshire","90","[c]","23780","21690"
"New entrant CS","2023","20-29","North Northamptonshire","15","[c]","23510","23640"
"New entrant CS","2023","20-29","North Nottinghamshire","65","[c]","26490","24310"
"New entrant CS","2023","20-29","North Yorkshire CC","55","[c]","25480","23640"
"New entrant CS","2023","20-29","North and North East Lincolnshire","20","[c]","22980","23640"
"New entrant CS","2023","20-29","North and West Norfolk","15","[c]","25410","24390"
"New entrant CS","2023","20-29","Northumberland","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Norwich and East Norfolk","95","[c]","25020","24300"
"New entrant CS","2023","20-29","Nottingham","465","[c]","24420","22520"
"New entrant CS","2023","20-29","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Overseas","10","[c]","38530","40570"
"New entrant CS","2023","20-29","Oxfordshire CC","100","[c]","26080","24400"
"New entrant CS","2023","20-29","Perth and Kinross, and Stirling","50","[c]","26130","24710"
"New entrant CS","2023","20-29","Peterborough","60","[c]","23930","22400"
"New entrant CS","2023","20-29","Plymouth","90","[c]","24500","23640"
"New entrant CS","2023","20-29","Portsmouth","165","[c]","25440","24480"
"New entrant CS","2023","20-29","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Redbridge and Waltham Forest","25","[c]","26370","25610"
"New entrant CS","2023","20-29","Sandwell","10","[c]","23760","23640"
"New entrant CS","2023","20-29","Scottish Borders","20","[c]","26550","25710"
"New entrant CS","2023","20-29","Sefton","285","[c]","23660","22400"
"New entrant CS","2023","20-29","Sheffield","550","[c]","25650","25750"
"New entrant CS","2023","20-29","Shropshire","30","[c]","25900","25920"
"New entrant CS","2023","20-29","Solihull","75","[c]","25160","25750"
"New entrant CS","2023","20-29","Somerset CC","95","[c]","25210","22220"
"New entrant CS","2023","20-29","South Hampshire","160","[c]","26860","25100"
"New entrant CS","2023","20-29","South Lanarkshire","125","[c]","23300","22520"
"New entrant CS","2023","20-29","South Nottinghamshire","35","[c]","29370","28880"
"New entrant CS","2023","20-29","South Teesside","30","[c]","25290","23640"
"New entrant CS","2023","20-29","South West Wales","40","[c]","23620","22150"
"New entrant CS","2023","20-29","South and West Derbyshire","50","[c]","27150","28480"
"New entrant CS","2023","20-29","Southampton","55","[c]","24450","22500"
"New entrant CS","2023","20-29","Southend-on-Sea","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Staffordshire CC","180","[c]","27890","28880"
"New entrant CS","2023","20-29","Stoke-on-Trent","55","[c]","24970","22520"
"New entrant CS","2023","20-29","Suffolk CC","155","[c]","25560","24070"
"New entrant CS","2023","20-29","Sunderland","85","[c]","22570","22520"
"New entrant CS","2023","20-29","Swansea","315","[c]","22910","22500"
"New entrant CS","2023","20-29","Swindon","10","[c]","22660","23640"
"New entrant CS","2023","20-29","Telford and Wrekin","70","[c]","30530","28000"
"New entrant CS","2023","20-29","Thurrock","25","[c]","22920","22400"
"New entrant CS","2023","20-29","Torbay","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Tower Hamlets","430","[c]","32420","29660"
"New entrant CS","2023","20-29","Tyneside","615","[c]","25900","22520"
"New entrant CS","2023","20-29","Unknown","155","[c]","23930","22400"
"New entrant CS","2023","20-29","Wakefield","110","[c]","26760","28880"
"New entrant CS","2023","20-29","Walsall","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wandsworth","90","[c]","32110","33800"
"New entrant CS","2023","20-29","Warrington","100","[c]","29410","28880"
"New entrant CS","2023","20-29","Warwickshire CC","40","[c]","22720","23020"
"New entrant CS","2023","20-29","West Cumbria","60","[c]","23840","22150"
"New entrant CS","2023","20-29","West Essex","20","[c]","24520","25750"
"New entrant CS","2023","20-29","West Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Lothian","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Northamptonshire","80","[c]","24360","23230"
"New entrant CS","2023","20-29","West Surrey","145","[c]","27180","25340"
"New entrant CS","2023","20-29","West Sussex (North East)","45","[c]","25640","25470"
"New entrant CS","2023","20-29","West Sussex (South West)","35","[c]","26160","24070"
"New entrant CS","2023","20-29","Westminster","2920","[c]","32440","29970"
"New entrant CS","2023","20-29","Wiltshire","435","[c]","26730","26310"
"New entrant CS","2023","20-29","Wirral","45","[c]","24070","21690"
"New entrant CS","2023","20-29","Wolverhampton","25","[c]","25600","23640"
"New entrant CS","2023","20-29","Worcestershire CC","90","[c]","26130","26780"
"New entrant CS","2023","20-29","York","140","[c]","27280","25420"
"New entrant CS","2023","30-39","Aberdeen City and Aberdeenshire","40","[c]","30700","26710"
"New entrant CS","2023","30-39","Angus and Dundee City","230","[c]","27850","29100"
"New entrant CS","2023","30-39","Antrim and Newtownabbey","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Barnet","35","[c]","38600","32980"
"New entrant CS","2023","30-39","Barnsley, Doncaster and Rotherham","60","[c]","26980","28320"
"New entrant CS","2023","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","355","[c]","33440","32500"
"New entrant CS","2023","30-39","Bedford","35","[c]","26250","23640"
"New entrant CS","2023","30-39","Belfast","130","[c]","28630","22520"
"New entrant CS","2023","30-39","Berkshire","70","[c]","31420","30990"
"New entrant CS","2023","30-39","Bexley and Greenwich","50","[c]","32010","32110"
"New entrant CS","2023","30-39","Birmingham","400","[c]","28580","23640"
"New entrant CS","2023","30-39","Blackburn with Darwen","10","[c]","30990","25300"
"New entrant CS","2023","30-39","Blackpool","65","[c]","30790","28120"
"New entrant CS","2023","30-39","Bournemouth, Christchurch and Poole","10","[c]","26720","23640"
"New entrant CS","2023","30-39","Bradford","50","[c]","23550","22520"
"New entrant CS","2023","30-39","Breckland and South Norfolk","15","[c]","28990","28880"
"New entrant CS","2023","30-39","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Bridgend and Neath Port Talbot","10","[c]","28360","23640"
"New entrant CS","2023","30-39","Brighton and Hove","20","[c]","33800","28160"
"New entrant CS","2023","30-39","Bristol, City of","195","[c]","36150","33710"
"New entrant CS","2023","30-39","Bromley","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Buckinghamshire","55","[c]","32710","32380"
"New entrant CS","2023","30-39","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Calderdale and Kirklees","20","[c]","27060","23640"
"New entrant CS","2023","30-39","Cambridgeshire CC","80","[c]","29910","28880"
"New entrant CS","2023","30-39","Camden and City of London","20","[c]","44220","36000"
"New entrant CS","2023","30-39","Cardiff and Vale of Glamorgan","310","[c]","30990","25750"
"New entrant CS","2023","30-39","Central Bedfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Central Hampshire","120","[c]","33850","30880"
"New entrant CS","2023","30-39","Central Valleys","55","[c]","28660","28120"
"New entrant CS","2023","30-39","Cheshire East","40","[c]","27790","25570"
"New entrant CS","2023","30-39","Cheshire West and Chester","15","[c]","28450","23640"
"New entrant CS","2023","30-39","Chorley and West Lancashire","70","[c]","29370","28880"
"New entrant CS","2023","30-39","City of Edinburgh","445","[c]","36420","33520"
"New entrant CS","2023","30-39","Clackmannanshire and Fife","25","[c]","27830","27500"
"New entrant CS","2023","30-39","Conwy and Denbighshire","15","[c]","30900","23640"
"New entrant CS","2023","30-39","Cornwall and Isles of Scilly","20","[c]","26040","23240"
"New entrant CS","2023","30-39","Coventry","70","[c]","33430","31990"
"New entrant CS","2023","30-39","Croydon","280","[c]","32550","29750"
"New entrant CS","2023","30-39","Darlington","105","[c]","36320","31720"
"New entrant CS","2023","30-39","Derby","25","[c]","24110","23640"
"New entrant CS","2023","30-39","Devon CC","175","[c]","29340","28880"
"New entrant CS","2023","30-39","Dorset","65","[c]","28990","28080"
"New entrant CS","2023","30-39","Dudley","50","[c]","22130","21690"
"New entrant CS","2023","30-39","Dumfries and Galloway","15","[c]","30040","29100"
"New entrant CS","2023","30-39","Durham","225","[c]","26410","25750"
"New entrant CS","2023","30-39","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","East Ayrshire and North Ayrshire mainland","30","[c]","25480","21690"
"New entrant CS","2023","30-39","East Cumbria","30","[c]","30240","22150"
"New entrant CS","2023","30-39","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","60","[c]","28430","25350"
"New entrant CS","2023","30-39","East Kent","150","[c]","25220","25750"
"New entrant CS","2023","30-39","East Lancashire","15","[c]","25400","23640"
"New entrant CS","2023","30-39","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","East Merseyside","20","[c]","27290","24070"
"New entrant CS","2023","30-39","East Riding of Yorkshire","65","[c]","28260","28880"
"New entrant CS","2023","30-39","East Surrey","35","[c]","33390","34110"
"New entrant CS","2023","30-39","East Sussex CC","45","[c]","29090","28680"
"New entrant CS","2023","30-39","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Essex Haven Gateway","20","[c]","29900","23640"
"New entrant CS","2023","30-39","Essex Thames Gateway","10","[c]","24490","23640"
"New entrant CS","2023","30-39","Falkirk","25","[c]","26480","24710"
"New entrant CS","2023","30-39","Flintshire and Wrexham","60","[c]","28170","28480"
"New entrant CS","2023","30-39","Glasgow City","775","[c]","30350","29100"
"New entrant CS","2023","30-39","Gloucestershire CC","25","[c]","31050","28080"
"New entrant CS","2023","30-39","Greater Manchester North East","30","[c]","28450","23640"
"New entrant CS","2023","30-39","Greater Manchester North West","75","[c]","25380","23430"
"New entrant CS","2023","30-39","Greater Manchester South East","20","[c]","30790","23640"
"New entrant CS","2023","30-39","Greater Manchester South West","270","[c]","32020","27650"
"New entrant CS","2023","30-39","Gwent Valleys","10","[c]","22840","21780"
"New entrant CS","2023","30-39","Gwynedd","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Hackney and Newham","115","[c]","36040","31980"
"New entrant CS","2023","30-39","Haringey and Islington","45","[c]","33540","33800"
