"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","London","Undeclared","35","[c]","36280","33730"
"New entrant CS","2023","Undeclared","Policy","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Unknown","35","[c]","31680","28840"
"New entrant CS","2023","Unknown","Commercial","Outside London","Heterosexual / straight","115","[c]","33100","32500"
"New entrant CS","2023","Unknown","Commercial","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Outside London","Unknown","150","[c]","31660","28360"
"New entrant CS","2023","Unknown","Communications","London","Heterosexual / straight","60","[c]","41490","40420"
"New entrant CS","2023","Unknown","Communications","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","Unknown","70","[c]","39580","37900"
"New entrant CS","2023","Unknown","Communications","Outside London","Heterosexual / straight","35","[c]","34590","33830"
"New entrant CS","2023","Unknown","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Outside London","Unknown","65","[c]","35290","32690"
"New entrant CS","2023","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Outside London","Unknown","65","[c]","27430","27610"
"New entrant CS","2023","Unknown","Digital, Data and Technology","London","Heterosexual / straight","70","[c]","44800","40880"
"New entrant CS","2023","Unknown","Digital, Data and Technology","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","London","Unknown","235","[c]","42720","39110"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Outside London","Heterosexual / straight","245","[c]","37150","33830"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Outside London","Unknown","540","[c]","38620","34400"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","London","Unknown","60","[c]","36340","35410"
"New entrant CS","2023","Unknown","Economics","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","London","Unknown","60","[c]","33310","30350"
"New entrant CS","2023","Unknown","Finance","Outside London","Heterosexual / straight","95","[c]","30660","27100"
"New entrant CS","2023","Unknown","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Outside London","Unknown","165","[c]","30110","27080"
"New entrant CS","2023","Unknown","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","London","Heterosexual / straight","35","[c]","34040","33500"
"New entrant CS","2023","Unknown","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","London","Unknown","55","[c]","36590","30930"
"New entrant CS","2023","Unknown","Human Resources","Outside London","Heterosexual / straight","185","[c]","32270","27980"
"New entrant CS","2023","Unknown","Human Resources","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Outside London","Unknown","275","[c]","29180","27110"
"New entrant CS","2023","Unknown","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Overseas","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Outside London","Unknown","60","[c]","27940","25810"
"New entrant CS","2023","Unknown","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","London","Unknown","40","[c]","43070","41550"
"New entrant CS","2023","Unknown","International Trade","Outside London","Heterosexual / straight","70","[c]","41100","42220"
"New entrant CS","2023","Unknown","International Trade","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","Outside London","Unknown","80","[c]","41600","42190"
"New entrant CS","2023","Unknown","Knowledge and Information Management","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","London","Unknown","35","[c]","48840","52240"
"New entrant CS","2023","Unknown","Legal","Outside London","Heterosexual / straight","55","[c]","43990","41190"
"New entrant CS","2023","Unknown","Legal","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Outside London","Unknown","60","[c]","39160","37060"
"New entrant CS","2023","Unknown","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Outside London","Heterosexual / straight","75","[c]","50520","40590"
"New entrant CS","2023","Unknown","Medicine","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Outside London","Unknown","155","[c]","48000","36250"
"New entrant CS","2023","Unknown","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","London","Heterosexual / straight","445","[c]","33370","29750"
"New entrant CS","2023","Unknown","Operational Delivery","London","LGBO","45","[c]","34910","31440"
"New entrant CS","2023","Unknown","Operational Delivery","London","Undeclared","35","[c]","35010","31020"
"New entrant CS","2023","Unknown","Operational Delivery","London","Unknown","2060","[c]","29750","28400"
"New entrant CS","2023","Unknown","Operational Delivery","Outside London","Heterosexual / straight","2145","[c]","27070","24430"
"New entrant CS","2023","Unknown","Operational Delivery","Outside London","LGBO","215","[c]","26770","25750"
"New entrant CS","2023","Unknown","Operational Delivery","Outside London","Undeclared","120","[c]","27010","24600"
"New entrant CS","2023","Unknown","Operational Delivery","Outside London","Unknown","11380","[c]","24830","23230"
"New entrant CS","2023","Unknown","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","Unknown","75","[c]","25040","23230"
"New entrant CS","2023","Unknown","Operational Research","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","Outside London","Unknown","95","[c]","24250","22520"
"New entrant CS","2023","Unknown","Other","London","Heterosexual / straight","30","[c]","28980","29750"
"New entrant CS","2023","Unknown","Other","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","London","Unknown","90","[c]","31970","29750"
"New entrant CS","2023","Unknown","Other","Outside London","Heterosexual / straight","190","[c]","27980","22410"
"New entrant CS","2023","Unknown","Other","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Outside London","Unknown","420","[c]","26130","22400"
"New entrant CS","2023","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Unknown","Unknown","150","[c]","22480","17660"
"New entrant CS","2023","Unknown","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Outside London","Unknown","5","[c]","[c]","[c]"
