"Status","Year","Profession_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Operational Research","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Yorkshire and The Humber","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Outside London","Heterosexual / straight","35","[c]","25410","23690"
"Leaver CS","2023","Other","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East of England","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","London","Heterosexual / straight","175","[c]","40460","31980"
"Leaver CS","2023","Other","London","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","London","London","Unknown","75","[c]","43170","33070"
"Leaver CS","2023","Other","North East (England)","Outside London","Heterosexual / straight","45","[c]","22250","21690"
"Leaver CS","2023","Other","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North East (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","North West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Outside London","Heterosexual / straight","65","[c]","29220","22400"
"Leaver CS","2023","Other","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Scotland","Outside London","Unknown","60","[c]","30670","26910"
"Leaver CS","2023","Other","South East (England)","Outside London","Heterosexual / straight","45","[c]","31700","25610"
"Leaver CS","2023","Other","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","South East (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Outside London","Heterosexual / straight","155","[c]","31390","23030"
"Leaver CS","2023","Other","South West (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Other","South West (England)","Outside London","Unknown","60","[c]","36660","27380"
"Leaver CS","2023","Other","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","Unknown","205","[c]","36490","33690"
"Leaver CS","2023","Other","Wales","Outside London","Heterosexual / straight","50","[c]","34680","28770"
"Leaver CS","2023","Other","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Wales","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands (England)","Outside London","Heterosexual / straight","75","[c]","22720","21690"
"Leaver CS","2023","Other","West Midlands (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands (England)","Outside London","Unknown","35","[c]","21640","21690"
"Leaver CS","2023","Other","Yorkshire and The Humber","Outside London","Heterosexual / straight","70","[c]","23100","21690"
"Leaver CS","2023","Other","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Yorkshire and The Humber","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Yorkshire and The Humber","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East of England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","North West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","South West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Yorkshire and The Humber","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","East of England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North East (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","South East (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","South West (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Yorkshire and The Humber","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Midlands (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East of England","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East of England","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","London","London","Heterosexual / straight","915","[c]","48950","45750"
"Leaver CS","2023","Policy","London","London","LGBO","130","[c]","46330","41620"
"Leaver CS","2023","Policy","London","London","Undeclared","125","[c]","46390","42750"
"Leaver CS","2023","Policy","London","London","Unknown","300","[c]","45980","41890"
"Leaver CS","2023","Policy","North East (England)","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North East (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North West (England)","Outside London","Heterosexual / straight","55","[c]","39910","34290"
"Leaver CS","2023","Policy","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North West (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","Outside London","Heterosexual / straight","35","[c]","42550","41200"
"Leaver CS","2023","Policy","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","Outside London","Heterosexual / straight","50","[c]","42100","33060"
"Leaver CS","2023","Policy","Wales","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","Outside London","Heterosexual / straight","40","[c]","44060","46370"
"Leaver CS","2023","Policy","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","Outside London","Heterosexual / straight","70","[c]","36270","31990"
"Leaver CS","2023","Policy","Yorkshire and The Humber","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","London","Heterosexual / straight","190","[c]","52360","52110"
"Leaver CS","2023","Project Delivery","London","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","London","Unknown","80","[c]","38670","33660"
"Leaver CS","2023","Project Delivery","North East (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North East (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Outside London","Heterosexual / straight","45","[c]","40910","38550"
"Leaver CS","2023","Project Delivery","North West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North West (England)","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Outside London","Heterosexual / straight","60","[c]","42420","39790"
"Leaver CS","2023","Project Delivery","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South East (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Outside London","Heterosexual / straight","280","[c]","42480","40280"
"Leaver CS","2023","Project Delivery","South West (England)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South West (England)","Outside London","Undeclared","30","[c]","47200","45150"
"Leaver CS","2023","Project Delivery","South West (England)","Outside London","Unknown","60","[c]","41320","40370"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Outside London","Heterosexual / straight","45","[c]","43260","39040"
"Leaver CS","2023","Project Delivery","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","West Midlands (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","Outside London","Heterosexual / straight","30","[c]","42350","34970"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","Outside London","Heterosexual / straight","30","[c]","33360","33730"
"Leaver CS","2023","Property","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","East Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","London","Heterosexual / straight","50","[c]","47350","45650"
"Leaver CS","2023","Property","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Outside London","Heterosexual / straight","40","[c]","34320","31570"
"Leaver CS","2023","Property","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","Outside London","Heterosexual / straight","50","[c]","33930","33300"
"Leaver CS","2023","Property","South West (England)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","Heterosexual / straight","30","[c]","33760","29940"
"Leaver CS","2023","Property","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East Midlands (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Psychology","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
