"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Psychology","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Suffolk CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Suffolk CC","SEO/HEO","HEO","15","15","31810","32050"
"In post","2023","Psychology","Suffolk CC","SEO/HEO","SEO","15","10","47990","47950"
"In post","2023","Psychology","Swansea","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Tower Hamlets","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Tower Hamlets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Tyneside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wakefield","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wakefield","EO","EO","10","10","28480","28480"
"In post","2023","Psychology","Wakefield","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wakefield","SEO/HEO","HEO","10","10","31830","31670"
"In post","2023","Psychology","Wakefield","SEO/HEO","SEO","10","10","48410","51270"
"In post","2023","Psychology","Wandsworth","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wandsworth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wandsworth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Warrington","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Warrington","EO","EO","5","5","[c]","[c]"
"In post","2023","Psychology","Warrington","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Warrington","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Psychology","Warrington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Warwickshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Northamptonshire","EO","EO","5","5","[c]","[c]"
"In post","2023","Psychology","West Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Surrey","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Surrey","SEO/HEO","HEO","10","10","33810","32420"
"In post","2023","Psychology","West Surrey","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2023","Psychology","West Sussex (South West)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Sussex (South West)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Sussex (South West)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Sussex (South West)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wiltshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wiltshire","EO","EO","10","10","28480","28480"
"In post","2023","Psychology","Wiltshire","G6/G7","G7","10","10","51530","49260"
"In post","2023","Psychology","Wiltshire","SEO/HEO","HEO","10","10","33980","32420"
"In post","2023","Psychology","Wiltshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Psychology","Wirral","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Worcestershire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Worcestershire CC","EO","EO","5","5","[c]","[c]"
"In post","2023","Psychology","Worcestershire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Worcestershire CC","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Psychology","Worcestershire CC","SEO/HEO","SEO","10","10","45990","42090"
"In post","2023","Psychology","York","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Aberdeen City and Aberdeenshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Angus and Dundee City","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Angus and Dundee City","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Antrim and Newtownabbey","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Antrim and Newtownabbey","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Antrim and Newtownabbey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Antrim and Newtownabbey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Armagh City, Banbridge and Craigavon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Armagh City, Banbridge and Craigavon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Barnet","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Barnet","AA/AO","AO","20","20","25400","24850"
"In post","2023","Science and Engineering","Barnet","EO","EO","55","50","29060","28230"
"In post","2023","Science and Engineering","Barnet","G6/G7","G6","35","30","71580","68820"
"In post","2023","Science and Engineering","Barnet","G6/G7","G7","105","100","56160","55200"
"In post","2023","Science and Engineering","Barnet","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Barnet","SEO/HEO","HEO","95","95","34970","33330"
"In post","2023","Science and Engineering","Barnet","SEO/HEO","SEO","120","115","42990","41970"
"In post","2023","Science and Engineering","Barnsley, Doncaster and Rotherham","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Barnsley, Doncaster and Rotherham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Barnsley, Doncaster and Rotherham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","270","270","23730","27540"
"In post","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","90","85","26660","26490"
"In post","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","85","85","73410","72440"
"In post","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","365","355","57580","56460"
"In post","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","530","520","33530","32710"
"In post","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","880","855","44810","43670"
"In post","2023","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","590","580","43920","42620"
"In post","2023","Science and Engineering","Bedford","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Bedford","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Bedford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Bedford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Bedford","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Belfast","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Berkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Berkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Berkshire","G6/G7","G7","20","20","58900","57000"
"In post","2023","Science and Engineering","Berkshire","SEO/HEO","HEO","15","15","33450","33830"
"In post","2023","Science and Engineering","Berkshire","SEO/HEO","SEO","20","20","41220","41000"
"In post","2023","Science and Engineering","Birmingham","AA/AO","AO","10","10","22480","22420"
"In post","2023","Science and Engineering","Birmingham","EO","EO","15","15","26860","27060"
"In post","2023","Science and Engineering","Birmingham","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Birmingham","G6/G7","G7","25","20","58470","57330"
"In post","2023","Science and Engineering","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Birmingham","SEO/HEO","HEO","35","35","36140","35570"
"In post","2023","Science and Engineering","Birmingham","SEO/HEO","SEO","30","25","43890","42020"
"In post","2023","Science and Engineering","Bournemouth, Christchurch and Poole","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Bournemouth, Christchurch and Poole","EO","EO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Bournemouth, Christchurch and Poole","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Bridgend and Neath Port Talbot","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Brighton and Hove","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Bristol, City of","AA/AO","AO","15","10","23120","23980"
"In post","2023","Science and Engineering","Bristol, City of","EO","EO","25","25","27070","27060"
"In post","2023","Science and Engineering","Bristol, City of","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Bristol, City of","G6/G7","G7","25","25","55380","54840"
"In post","2023","Science and Engineering","Bristol, City of","SEO/HEO","HEO","50","45","35010","34970"
"In post","2023","Science and Engineering","Bristol, City of","SEO/HEO","SEO","40","40","43410","43030"
"In post","2023","Science and Engineering","Bromley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Bromley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Buckinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Buckinghamshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Buckinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Buckinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cambridgeshire CC","AA/AO","AO","10","10","22760","22820"
"In post","2023","Science and Engineering","Cambridgeshire CC","EO","EO","10","10","27310","27060"
"In post","2023","Science and Engineering","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cambridgeshire CC","G6/G7","G7","20","15","52930","52000"
"In post","2023","Science and Engineering","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cambridgeshire CC","SEO/HEO","HEO","35","35","35230","35570"
"In post","2023","Science and Engineering","Cambridgeshire CC","SEO/HEO","SEO","20","15","42420","41720"
"In post","2023","Science and Engineering","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Camden and City of London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cardiff and Vale of Glamorgan","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Cardiff and Vale of Glamorgan","EO","EO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cardiff and Vale of Glamorgan","G6/G7","G7","10","10","60410","63900"
"In post","2023","Science and Engineering","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","10","10","36310","37670"
"In post","2023","Science and Engineering","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","10","10","47420","49370"
"In post","2023","Science and Engineering","Causeway Coast and Glens","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Central Bedfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Central Bedfordshire","EO","EO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Central Bedfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Central Bedfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Central Bedfordshire","SEO/HEO","HEO","15","15","35800","35210"
"In post","2023","Science and Engineering","Central Bedfordshire","SEO/HEO","SEO","10","10","43910","44100"
"In post","2023","Science and Engineering","Central Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Central Hampshire","AA/AO","AO","15","15","23910","24010"
"In post","2023","Science and Engineering","Central Hampshire","EO","EO","20","20","25990","25850"
"In post","2023","Science and Engineering","Central Hampshire","G6/G7","G6","40","35","70710","70550"
"In post","2023","Science and Engineering","Central Hampshire","G6/G7","G7","420","400","53080","49260"
"In post","2023","Science and Engineering","Central Hampshire","SEO/HEO","HEO","195","190","30680","30650"
"In post","2023","Science and Engineering","Central Hampshire","SEO/HEO","SEO","210","205","39910","39890"
"In post","2023","Science and Engineering","Central Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Central Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cheshire East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cheshire West and Chester","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cheshire West and Chester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Chorley and West Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Chorley and West Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Chorley and West Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","City of Edinburgh","EO","EO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Clackmannanshire and Fife","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Clackmannanshire and Fife","SEO/HEO","HEO","15","15","37550","37490"
"In post","2023","Science and Engineering","Clackmannanshire and Fife","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Clackmannanshire and Fife","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Conwy and Denbighshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Conwy and Denbighshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Conwy and Denbighshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","AA/AO","AO","30","30","23000","22860"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","EO","EO","20","20","26950","26740"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","SEO/HEO","HEO","15","15","32950","32780"
"In post","2023","Science and Engineering","Cornwall and Isles of Scilly","SEO/HEO","SEO","10","10","43920","44000"
"In post","2023","Science and Engineering","Coventry","AA/AO","AO","[c]","[c]","[c]","[c]"
